site,genusspecies,individual,stom_no,guardcell_length_um,guardcell_width1_um,guardcell_width2_um
la_selva,bleocc,6b,3,0.055,0.0084,0.0076
la_selva,bleocc,6c,4,0.0484,0.0076,0.0089
la_selva,bleocc,6c,5,0.0503,0.0102,0.0098
la_selva,bleocc,6d,6,0.0483,0.0083,0.0091
la_selva,bleocc,6e,7,0.0515,0.0094,0.0104
la_selva,bleocc,6e,8,0.0535,0.0103,0.0111
la_selva,elalat,1a,1,0.054,0.015,0.0149
la_selva,elalat,1b,2,0.0443,0.0104,0.0123
la_selva,elalat,1c,3,0.0489,0.0124,0.0129
la_selva,elalat,1c,4,0.0487,0.0152,0.0134
la_selva,elalat,2a,1,0.0531,0.016,0.016
la_selva,elalat,2b,2,0.0519,0.0164,0.0122
la_selva,elalat,2b,3,0.0506,0.016,0.0139
la_selva,elalat,2c,4,0.051,0.0151,0.0141
la_selva,elalat,3a,1,0.0507,0.0138,0.0148
la_selva,elalat,3b,2,0.0516,0.0137,0.0158
la_selva,elalat,3c,3,0.0545,0.0121,0.0135
la_selva,elalat,3c,4,0.0535,0.0142,0.0146
la_selva,elalat,4a,1,0.0481,0.0132,0.0131
la_selva,elalat,4b,2,0.043,0.012,0.0127
la_selva,elalat,4c,3,0.0459,0.0111,0.0126
la_selva,elalat,4c,4,0.0487,0.011,0.0116
la_selva,elalat,5a,1,0.0534,0.0135,0.0129
la_selva,elalat,5a,2,0.0497,0.0163,0.0174
la_selva,elalat,5b,3,0.0513,0.0133,0.0173
la_selva,elalat,5c,4,0.0479,0.0175,0.0184
la_selva,elalat,5c,5,0.0526,0.0151,0.016
la_selva,elalat,6a,1,0.0439,0.0121,0.0131
la_selva,elalat,6a,2,0.0479,0.0104,0.0135
la_selva,elalat,6b,3,0.0457,0.0117,0.0123
la_selva,elalat,6b,4,0.0463,0.0144,0.0161
la_selva,elalat,6c,5,0.0479,0.0111,0.0115
la_selva,elalat,6c,6,0.0475,0.0141,0.0129
la_selva,nepbis,1a,1,0.044,0.0111,0.0111
la_selva,nepbis,1a,2,0.0479,0.0112,0.0107
la_selva,nepbis,1b,3,0.0476,0.0112,0.0118
la_selva,nepbis,1b,4,0.0493,0.0107,0.0117
la_selva,nepbis,1b,5,0.0477,0.0139,0.0128
la_selva,nepbis,1c,6,0.0428,0.0117,0.0119
la_selva,nepbis,1c,7,0.0396,0.0113,0.0129
la_selva,nepbis,2a,1,0.0364,0.009,0.0098
la_selva,nepbis,2b,2,0.0407,0.0104,0.0116
la_selva,nepbis,2c,3,0.0368,0.0118,0.0093
la_selva,nepbis,3a,1,0.0485,0.0121,0.0114
la_selva,nepbis,3a,2,0.05,0.0104,0.0108
la_selva,nepbis,3b,3,0.0431,0.0123,0.0165
la_selva,nepbis,3b,4,0.0436,0.0111,0.011
la_selva,nepbis,3b,5,0.0402,0.0129,0.0111
la_selva,nepbis,3c,6,0.0459,0.0088,0.012
la_selva,nepbis,4a,1,0.0424,0.012,0.01
la_selva,nepbis,4a,2,0.0422,0.0074,0.0102
la_selva,nepbis,4b,3,0.0401,0.0119,0.0107
la_selva,nepbis,4c,4,0.039,0.0121,0.0112
la_selva,nepbis,5a,1,0.0423,0.0094,0.0079
la_selva,nepbis,5b,2,0.0466,0.0093,0.0099
la_selva,nepbis,5c,3,0.0473,0.0085,0.0107
la_selva,nepbis,6a,1,0.0414,0.0107,0.0116
la_selva,nepbis,6b,2,0.0366,0.0095,0.0089
la_selva,nepbis,6c,3,0.0427,0.0129,0.0116
la_selva,nepbis,6c,4,0.0396,0.0106,0.0107
la_selva,nepriv,1a,1,0.0633,0.0175,0.0135
la_selva,nepriv,1b,2,0.0598,0.0138,0.0185
la_selva,nepriv,1c,3,0.0614,0.0167,0.019
la_selva,nepriv,1c,4,0.0604,0.0139,0.0148
la_selva,nepriv,1d,5,0.0596,0.0131,0.0153
la_selva,nepriv,1d,6,0.0592,0.0131,0.0159
la_selva,nepriv,1e,7,0.0673,0.0142,0.0166
la_selva,nepriv,1f,8,0.0676,0.0147,0.016
la_selva,nepriv,1g,9,0.0653,0.0131,0.0166
la_selva,nepriv,2a,1,0.1642,0.0148,0.0153
la_selva,nepriv,2b,2,0.0643,0.0142,0.0136
la_selva,nepriv,2c,3,0.063,0.0149,0.0178
la_selva,nepriv,2d,4,0.0745,0.0142,0.0179
la_selva,nepriv,2e,5,0.0691,0.0158,0.0201
la_selva,nepriv,2f,6,0.0749,0.0148,0.0151
la_selva,nepriv,2f,7,0.067,0.0167,0.0123
la_selva,nepriv,2g,8,0.0685,0.0164,0.0145
la_selva,nepriv,3a,1,0.0648,0.0135,0.0172
la_selva,nepriv,3a,2,0.0633,0.0116,0.012
la_selva,nepriv,3b,3,0.0664,0.0134,0.0143
la_selva,nepriv,3b,4,0.0643,0.0143,0.0141
la_selva,nepriv,3c,5,0.0623,0.0151,0.0164
la_selva,nepriv,3c,6,0.0594,0.0159,0.0168
la_selva,nepriv,3d,7,0.0629,0.0152,0.0154
la_selva,nepriv,3e,8,0.0686,0.017,0.0157
la_selva,nepriv,4a,1,0.067,0.0152,0.0144
la_selva,nepriv,4b,2,0.0682,0.0164,0.0137
la_selva,nepriv,4b,3,0.06391,0.0167,0.0167
la_selva,nepriv,4c,4,0.0614,0.0167,0.0142
la_selva,nepriv,4d,5,0.0558,0.0146,0.0129
la_selva,nepriv,4d,6,0.0488,0.0114,0.0117
la_selva,nepriv,4e,7,0.0492,0.0125,0.0136
la_selva,nepriv,4e,8,0.0428,0.011,0.0117
la_selva,nepriv,5a,1,0.0594,0.0114,0.0127
la_selva,nepriv,5b,2,0.0623,0.0178,0.0178
la_selva,nepriv,5b,3,0.0654,0.0169,0.0148
la_selva,nepriv,5c,4,0.0616,0.0157,0.0163
la_selva,nepriv,5c,5,0.0584,0.013,0.0145
la_selva,nepriv,5d,6,0.0644,0.0175,0.0179
la_selva,nepriv,5d,7,0.0678,0.0148,0.0158
la_selva,nepriv,5e,8,0.0676,0.0168,0.0155
la_selva,nepriv,6a,1,0.0623,0.0148,0.0157
la_selva,nepriv,6b,2,0.0614,0.0123,0.0123
la_selva,nepriv,6c,3,0.0602,0.0157,0.0178
la_selva,nepriv,6d,4,0.0662,0.0158,0.0144
la_selva,nepriv,6e,5,0.0573,0.0141,0.0135
la_selva,nepriv,6f,6,0.0582,0.0167,0.016
la_selva,nepriv,6g,7,0.0619,0.0126,0.0139
la_selva,nepriv,6g,8,0.0582,0.0142,0.0136
la_selva,pecpec,1a,1,0.041,0.012,0.0127
la_selva,pecpec,1a,2,0.0376,0.0113,0.0127
la_selva,pecpec,1b,3,0.0352,0.011,0.0098
la_selva,pecpec,1c,4,0.0427,0.0108,0.0148
la_selva,pecpec,1d,5,0.035,0.0104,0.0106
la_selva,pecpec,1e,6,0.0377,0.0112,0.0101
la_selva,pecpec,1f,7,0.0376,0.0094,0.0104
la_selva,pecpec,1g,8,0.0372,0.0094,0.0128
la_selva,pecpec,2b,1,0.0371,0.0118,0.011
la_selva,pecpec,2c,2,0.0397,0.0079,0.012
la_selva,pecpec,2c,3,0.0305,0.0103,0.0102
la_selva,pecpec,2d,4,0.0359,0.0097,0.0106
la_selva,pecpec,2e,5,0.0378,0.0095,0.0113
la_selva,pecpec,2e,6,0.0354,0.0091,0.0097
la_selva,pecpec,2f,7,0.0428,0.0112,0.012
la_selva,pecpec,2g,8,0.0331,0.0118,0.0117
la_selva,pecpec,3a,1,0.0394,0.0102,0.0124
la_selva,pecpec,3b,2,0.0386,0.0107,0.0091
la_selva,pecpec,3c,3,0.0396,0.0129,0.0106
la_selva,pecpec,3d,4,0.0415,0.0094,0.011
la_selva,pecpec,3e,5,0.0363,0.0091,0.0121
la_selva,pecpec,3f,6,0.0351,0.0108,0.0128
la_selva,pecpec,3g,7,0.0427,0.0125,0.0113
la_selva,pecpec,3h,8,0.0418,0.0111,0.0132
la_selva,lomves,1a,1,0.0568,0.0123,0.0118
la_selva,lomves,1b,2,0.048,0.012,0.0129
la_selva,lomves,1c,3,0.0465,0.0111,0.0121
la_selva,lomves,1d,4,0.0521,0.0148,0.0147
la_selva,lomves,1e,5,0.0562,0.0115,0.0114
la_selva,lomves,1e,6,0.0521,0.0097,0.0123
la_selva,lomves,1f,7,0.055,0.0129,0.0146
la_selva,lomves,1g,8,0.0496,0.0119,0.0124
la_selva,lomves,2a,1,0.0495,0.0106,0.0111
la_selva,lomves,2b,2,0.0444,0.0117,0.0113
la_selva,lomves,2c,3,0.0441,0.0091,0.011
la_selva,lomves,2d,4,0.0482,0.0122,0.012
la_selva,lomves,2e,5,0.0448,0.0109,0.0098
la_selva,lomves,2f,6,0.0474,0.0107,0.0113
la_selva,lomves,2g,7,0.0479,0.0133,0.0089
la_selva,lomves,2h,8,0.042,0.0141,0.0147
la_selva,lomves,3a,1,0.0491,0.0114,0.012
la_selva,lomves,3b,2,0.0543,0.0121,0.0137
la_selva,lomves,3c,3,0.0557,0.0148,0.0108
la_selva,lomves,3c,4,0.049,0.0115,0.0135
la_selva,lomves,3d,5,0.0484,0.0112,0.01
la_selva,lomves,3e,6,0.0523,0.01,0.0122
la_selva,lomves,3f,7,0.0533,12.4,0.0127
la_selva,lomves,3f,8,0.0454,0.011,0.0097
la_selva,lomves,4a,1,0.0607,0.015,0.016
la_selva,lomves,4b,2,0.0596,0.0125,0.0113
la_selva,lomves,4c,3,0.0571,0.0125,0.0116
la_selva,lomves,4c,4,0.0549,0.0099,0.0117
la_selva,lomves,4d,5,0.0546,0.0147,0.0128
la_selva,lomves,4d,6,0.0541,0.0113,0.0126
la_selva,lomves,4e,7,0.0568,0.0131,0.0135
la_selva,lomves,4g,8,0.0564,0.014,0.0136
la_selva,lomves,5a,1,0.0497,0.0126,0.0135
la_selva,lomves,5b,2,0.0449,0.0125,0.0121
la_selva,lomves,5b,3,0.0492,0.012,0.0119
la_selva,lomves,5b,4,0.0443,0.0098,0.0106
la_selva,lomves,5c,5,0.0472,0.0125,0.0125
la_selva,lomves,5d,6,0.0498,0.0111,0.0114
la_selva,lomves,5e,7,0.0451,0.0112,0.0125
la_selva,lomves,5h,8,0.0554,0.0098,0.0104
la_selva,lomves,6a,1,0.05,0.012,0.0099
la_selva,lomves,6b,2,0.0478,0.0149,0.0118
la_selva,lomves,6c,3,0.0511,0.0098,0.0121
la_selva,lomves,6d,4,0.0479,0.0122,0.01
la_selva,lomves,6e,5,0.0491,0.0112,0.0107
la_selva,lomves,6f,6,0.047,0.0137,0.0116
la_selva,lomves,6g,7,0.0461,0.0144,0.0114
la_selva,lomves,6f,8,0.0483,0.0136,0.0122
las_cruces,nepbro,1a,1,0.0371,0.0103,0.0093
las_cruces,nepbro,1a,2,0.0407,0.0093,0.0106
las_cruces,nepbro,1a,3,0.0353,0.0116,0.0112
las_cruces,nepbro,1b,4,0.0471,0.011,0.011
las_cruces,nepbro,1b,5,0.0464,0.011,0.0119
las_cruces,nepbro,1b,6,0.0462,0.0098,0.0102
las_cruces,nepbro,1c,7,0.0482,0.0087,0.0103
las_cruces,nepbro,1c,8,0.0437,0.0103,0.0102
las_cruces,nepbro,2a,1,0.0416,0.008,0.0105
las_cruces,nepbro,2a,2,0.0423,0.0087,0.0101
las_cruces,nepbro,2a,3,0.0429,0.0097,0.0107
las_cruces,nepbro,2b,4,0.0431,0.0107,0.0109
las_cruces,nepbro,2b,5,0.0468,0.0093,0.0106
las_cruces,nepbro,2b,6,0.0438,0.0089,0.0106
las_cruces,nepbro,2c,7,0.0428,0.009,0.0091
las_cruces,nepbro,2c,8,0.0419,0.0094,0.0091
las_cruces,nepbro,3a,1,0.0447,0.0102,0.0111
las_cruces,nepbro,3a,2,0.0512,0.0108,0.0105
las_cruces,nepbro,3a,3,0.0485,0.0097,0.0097
las_cruces,nepbro,3b,4,0.047,0.0097,0.012
las_cruces,nepbro,3b,5,0.0426,0.0093,0.009
las_cruces,nepbro,3b,6,0.0452,0.0095,0.0124
las_cruces,nepbro,3c,7,0.0474,0.0102,0.0105
las_cruces,nepbro,3c,8,0.0429,0.0084,0.0114
las_cruces,nepbro,4a,1,0.0494,0.0108,0.0087
las_cruces,nepbro,4a,2,0.0473,0.0096,0.0107
las_cruces,nepbro,4b,3,0.0454,0.011,0.011
las_cruces,nepbro,4b,4,0.0493,0.0089,0.0102
las_cruces,nepbro,4c,5,0.049,0.0084,0.0097
las_cruces,nepbro,4c,6,0.0531,0.0089,0.0102
las_cruces,nepbro,4c,7,0.0449,0.0072,0.0085
las_cruces,nepbro,4c,8,0.046,0.0102,0.0103
las_cruces,nepbro,5a,1,0.0453,0.0078,0.0083
las_cruces,nepbro,5a,2,0.047,0.0099,0.0109
las_cruces,nepbro,5a,3,0.0486,0.0102,0.0115
las_cruces,nepbro,5b,4,0.0491,0.0111,0.01
las_cruces,nepbro,5b,5,0.0503,0.0108,0.0118
las_cruces,nepbro,5b,6,0.0468,0.012,0.0108
las_cruces,nepbro,5c,7,0.0513,0.0096,0.0084
las_cruces,nepbro,5c,8,0.0476,0.0116,0.0104
las_cruces,nepbro,6a,1,0.0441,0.0089,0.0108
las_cruces,nepbro,6a,2,0.0444,0.0114,0.0126
las_cruces,nepbro,6a,3,0.0464,0.0113,0.0104
las_cruces,nepbro,6b,4,0.0444,0.0103,0.0108
las_cruces,nepbro,6b,5,0.0468,0.0136,0.0131
las_cruces,nepbro,6c,6,0.0515,0.0075,0.0101
las_cruces,nepbro,6c,7,0.0552,0.0095,0.0097
las_cruces,nepbro,6c,8,0.0526,0.0103,0.0106
