"Viewer version","2.84"
"Measure start time","Thursday, July 12, 2018 9:52:43 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"166","165.8423","-0.467"
"167","166.8351","-0.174"
"168","167.8591","-0.011"
"169","168.8197","0.056"
"170","169.8440","-0.459"
"171","170.8362","0.096"
"172","171.8604","-0.459"
"173","172.8364","0.059"
"174","173.8607","-0.322"
"175","174.8209","-0.100"
"176","175.8452","-0.167"
"177","176.8211","-0.085"
"178","177.8296","0.059"
"179","178.8213","0.056"
"180","179.8299","0.133"
"181","180.8380","-0.285"
"182","181.8142","0.252"
"183","182.8383","-0.100"
"184","183.8144","0.000"
"185","184.8225","0.096"
"186","185.8307","-0.148"
"187","186.8545","-0.400"
"188","187.7986","0.193"
"189","188.8393","-0.156"
"190","189.7994","-0.181"
"191","190.8378","-0.148"
"192","191.8116","-0.096"
"193","192.8332","-0.074"
"194","193.7910","-0.130"
"195","194.8285","0.007"
"196","195.8022","-0.044"
"197","196.7919","-0.111"
"198","197.7656","-0.096"
"199","198.7714","0.126"
"200","199.7612","-0.063"
"201","200.7685","-0.015"
"202","201.7607","-0.022"
"203","202.7693","0.063"
"204","203.7777","5.059"
"205","204.7859","-1.104"
"206","205.8105","1.059"
"207","206.7548","-0.293"
"208","207.7793","-0.007"
"209","208.7718","-0.148"
"210","209.7958","-0.133"
"211","210.7725","0.081"
"212","211.7808","-0.041"
"213","212.7570","-0.219"
"214","213.7652","0.022"
"215","214.7574","-0.281"
"216","215.7656","0.281"
"217","216.7414","-0.189"
"218","217.7661","0.011"
"219","218.7583","-0.115"
"220","219.7826","-17.007"
"221","220.7583","6.241"
"222","221.7667","5.289"
"223","222.7589","-0.104"
"224","223.7671","3.937"
"225","224.7591","-5.833"
"226","225.7353","-4.500"
"227","226.7430","-11.215"
"228","227.7516","-11.774"
"229","228.7433","0.670"
"230","229.7517","0.796"
"231","230.7757","-0.619"
"232","231.7358","-0.411"
"233","232.7441","-0.311"
"234","233.7523","-0.222"
"235","234.7603","-0.841"
"236","235.7365","0.259"
"237","236.7286","-0.337"
"238","237.7366","0.037"
"239","238.7288","-0.456"
"240","239.7367","-0.167"
"285","284.6650","7.459"
"286","285.6411","1.541"
"287","286.6492","25.563"
"288","287.6574","11.270"
"289","288.6656","-0.574"
"290","289.6417","-1.722"
"291","290.6339","3.322"
"292","291.6741","2.759"
"293","292.6502","1.919"
"294","293.6742","2.456"
"295","294.6347","2.526"
"296","295.6589","2.181"
"297","296.6511","1.633"
"298","297.6752","2.111"
"299","298.6195","2.274"
"300","299.6597","2.481"
"301","300.6194","3.144"
"302","301.6437","2.659"
"303","302.6195","2.115"
"304","303.6435","2.415"
"305","304.6351","2.596"
"306","305.6430","2.226"
"307","306.6349","2.789"
"308","307.6113","1.748"
"309","308.6346","2.137"
"310","309.6109","5.126"
"311","310.6505","0.841"
"312","311.6242","0.459"
"313","312.6139","2.633"
"314","313.6200","2.070"
"315","314.6413","2.393"
"316","315.6155","0.993"
"317","316.6211","1.207"
"318","317.5951","1.933"
"319","318.6008","1.511"
"320","319.5908","1.541"
"321","320.5968","4.004"
"322","321.5733","3.759"
"323","322.6137","2.352"
"324","323.5901","1.219"
"325","324.5665","3.700"
"326","325.5751","2.137"
"327","326.5835","3.137"
"328","327.5920","2.678"
"329","328.5845","2.622"
"330","329.5925","2.604"
"331","330.5694","2.515"
"332","331.5775","2.741"
"333","332.5857","2.552"
"334","333.5775","2.648"
"335","334.5701","2.381"
"336","335.5943","2.470"
"337","336.5546","2.330"
"338","337.5787","2.519"
"339","338.5551","2.167"
"340","339.5630","2.344"
"341","340.5554","2.333"
"342","341.5957","2.348"
"343","342.5399","2.163"
"344","343.5641","2.404"
"345","344.5402","1.933"
"346","345.5485","2.389"
"347","346.5407","2.552"
"348","347.5487","2.137"
"349","348.5408","2.474"
"350","349.5492","2.326"
"351","350.5575","2.467"
"352","351.5335","2.167"
"353","352.5735","2.185"
"354","353.5497","2.144"
"355","354.5414","1.889"
"356","355.5338","2.296"
"357","356.5578","1.622"
"358","357.5498","1.307"
"359","358.5419","-8.493"
"360","359.5179","3.378"
"361","360.5260","2.141"
"362","361.5180","2.141"
