Viewer version,2.84,
Measure start time,"Friday, July 6, 2018 8:45:48 AM",
Type of measurement,Flow [Linearized],
Sampling interval [ms],1000,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,172600446,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM3, 115200, ECHOOFF",
Sensor Cable Version,1.7,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
99,98.9067,-0.341
100,99.8984,0.111
101,100.8899,1.663
102,101.8813,-0.593
103,102.8895,2.944
104,103.8807,-1.748
105,104.8725,0.215
106,105.8799,0.167
107,106.8714,0.27
108,107.9111,1.348
109,108.8867,-0.707
110,109.8785,-0.067
111,110.8544,-0.704
112,111.8618,1.415
113,112.8855,-0.507
114,113.8775,0.819
115,114.8851,-0.385
116,115.8928,-0.385
117,116.8523,0.444
118,117.8443,0.281
119,118.8837,0.863
120,119.8598,0.589
121,120.8818,3.093
122,121.8405,0.552
123,122.8464,0.744
124,123.8210,0.307
125,124.8270,-0.596
126,125.8176,-1.467
127,126.8558,0.07
128,127.8144,-1.315
129,128.8366,0.722
130,129.8109,0.274
131,130.8188,0.43
132,131.8111,1.522
133,132.8198,2.137
134,133.7960,1.033
135,134.8047,-1.022
136,135.8130,0.326
137,136.8057,6.341
138,137.8141,2.919
139,138.8064,1.322
140,139.8151,0.237
141,140.8380,0.348
142,141.8126,-0.419
143,142.8192,-1.848
144,143.7940,0.9
145,144.8164,-4.43
146,145.7752,1.259
147,146.7977,2.241
148,147.8045,1.456
149,148.7632,-0.233
150,149.7700,0.278
151,150.8093,-0.8
152,151.7855,-0.378
153,152.7612,-0.533
154,153.7694,-0.293
155,154.7773,-0.348
156,155.7689,-0.363
157,156.7772,-0.263
158,157.7687,0.015
159,158.7930,0.263
160,159.7847,0.307
161,160.7614,-0.207
162,161.7701,-0.463
163,162.7466,0.126
164,163.7554,0.122
165,164.7480,0.233
166,165.7410,-0.056
167,166.7657,0.407
168,167.7422,-0.326
169,168.7673,0.207
170,169.7439,0.304
171,170.7676,-1.848
172,171.7427,3.407
173,172.7499,0.637
174,173.7251,-0.041
175,174.7322,-0.107
176,175.7231,-0.304
177,176.7622,-1.989
178,177.7211,2.63
179,178.7444,0.726
180,179.7036,-0.304
181,180.7270,-0.848
182,181.7025,-0.822
183,182.7102,-0.53
184,183.7337,-1.07
185,184.6932,-3.741
186,185.7005,-2.57
187,186.7078,-0.363
188,187.7317,0.278
189,188.6911,-0.426
190,189.7146,0.141
191,190.6908,2.478
192,191.7000,0.493
193,192.6926,0.411
194,193.7019,0.796
195,194.6947,0.044
196,195.7037,-0.237
197,196.6804,0.27
198,197.6897,0.144
199,198.6987,0.585
200,199.7075,0.104
201,200.7159,-0.252
202,201.7078,0.059
203,202.6996,0.381
204,203.6917,0.104
205,204.6837,1.022
206,205.6756,-1.759
207,206.6835,-1.493
208,207.6755,0.641
209,208.6672,-0.381
210,209.7071,-0.011
211,210.6825,-0.285
212,211.6897,-1.052
213,212.6966,1.5
253,252.5724,3.967
254,253.5938,4.267
255,254.5677,4.333
256,255.5734,4.348
257,256.5790,4.219
258,257.5527,4.63
259,258.5585,4.252
260,259.5640,4.411
261,260.5868,4.3
262,261.5640,4.156
263,262.5731,4.363
264,263.5661,4.293
265,264.5594,4.222
266,265.5363,4.089
267,266.5456,4.189
268,267.5385,4.656
269,268.5641,4.289
270,269.5409,4.6
271,270.5499,4.233
272,271.5568,4.411
273,272.5797,4.211
274,273.5549,4.511
275,274.5301,4.193
276,275.5371,4.244
277,276.5597,4.319
278,277.5350,4.211
279,278.5260,4.407
280,279.5172,4.241
281,280.5401,4.367
282,281.5163,4.2
283,282.5243,4.259
284,283.5321,4.356
285,284.5562,4.267
