"Viewer version","2.84"
"Measure start time","Saturday, July 7, 2018 10:08:10 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"97","96.8588","0.067"
"98","97.8653","-0.019"
"99","98.8391","0.074"
"100","99.8293","0.856"
"101","100.8381","0.244"
"102","101.8312","-0.111"
"103","102.8413","-0.056"
"104","103.8335","-0.026"
"105","104.8585","-0.056"
"106","105.8515","-0.048"
"107","106.8284","-0.100"
"108","107.8536","-0.278"
"109","108.8310","-0.148"
"110","109.8399","-0.215"
"111","110.8308","-0.944"
"112","111.8218","-0.167"
"113","112.7968","-0.004"
"114","113.8037","0.030"
"115","114.8105","-0.167"
"116","115.8014","-0.085"
"117","116.7922","-0.070"
"118","117.7991","-0.219"
"119","118.8060","-0.078"
"120","119.7968","-0.056"
"121","120.8194","0.122"
"122","121.7938","-0.133"
"123","122.7683","-0.533"
"124","123.7748","-0.359"
"125","124.7812","-0.211"
"126","125.7557","0.141"
"127","126.8103","-0.152"
"128","127.7848","-0.404"
"129","128.7750","-0.259"
"130","129.7659","-0.067"
"131","130.7735","-0.107"
"132","131.7654","0.111"
"133","132.7899","-0.193"
"134","133.7661","-0.207"
"135","134.7582","-0.278"
"136","135.7822","-0.204"
"137","136.7426","-0.089"
"138","137.7509","-0.100"
"139","138.7430","-0.137"
"140","139.7511","-0.015"
"141","140.7743","-0.115"
"142","141.7487","-0.144"
"143","142.7233","-0.137"
"144","143.7457","0.041"
"145","144.7203","0.333"
"146","145.7266","0.478"
"147","146.7334","0.367"
"148","147.7400","0.152"
"149","148.7305","0.222"
"150","149.7049","0.211"
"151","150.7130","0.315"
"152","151.7375","0.367"
"153","152.6982","-0.107"
"154","153.7228","0.022"
"155","154.6997","0.026"
"156","155.7084","-0.026"
"157","156.7330","0.381"
"158","157.7256","-0.289"
"159","158.7181","0.000"
"160","159.7107","0.144"
"161","160.7328","-0.137"
"162","161.6901","-0.041"
"163","162.6788","-0.300"
"164","163.6840","-0.067"
"165","164.6728","-0.137"
"166","165.6779","-0.115"
"167","166.6830","-0.278"
"168","167.6721","-0.322"
"169","168.6769","-0.285"
"170","169.6658","-0.226"
"171","170.6882","-0.259"
"172","171.6477","-0.563"
"173","172.6714","-0.333"
"174","173.6631","-0.270"
"175","174.6546","-0.137"
"176","175.6621","-0.241"
"177","176.6378","-0.230"
"178","177.6612","-0.367"
"179","178.6210","-1.519"
"196","195.6396","0.600"
"197","196.6306","2.733"
"198","197.6059","2.089"
"199","198.6289","1.767"
"200","199.6044","1.811"
"201","200.6110","1.541"
"202","201.6335","1.522"
"203","202.6078","1.504"
"204","203.6141","1.215"
"205","204.5885","1.337"
"206","205.5785","1.244"
"207","206.6011","1.341"
"208","207.5915","1.789"
"209","208.5815","1.478"
"210","209.5880","1.319"
"211","210.5782","1.544"
"212","211.5847","1.315"
"213","212.5588","1.311"
"214","213.5490","1.537"
"215","214.5556","5.515"
"216","215.5617","1.081"
"217","216.5524","1.485"
"218","217.5425","1.419"
"219","218.5492","1.533"
"220","219.5714","1.459"
"221","220.5466","2.078"
"222","221.5398","1.419"
"223","222.5329","1.048"
"224","223.5422","1.381"
"225","224.5515","1.852"
"226","225.5446","1.907"
"227","226.5377","2.448"
"228","227.5309","2.000"
"229","228.5400","1.700"
"230","229.5332","-0.989"
"231","230.5578","-1.737"
"232","231.5165","1.719"
"233","232.5231","3.015"
"234","233.5138","1.407"
"235","234.5202","1.722"
"236","235.5269","3.700"
"237","236.5176","1.426"
"238","237.5244","1.719"
"239","238.5150","1.256"
"240","239.5057","1.889"
"241","240.5121","1.363"
"242","241.5042","1.463"
"243","242.5118","1.352"
"244","243.5034","1.937"
"245","244.4789","1.704"
"246","245.5027","1.670"
"247","246.4943","1.581"
"248","247.5177","1.585"
"249","248.5097","1.530"
"250","249.4853","-1.730"
"251","250.4929","1.111"
"252","251.4663","1.574"
"253","252.4878","1.941"
"254","253.4611","1.804"
"255","254.4826","1.630"
"256","255.4722","1.296"
"257","256.4617","1.993"
"258","257.4672","1.500"
"259","258.4407","1.633"
"260","259.4461","1.563"
"261","260.4359","1.756"
"262","261.4297","2.244"
"263","262.4392","2.174"
"264","263.4329","1.307"
"265","264.4427","1.674"
"266","265.4526","1.793"
"267","266.4302","1.656"
"268","267.4400","1.989"
"269","268.4495","1.822"
"270","269.4435","1.478"
"271","270.4368","1.778"
"272","271.4595","1.889"
"273","272.4340","1.578"
"274","273.4403","1.596"
"275","274.4626","1.811"
"276","275.4370","0.348"
"277","276.4433","1.626"
"278","277.4335","1.304"
"279","278.4243","1.322"
"280","279.4145","1.589"
"281","280.3889","1.641"
"282","281.4125","1.174"
"283","282.4361","1.611"
"284","283.4276","1.796"
"285","284.4033","1.326"
"286","285.4105","1.919"
"287","286.4023","1.826"
"288","287.3936","1.833"
"289","288.3855","1.893"
"290","289.3931","2.052"
"291","290.3845","1.848"
"292","291.4080","2.381"
"293","292.3833","1.563"
"294","293.3757","2.296"
"295","294.3671","1.070"
"296","295.3735","1.011"
"297","296.3809","2.130"
"298","297.3884","-0.319"
"299","298.3638","2.274"
"300","299.3551","2.019"
"301","300.3787","-2.233"
"302","301.3529","0.267"
"303","302.3430","3.726"
"304","303.3491","1.489"
"305","304.3554","2.141"
"306","305.3617","1.400"
"307","306.3357","1.607"
"308","307.3263","0.715"
"309","308.3325","1.537"
"310","309.3387","1.419"
"311","310.3608","1.774"
"312","311.3369","2.337"
"313","312.3295","1.756"
"314","313.3381","0.489"
"315","314.3142","2.226"
"316","315.3389","1.444"
"317","316.3315","1.570"
"318","317.3238","1.500"
"319","318.3326","1.574"
"320","319.3410","1.593"
"321","320.3497","1.481"
"322","321.3248","1.422"
"323","322.3324","1.278"
"324","323.3233","1.456"
"325","324.2985","1.644"
"326","325.3055","1.422"
"327","326.3287","0.833"
"328","327.3038","1.804"
"329","328.3267","1.326"
"330","329.2858","1.081"
"331","330.2931","1.393"
"332","331.2836","1.722"
"333","332.3055","1.681"
"334","333.2796","1.552"
"335","334.2859","1.511"
"336","335.2921","1.515"
"337","336.2821","1.600"
"338","337.2564","1.630"
"339","338.2625","1.474"
"340","339.3004","1.481"
"341","340.2584","1.211"
"342","341.2817","1.507"
"343","342.2572","1.493"
"344","343.2487","1.737"
"345","344.2561","1.563"
"346","345.2475","1.459"
"347","346.2548","1.493"
"348","347.2463","1.452"
"349","348.2376","1.544"
"350","349.2451","1.670"
"351","350.2686","1.493"
"352","351.2294","1.656"
"353","352.2386","1.904"
"354","353.2156","2.411"
"355","354.2407","2.559"
"356","355.2502","2.444"
"357","356.2272","2.033"
"358","357.2363","1.989"
"359","358.2297","2.196"
"360","359.2225","2.056"
"361","360.2641","1.063"
"362","361.2551","1.833"
"363","362.2293","1.711"
"364","363.2357","2.378"
"365","364.2096","2.170"
"366","365.2161","2.215"
"367","366.2063","1.915"
"368","367.1965","1.926"
"369","368.2026","1.830"
"370","369.1932","1.689"
"371","370.1994","1.559"
"372","371.1908","1.648"
"373","372.1988","1.656"
"374","373.2228","1.478"
"375","374.2149","1.615"
"376","375.1912","1.570"
"377","376.1991","1.381"
"378","377.1915","1.341"
"379","378.1836","1.248"
"489","487.9383","-0.156"
"490","488.9631","0.167"
"491","489.9400","0.133"
"492","490.9479","-0.081"
"493","491.9212","0.048"
"494","492.9103","0.233"
"495","493.9311","-0.026"
"496","494.9043","-0.185"
"497","495.9091","-0.137"
"498","496.8822","-0.148"
"499","497.8869","-0.026"
"500","498.9077","-0.619"
"501","499.8810","-0.526"
"502","500.8716","-0.874"
"503","501.8797","-0.411"
"504","502.8725","-0.511"
"505","503.8818","-0.370"
"506","504.8748","-0.715"
"507","505.8679","-0.337"
"508","506.8611","-0.341"
"509","507.8701","-0.207"
"510","508.8793","-0.474"
"511","509.8724","0.000"
"512","510.8650","-0.122"
"513","511.8713","-0.015"
"514","512.8617","-0.185"
"515","513.8840","0.015"
"516","514.8583","0.474"
"517","515.8806","-0.007"
"518","516.8711","0.056"
"519","517.8772","0.104"
"520","518.8360","0.444"
"521","519.8422","0.167"
"522","520.8326","0.030"
"523","521.8571","0.115"
"524","522.8340","-0.041"
"525","523.8584","0.148"
"526","524.8348","0.037"
"527","525.8432","-0.459"
"528","526.8200","-0.289"
"529","527.8603","0.311"
"530","528.8369","-1.630"
"531","529.8293","-0.130"
"532","530.8219","-1.237"
"533","531.8431","0.044"
"534","532.8161","-0.322"
"535","533.8057","-0.170"
"536","534.8110","-0.367"
"537","535.8164","-0.267"
"538","536.8373","-1.196"
"539","537.7947","-1.167"
"540","538.7838","-0.481"
"541","539.7892","-0.278"
"542","540.7946","-0.237"
"543","541.7874","-0.011"
"544","542.7967","-0.189"
"545","543.7738","-0.119"
"546","544.7669","0.067"
"547","545.7760","0.056"
"548","546.8173","-0.237"
"549","547.8104","0.033"
"550","548.7716","-0.270"
"551","549.8126","0.589"
"552","550.7738","0.981"
"553","551.7814","0.685"
"554","552.7735","1.126"
"555","553.7654","0.444"
"556","554.7733","0.304"
"557","555.7967","0.678"
"558","556.7728","0.163"
"559","557.7807","-0.085"
"560","558.7564","0.056"
"561","559.7644","0.556"
"562","560.7561","0.381"
"563","561.7467","0.426"
"564","562.7684","0.293"
"565","563.7588","-0.048"
"566","564.7489","0.204"
"567","565.7709","0.007"
"568","566.7291","-0.148"
"569","567.7511","0.285"
"570","568.7250","0.111"
"571","569.7314","0.300"
"572","570.7371","0.067"
"573","571.7287","-0.185"
"574","572.7042","-0.056"
"575","573.7116","0.026"
"576","574.7027","0.381"
"577","575.7264","0.259"
"578","576.7178","-0.130"
"579","577.6928","-0.300"
"580","578.7167","-0.181"
"581","579.6922","-0.070"
"582","580.6836","-0.248"
"583","581.7223","-0.067"
"584","582.6970","-0.189"
"585","583.6879","0.093"
"586","584.6947","0.022"
"587","585.6855","-0.100"
"588","586.6921","0.033"
"589","587.6986","-0.041"
