"Viewer version","2.84"
"Measure start time","Saturday, July 7, 2018 1:02:53 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"105","104.8631","-0.585"
"106","105.8549","0.093"
"107","106.8628","0.167"
"108","107.8544","0.059"
"109","108.8461","0.111"
"110","109.8856","0.111"
"111","110.8613","-0.119"
"112","111.8530","-0.185"
"113","112.8607","-0.348"
"114","113.8363","-0.130"
"115","114.8598","-0.078"
"116","115.8517","-0.337"
"117","116.8434","-0.033"
"118","117.8190","-0.178"
"119","118.8265","-0.256"
"120","119.8503","-0.307"
"121","120.8101","-0.148"
"122","121.8182","-0.115"
"123","122.8261","0.722"
"124","123.8179","-0.426"
"125","124.8420","0.078"
"126","125.8499","-0.078"
"127","126.8259","0.063"
"128","127.8178","0.074"
"129","128.7936","0.133"
"130","129.7856","0.274"
"131","130.8084","0.311"
"132","131.8310","-0.119"
"133","132.7894","0.119"
"134","133.8121","0.022"
"135","134.7865","0.152"
"136","135.8089","0.178"
"137","136.7997","0.170"
"138","137.7902","0.148"
"139","138.7805","0.144"
"140","139.8034","0.141"
"141","140.7635","0.115"
"142","141.7560","-0.200"
"143","142.7657","-0.004"
"144","143.7894","0.515"
"145","144.7659","1.004"
"146","145.7586","-0.515"
"147","146.7829","-0.270"
"148","147.7598","0.974"
"149","148.7524","1.363"
"150","149.7929","-1.204"
"151","150.7520","0.981"
"152","151.7432","-1.793"
"153","152.7818","-1.311"
"154","153.7567","2.478"
"155","154.7638","0.989"
"156","155.7545","-0.459"
"157","156.7770","-0.278"
"158","157.7362","1.189"
"159","158.7430","-0.463"
"160","159.7179","-0.396"
"161","160.7419","-0.381"
"162","161.7504","-0.122"
"163","162.7591","-0.715"
"164","163.7195","0.100"
"165","164.7282","-0.322"
"166","165.7367","-0.844"
"167","166.7130","0.030"
"168","167.7216","-0.263"
"169","168.7303","-0.519"
"170","169.7388","-0.626"
"171","170.7457","-0.556"
"172","171.7042","-0.248"
"173","172.7262","-0.004"
"174","173.7162","-0.041"
"175","174.7224","-0.056"
"176","175.7125","0.315"
"177","176.6870","0.126"
"178","177.6934","0.074"
"179","178.6993","-0.248"
"180","179.6898","0.441"
"181","180.6810","-0.396"
"182","181.6733","-0.004"
"183","182.6814","0.081"
"184","183.6737","-0.267"
"185","184.7139","0.085"
"186","185.6899","0.078"
"187","186.6823","0.289"
"188","187.7061","0.063"
"189","188.6660","0.026"
"190","189.6587","0.178"
"191","190.6668","0.393"
"192","191.6756","0.011"
"193","192.6843","-0.074"
"194","193.6770","-0.044"
"195","194.6698","-0.048"
"196","195.6464","0.274"
"197","196.6873","-0.189"
"198","197.6796","-0.041"
"199","198.6564","-0.004"
"200","199.6649","-0.011"
"201","200.6565","0.300"
"202","201.6625","0.204"
"203","202.6686","0.096"
"204","203.6427","-0.074"
"205","204.6491","0.352"
"206","205.6230","0.007"
"207","206.6293","0.181"
"208","207.6192","0.070"
"209","208.6413","-0.237"
"210","209.6157","0.063"
"211","210.6391","0.004"
"212","211.6161","-0.007"
"213","212.6247","0.941"
"214","213.6180","-0.126"
"215","214.6273","-0.130"
"216","215.6364","-0.696"
"217","216.6294","0.041"
"218","217.6063","-0.281"
"219","218.6157","-0.248"
"220","219.6406","-0.281"
"221","220.6171","-0.104"
"222","221.6248","-0.107"
"223","222.6163","-0.430"
"224","223.6080","-0.052"
"225","224.6153","-0.381"
"226","225.5910","-0.541"
"227","226.5985","-0.422"
"228","227.5903","-0.374"
"237","236.5839","8.452"
"238","237.5580","8.285"
"239","238.5641","8.433"
"240","239.5541","8.233"
"241","240.5766","8.807"
"242","241.5691","8.474"
"243","242.5457","8.444"
"244","243.5380","12.011"
"245","244.5303","7.944"
"246","245.5549","8.493"
"247","246.5631","8.407"
