"Viewer version","2.84"
"Measure start time","Friday, July 13, 2018 1:34:16 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"201","200.7863","0.063"
"202","201.7600","-0.348"
"203","202.7659","-0.037"
"204","203.7719","-0.144"
"205","204.7938","-0.015"
"206","205.7675","-0.059"
"207","206.7416","7.626"
"208","207.7473","-0.067"
"209","208.7536","0.678"
"210","209.7590","0.233"
"211","210.7349","0.944"
"212","211.7431","0.196"
"213","212.7358","-0.067"
"214","213.7602","-0.337"
"215","214.7366","0.496"
"216","215.7292","-0.274"
"217","216.7217","-0.607"
"218","217.7301","-0.111"
"219","218.7226","0.507"
"220","219.7311","-0.352"
"221","220.7396","0.515"
"222","221.7479","0.119"
"223","222.7558","-0.174"
"224","223.7324","0.319"
"225","224.7567","0.174"
"226","225.7168","-0.244"
"227","226.7252","-0.211"
"228","227.7171","-0.200"
"229","228.7416","-0.511"
"230","229.7181","-0.011"
"231","230.7251","-0.467"
"232","231.7310","0.307"
"233","232.7370","-0.019"
"234","233.7428","-0.096"
"235","234.7168","0.137"
"236","235.7064","-0.396"
"237","236.6966","0.000"
"238","237.7184","-1.507"
"239","238.6923","0.133"
"240","239.7301","1.641"
"241","240.6892","-0.119"
"242","241.7137","0.281"
"243","242.7063","0.996"
"244","243.6827","0.189"
"245","244.6911","-0.011"
"246","245.7001","0.130"
"247","246.7086","0.133"
"248","247.6853","-0.322"
"249","248.7096","-0.556"
"250","249.7021","0.319"
"251","250.7266","-0.385"
"252","251.7028","0.104"
"253","252.6950","0.511"
"254","253.6712","0.915"
"255","254.6796","-0.270"
"256","255.6879","-0.278"
"257","256.6963","-0.589"
"258","257.7040","-0.578"
"259","258.6807","0.026"
"260","259.6888","-0.515"
"261","260.6964","-2.611"
"262","261.6861","-0.881"
"263","262.6598","-0.911"
"264","263.6654","0.037"
"265","264.6711","-0.463"
"266","265.6924","0.270"
"267","266.6662","-0.119"
"268","267.6720","-0.111"
"269","268.6616","-0.152"
"270","269.6514","-0.256"
"271","270.6582","-0.322"
"272","271.6508","0.522"
"273","272.6751","-0.281"
"274","273.6358","-0.337"
"275","274.6765","-0.307"
"276","275.6530","0.122"
"277","276.6456","0.030"
"278","277.6540","-0.211"
"279","278.6625","0.033"
"280","279.6386","0.244"
"281","280.6475","-0.322"
"282","281.6717","0.730"
"283","282.6479","0.019"
"284","283.6398","-2.044"
"285","284.6323","0.163"
"286","285.6405","-0.170"
"287","286.6490","-1.007"
"288","287.6412","3.204"
"289","288.6334","2.556"
"290","289.6576","3.448"
"291","290.6330","2.778"
"292","291.6387","3.104"
"293","292.6123","3.515"
"294","293.6183","3.496"
"295","294.6241","2.904"
"296","295.6296","2.863"
"297","296.6194","3.293"
"298","297.6094","3.956"
"299","298.6311","3.126"
"300","299.6049","2.974"
"301","300.6115","2.996"
"302","301.6199","2.411"
"303","302.5963","3.122"
"312","311.6079","2.452"
"313","312.5998","4.237"
"314","313.5926","3.237"
"315","314.6009","4.393"
"316","315.6095","2.156"
"317","316.6017","2.059"
"318","317.6101","2.444"
"319","318.6341","0.285"
"320","319.6106","3.107"
"321","320.6024","3.252"
"322","321.5923","2.711"
"323","322.5983","2.759"
"324","323.5720","3.174"
"325","324.6098","1.841"
"326","325.5677","3.285"
"327","326.5738","2.800"
"328","327.5791","3.081"
"329","328.5850","3.048"
"330","329.5746","3.285"
"331","330.5805","2.948"
"332","331.5570","2.826"
"333","332.5495","0.489"
"334","333.5741","2.974"
"335","334.5505","2.815"
"336","335.5911","3.233"
"337","336.5677","3.215"
"338","337.5605","3.378"
"339","338.5532","3.774"
"340","339.5618","2.967"
"341","340.5382","2.652"
"342","341.5463","3.444"
"343","342.5546","3.152"
"344","343.5628","2.841"
"345","344.5708","3.007"
"346","345.5632","4.015"
"347","346.5713","2.681"
"348","347.5477","2.807"
"349","348.5880","3.159"
"350","349.5482","2.904"
"351","350.5724","3.211"
"352","351.5299","3.393"
"353","352.5521","3.148"
"354","353.5418","2.996"
"355","354.5476","2.959"
"356","355.5534","3.170"
"357","356.5271","3.452"
"358","357.5645","3.111"
"359","358.5226","3.333"
"360","359.5282","3.241"
"361","360.5178","3.830"
"362","361.5267","3.296"
"363","362.5032","2.830"
"364","363.5117","3.330"
"365","364.5200","3.630"
"366","365.5290","3.026"
"367","366.5372","3.296"
"368","367.5139","3.137"
"369","368.5545","2.885"
"370","369.4989","2.693"
"371","370.5073","2.578"
"372","371.4972","1.826"
"373","372.5351","3.589"
"374","373.4932","3.244"
"375","374.4992","2.744"
"376","375.5048","3.081"
"377","376.5112","1.652"
"378","377.4850","3.733"
"379","378.4913","2.737"
"380","379.4972","3.456"
"381","380.4715","3.215"
"382","381.5115","3.048"
"383","382.4879","3.219"
"384","383.5127","3.211"
"385","384.4891","3.104"
"386","385.4812","2.859"
"387","386.4901","3.841"
"388","387.5146","3.600"
"389","388.4751","3.230"
"390","389.4836","3.211"
"391","390.4917","2.515"
"392","391.4685","6.007"
"393","392.5086","3.800"
"486","485.3620","1.111"
"487","486.3538","0.207"
"488","487.3303","0.119"
"489","488.3382","-0.167"
"490","489.3307","-0.885"
"491","490.3710","-0.307"
"492","491.3459","-0.481"
"493","492.3519","-0.693"
"494","493.3412","-0.241"
"495","494.3635","-0.670"
"496","495.3215","-0.156"
"497","496.3275","-0.352"
"498","497.3012","-0.130"
"499","498.3072","-0.015"
"500","499.3126","0.204"
"501","500.3028","0.889"
"502","501.3255","-0.785"
"503","502.3184","-0.933"
"504","503.3108","-1.367"
"505","504.3193","-0.070"
"506","505.3119","-0.889"
"507","506.3205","0.204"
"508","507.2967","0.081"
"509","508.2892","-0.030"
"510","509.2982","-0.278"
"511","510.3227","0.041"
"512","511.2981","0.296"
"513","512.3359","-0.341"
"514","513.3100","0.096"
"515","514.3317","-0.204"
"516","515.3057","-0.496"
"517","516.3114","0.278"
"518","517.2696","-0.307"
"519","518.2915","-0.719"
"520","519.2814","-0.356"
"521","520.2874","-0.704"
"522","521.2626","0.137"
"523","522.2711","0.248"
"524","523.2794","-0.048"
"525","524.2885","-0.119"
"526","525.2810","0.104"
"527","526.2736","0.500"
"528","527.2979","-1.030"
"529","528.2746","1.304"
"530","529.2672","-0.096"
"531","530.2758","-0.144"
"532","531.3001","0.756"
"533","532.2605","-0.604"
"534","533.2687","-0.511"
"535","534.2772","0.159"
"536","535.2854","0.389"
"537","536.2934","-0.667"
"538","537.2701","-0.881"
"539","538.2622","1.330"
"540","539.2706","0.504"
"541","540.2948","-0.544"
"542","541.2537","0.704"
"543","542.2757","-0.337"
"544","543.2656","-0.607"
"545","544.2716","0.467"
"546","545.2613","0.256"
"547","546.2351","-1.293"
"548","547.2411","0.185"
"549","548.2466","-1.293"
"550","549.2525","-2.400"
"551","550.2425","-0.359"
"552","551.2652","1.152"
"553","552.2416","-1.315"
"554","553.2499","-1.037"
"555","554.2423","-0.026"
"556","555.2668","0.585"
"557","556.2113","-0.919"
