Viewer version,2.84,
Measure start time,"Sunday, July 15, 2018 8:23:37 AM",
Type of measurement,Flow [Linearized],
Sampling interval [ms],1000,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,172600446,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM3, 115200, ECHOOFF",
Sensor Cable Version,1.7,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
39,38.9881,-0.033
40,39.9967,-0.022
41,41.0043,-0.074
42,42.0122,0.444
43,42.9879,0.348
44,44.0115,-0.27
45,44.9873,0.019
46,45.9951,-0.115
47,46.9868,-0.307
48,47.9786,-0.152
49,48.9864,0.193
50,49.9940,0.044
51,51.0012,0.311
52,51.9772,-0.441
53,52.9846,0.348
54,53.9761,-0.237
55,54.9839,0.104
56,55.9595,-0.081
57,56.9831,0.004
58,57.9747,-0.026
59,58.9662,0.204
60,59.9739,-0.393
61,60.9820,0.204
62,61.9422,-0.089
63,62.9509,-0.174
64,63.9591,0.096
65,64.9676,-0.167
66,65.9755,-1.581
67,66.9522,-0.115
68,67.9444,-0.059
69,68.9526,-0.115
70,69.9451,0.141
71,70.9349,0.026
72,71.9728,-0.015
73,72.9625,-0.315
74,73.9524,-0.096
75,74.9742,-0.189
76,75.9321,0.074
77,76.9221,-0.237
78,77.9115,0.044
79,78.9497,-0.359
80,79.9237,-0.241
81,80.9170,-0.244
82,81.9102,-0.13
83,82.9196,-0.904
84,83.9129,0.085
85,84.9221,0.115
86,85.9150,-0.319
87,86.9084,0.104
88,87.9338,-0.059
89,88.9111,-0.133
90,89.9365,0.115
91,90.9262,0.374
92,91.9001,-0.226
93,92.8899,0.089
94,93.9116,-0.185
95,94.9014,0.393
96,95.9071,-0.259
97,96.8809,0.074
98,97.8866,-0.467
99,98.8924,0.037
100,99.8977,0.381
101,100.8757,-0.026
102,101.9014,-0.152
103,102.8947,0.07
120,119.8783,17.637
121,120.8839,17.604
122,121.8581,17.019
123,122.8793,18.156
124,123.8536,18.552
125,124.8592,17.633
126,125.8327,18.074
127,126.8387,17.841
128,127.8283,18.978
129,128.8503,18.137
130,129.8237,17.685
131,130.8160,17.8
132,131.8081,18.356
133,132.8170,17.319
134,133.8414,18.285
135,134.8339,18.256
136,135.8102,18.696
137,136.8509,18.563
138,137.8434,18.13
139,138.8038,16.359
140,139.8122,17.874
141,140.8203,16.27
142,141.8132,18.344
143,142.8056,18.674
144,143.8141,18.222
145,144.8063,17.7
146,145.8151,18.933
147,146.8231,17.5
148,147.7999,16.519
149,148.8403,18.97
150,149.8168,19.452
151,150.8389,18.952
152,151.7972,18.337
153,152.8349,18.904
154,153.7768,17.519
155,154.8146,19.515
156,155.7724,19.907
157,156.7782,17.715
158,157.7676,17.959
159,158.7738,18.915
160,159.7792,20.441
161,160.7872,18.285
162,161.7637,18.07
163,162.7722,19.656
164,163.7967,19.567
165,164.7732,20.111
166,165.7976,18.933
167,166.7901,19.007
168,167.7666,21.989
169,168.7752,18.807
170,169.7516,19.111
171,170.7439,19.019
172,171.7839,18.956
173,172.7439,19.222
174,173.7680,19.337
175,174.7437,18.807
176,175.7680,18.367
177,176.7598,18.904
178,177.7521,18.211
179,178.7762,18.389
180,179.7522,18.081
181,180.7600,19.248
182,181.7366,19.748
183,182.7765,20.93
392,391.4170,-0.078
393,392.3750,-0.211
394,393.3966,0.07
395,394.3865,-0.356
396,395.3762,0.159
397,396.3978,-0.13
398,397.3398,-0.004
399,398.3455,-0.022
400,399.3672,-0.019
401,400.3409,0.052
402,401.3802,-0.248
403,402.3403,-0.007
404,403.3643,0.004
405,404.3403,-0.059
406,405.3324,-0.107
407,406.3403,-0.163
408,407.3483,-0.196
409,408.3560,-0.133
410,409.3324,-0.27
411,410.3721,-0.119
412,411.3326,-0.048
413,412.3567,-0.096
414,413.3174,-0.156
415,414.3417,-0.059
416,415.3341,-0.081
417,416.3425,-0.141
418,417.3349,0
419,418.3433,0
420,419.3195,0.011
421,420.3120,-0.081
422,421.3038,-0.085
423,422.3124,-0.111
424,423.3363,-0.174
425,424.3128,-0.144
426,425.3372,-0.115
427,426.3135,-0.011
428,427.3056,-0.078
429,428.3134,-0.096
430,429.3221,-0.407
431,430.3461,-0.715
432,431.3216,-0.215
433,432.3439,-0.411
434,433.3187,0.141
435,434.3252,-0.367
436,435.2999,0.3
437,436.3065,-0.193
438,437.2809,-0.196
439,438.3196,-0.137
440,439.2783,-0.081
441,440.2849,-0.104
442,441.2925,-0.1
443,442.2688,-0.104
444,443.2771,-0.148
445,444.2855,-0.133
446,445.2776,-0.163
447,446.2703,-0.193
448,447.2946,-0.178
449,448.2710,-0.152
450,449.3114,-0.096
451,450.2877,-0.122
452,451.2960,-0.085
453,452.2557,-0.163
454,453.2804,-0.13
455,454.2725,-0.081
456,455.2647,-0.156
457,456.2564,-0.156
458,457.2809,-0.178
459,458.2892,-0.059
460,459.2653,0.111
