"Viewer version","2.84"
"Measure start time","Friday, July 13, 2018 9:48:18 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"88","87.9132","0.352"
"89","88.9219","1.115"
"90","89.9301","0.022"
"91","90.9205","0.015"
"92","91.9424","-0.304"
"93","92.8842","1.233"
"94","93.9064","-0.267"
"95","94.8801","0.311"
"96","95.8865","-0.107"
"97","96.8923","-0.022"
"98","97.8982","-0.148"
"99","98.9039","-0.263"
"100","99.8621","-0.078"
"101","100.9025","0.022"
"102","101.8793","0.063"
"103","102.8717","-0.326"
"104","103.8804","-0.085"
"105","104.8889","-0.041"
"106","105.8815","0.004"
"107","106.8902","0.063"
"108","107.8667","-0.041"
"109","108.8594","0.256"
"110","109.8998","0.244"
"111","110.8601","0.037"
"112","111.8682","-0.630"
"113","112.8763","0.304"
"114","113.9006","-0.096"
"115","114.8766","0.196"
"116","115.8529","0.030"
"117","116.8610","-0.185"
"118","117.8694","-0.204"
"119","118.8615","0.267"
"120","119.8697","0.033"
"121","120.8918","0.259"
"122","121.8658","0.193"
"123","122.8555","0.096"
"124","123.8295","0.052"
"125","124.8512","-0.141"
"126","125.8566","-0.196"
"127","126.8309","-0.052"
"128","127.8688","-0.015"
"129","128.8425","-0.196"
"130","129.8485","0.322"
"131","130.8247","0.248"
"132","131.8173","0.204"
"133","132.8258","0.700"
"134","133.8343","-0.296"
"135","134.8264","0.219"
"136","135.8351","-0.085"
"137","136.8434","-0.126"
"138","137.8202","1.663"
"139","138.8127","0.089"
"140","139.8051","-0.330"
"141","140.8434","-0.081"
"142","141.8014","-0.207"
"143","142.8077","-0.178"
"144","143.7973","0.037"
"145","144.8037","0.396"
"146","145.8096","0.256"
"147","146.7837","0.111"
"148","147.8213","-0.181"
"149","148.7796","-0.037"
"150","149.7855","0.222"
"151","150.7773","0.270"
"152","151.8180","-0.011"
"153","152.7945","0.004"
"154","153.8031","-0.026"
"155","154.7794","-0.115"
"156","155.7885","-0.226"
"157","156.7810","-0.419"
"158","157.7737","-0.011"
"178","177.7593","0.519"
"179","178.7518","0.759"
"180","179.7444","0.589"
"181","180.7672","0.926"
"182","181.7247","1.867"
"183","182.7311","2.533"
"184","183.7528","0.096"
"185","184.7268","0.530"
"186","185.7323","0.778"
"187","186.7224","0.811"
"188","187.7439","0.204"
"189","188.7019","0.015"
"190","189.7234","1.522"
"191","190.7145","0.878"
"192","191.7235","1.400"
"193","192.7321","2.307"
"194","193.7087","1.378"
"195","194.7170","0.781"
"196","195.7099","0.707"
"197","196.7346","0.774"
"198","197.7112","0.456"
"199","198.7039","0.622"
"200","199.7124","1.163"
"201","200.7193","0.852"
"202","201.6934","0.611"
"203","202.6990","0.381"
"204","203.6888","1.293"
"205","204.6787","0.733"
"206","205.7167","1.348"
"207","206.6901","0.122"
"208","207.6805","0.563"
"209","208.6864","0.707"
"210","209.6925","1.041"
"211","210.6841","0.604"
"212","211.6607","0.363"
"213","212.6694","0.656"
"214","213.6620","0.874"
"215","214.6707","0.048"
"216","215.6792","-0.837"
"217","216.6878","-1.181"
"218","217.6640","2.326"
"219","218.6730","0.381"
"220","219.6653","0.800"
"221","220.6730","0.933"
"222","221.6785","0.644"
"223","222.6530","0.819"
"224","223.6907","0.230"
"225","224.6492","0.393"
"226","225.6551","0.841"
"227","226.6452","-0.052"
"228","227.6671","0.437"
"229","228.6410","0.622"
"230","229.6311","0.804"
"231","230.6379","0.870"
"232","231.6469","0.967"
"233","232.6552","0.670"
"234","233.6482","1.307"
"235","234.6728","0.159"
"236","235.6494","-0.067"
"237","236.6422","0.819"
"238","237.6186","0.300"
"239","238.6274","1.059"
"240","239.6520","1.048"
"241","240.6273","1.070"
"242","241.6646","0.330"
"243","242.6389","1.196"
"244","243.6287","0.933"
"245","244.6187","1.122"
"246","245.6085","1.048"
"247","246.6142","0.596"
"248","247.6205","0.685"
"249","248.6100","0.552"
"250","249.6163","0.263"
"317","316.5076","0.070"
"318","317.4816","-0.378"
"319","318.4718","-0.056"
"320","319.5095","0.159"
"321","320.4678","0.144"
"322","321.4927","0.000"
"323","322.4852","-0.693"
"324","323.5098","1.759"
"325","324.4704","4.444"
"326","325.4790","0.522"
"327","326.5032","-0.007"
"328","327.4803","-0.037"
"329","328.5046","-0.174"
"330","329.4656","0.026"
"331","330.4900","0.407"
"332","331.4799","-0.889"
"333","332.4696","1.178"
"334","333.4595","-0.952"
"335","334.4654","-0.019"
"336","335.4710","-0.026"
"337","336.4448","-0.037"
"338","337.4506","0.137"
"339","338.4406","0.033"
"340","339.4785","-0.019"
"341","340.4524","-0.144"
"342","341.4453","-0.167"
"343","342.4218","-0.656"
"344","343.4304","-0.663"
"345","344.4226","-0.237"
"346","345.4315","-0.048"
"347","346.4721","0.070"
"348","347.4487","-0.548"
"349","348.4412","-0.411"
"350","349.4177","-0.059"
"351","350.4583","-0.152"
"352","351.4163","0.156"
"353","352.4223","-0.285"
"354","353.4123","-0.148"
"355","354.4182","0.000"
"356","355.4241","-0.107"
"357","356.4301","2.389"
"358","357.4200","0.970"
"359","358.3939","0.163"
"360","359.3995","-0.959"
"361","360.4055","0.089"
"362","361.4300","-0.411"
"363","362.4065","-0.122"
"364","363.4152","0.307"
"365","364.4238","0.115"
"366","365.4004","0.015"
"367","366.4087","0.052"
"368","367.4015","0.000"
"369","368.4263","0.015"
"370","369.4028","-0.333"
"371","370.3953","-0.070"
"372","371.4015","0.085"
"373","372.3913","0.181"
"374","373.4127","-0.104"
"375","374.3870","-0.289"
"376","375.3767","-0.189"
"377","376.3668","0.022"
"378","377.3886","-0.044"
"379","378.3787","0.081"
"380","379.3685","-0.015"
"381","380.3746","0.244"
"382","381.3831","0.048"
"383","382.3438","0.252"
"384","383.3525","0.226"
"385","384.3931","0.022"
"386","385.3696","0.256"
"387","386.3622","-0.807"
"388","387.3709","-0.367"
"389","388.3796","-0.189"
"390","389.3562","0.141"
"391","390.3650","0.193"
"392","391.3548","0.052"
"393","392.3611","0.219"
"394","393.3673","0.567"
"395","394.3575","-0.189"
"396","395.3633","-0.152"
"397","396.3535","-0.148"
"398","397.3434","-0.033"
"399","398.3335","0.030"
"400","399.3554","-0.133"
"401","400.3294","0.163"
"402","401.3376","0.170"
"403","402.3462","0.070"
"404","403.3229","0.089"
"405","404.3312","0.252"
"406","405.3242","0.196"
"407","406.3487","-0.085"
"408","407.3252","-0.270"
"409","408.3180","0.163"
"410","409.3266","-0.074"
"411","410.3347","-0.137"
"412","411.3414","-0.152"
"413","412.3153","-0.044"
"414","413.3529","0.196"
"415","414.3267","0.030"
"416","415.3165","0.019"
"417","416.2902","0.381"
"418","417.2962","0.174"
"419","418.3017","0.296"
"420","419.3081","0.059"
"421","420.2975","-0.326"
