"Viewer version","2.84"
"Measure start time","Wednesday, July 11, 2018 7:57:26 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"162","161.7511","1.004"
"163","162.7601","-0.467"
"164","163.7852","0.293"
"165","164.7624","-0.056"
"166","165.7554","0.222"
"167","166.7484","-0.070"
"168","167.7894","-0.078"
"169","168.7665","1.319"
"170","169.7598","-0.193"
"171","170.7831","0.748"
"172","171.7414","-1.367"
"173","172.7475","-1.467"
"174","173.7537","-0.337"
"175","174.7443","2.137"
"176","175.7664","0.389"
"177","176.7249","1.163"
"178","177.7311","1.281"
"179","178.7371","-0.548"
"180","179.7434","-0.067"
"181","180.7186","-1.489"
"182","181.7260","0.256"
"183","182.7337","0.833"
"184","183.7256","-0.211"
"185","184.7173","-0.081"
"186","185.7090","-0.181"
"187","186.7006","0.385"
"188","187.7083","-0.315"
"189","188.7000","0.493"
"190","189.7395","-0.681"
"191","190.7153","0.807"
"192","191.7076","0.748"
"193","192.6995","1.130"
"194","193.7074","-0.007"
"195","194.6995","0.293"
"196","195.7078","0.641"
"197","196.6999","0.030"
"198","197.6920","0.170"
"199","198.6840","-0.533"
"200","199.6921","0.341"
"201","200.6680","0.407"
"202","201.6918","-1.444"
"203","202.6675","0.396"
"204","203.6914","0.467"
"205","204.6827","0.507"
"206","205.6585","-0.089"
"207","206.6826","-0.041"
"208","207.6586","0.422"
"209","208.6659","-0.874"
"210","209.6581","0.389"
"211","210.6502","-0.404"
"212","211.6920","0.811"
"213","212.6536","0.104"
"214","213.6796","-0.256"
"215","214.6733","-0.022"
"216","215.6669","-0.396"
"217","216.6603","-0.063"
"218","217.7022","0.170"
"219","218.6640","-0.544"
"220","219.6735","-1.048"
"221","220.6822","0.500"
"222","221.6725","-0.019"
"223","222.6470","-0.081"
"224","223.6858","-0.878"
"225","224.6443","0.278"
"226","225.6350","0.148"
"227","226.6415","0.807"
"228","227.6481","-0.078"
"229","228.6386","-0.119"
"230","229.6293","0.137"
"231","230.6200","-0.685"
"232","231.6264","-0.811"
"233","232.6173","0.219"
"234","233.6397","0.156"
"235","234.6465","0.096"
"236","235.6376","0.189"
"237","236.6123","-0.167"
"238","237.6509","-0.548"
"239","238.6098","0.515"
"240","239.6003","0.041"
"241","240.6398","13.144"
"242","241.6009","-4.296"
"243","242.5940","-2.985"
"244","243.6026","4.111"
"245","244.5958","1.874"
"246","245.6209","-1.956"
"247","246.5977","3.193"
"248","247.5907","0.070"
"249","248.6156","-1.093"
"250","249.6087","-1.581"
"251","250.5848","-0.215"
"252","251.6074","-0.996"
"253","252.5976","0.219"
"254","253.5723","2.444"
"255","254.5944","0.163"
"256","255.5693","0.922"
"257","256.5917","-0.900"
"258","257.5663","-1.278"
"259","258.5724","0.222"
"260","259.5790","0.537"
"261","260.5541","0.241"
"262","261.5796","-0.215"
"263","262.5568","0.841"
"264","263.5667","-0.463"
"265","264.5599","0.181"
"266","265.5537","2.993"
"267","266.5788","1.293"
"268","267.5565","-0.144"
"269","268.5657","1.463"
"270","269.5594","-0.130"
"271","270.5846","0.374"
"272","271.5754","0.119"
"273","272.5821","0.078"
"274","273.5733","0.007"
"275","274.5478","0.189"
"276","275.5548","0.048"
"277","276.5457","0.815"
"278","277.5526","0.759"
"279","278.5436","-0.256"
"280","279.5187","0.207"
"281","280.5253","0.637"
"282","281.5324","0.022"
"283","282.5235","-0.204"
"284","283.5468","1.152"
"285","284.5538","-2.637"
"286","285.5130","0.704"
"287","286.5038","1.019"
"288","287.5271","-0.089"
"289","288.5340","-1.048"
"290","289.5093","0.648"
"291","290.5319","0.619"
"292","291.4919","-2.852"
"293","292.4833","-2.011"
"294","293.5073","-1.559"
"295","294.4826","-0.237"
"296","295.4744","0.307"
"297","296.4980","-1.652"
"298","297.5056","-0.081"
"299","298.4813","0.678"
"300","299.4727","-0.085"
"301","300.4806","0.515"
"302","301.4742","-0.200"
"303","302.4835","0.207"
"304","303.5092","0.674"
"305","304.4707","-2.052"
"306","305.4803","-1.244"
"307","306.4897","0.744"
"308","307.4833","-0.989"
"309","308.4924","0.385"
"310","309.4864","-0.389"
"311","310.5116","0.474"
"312","311.4877","0.378"
"313","312.4636","0.681"
"314","313.4552","-1.237"
"315","314.4951","0.374"
"316","315.4713","1.919"
"317","316.4790","2.137"
"318","317.4548","-1.322"
"319","318.4467","1.341"
"320","319.5027","-0.804"
"321","320.4624","-2.930"
"361","360.3755","6.081"
"362","361.3687","4.893"
"363","362.3778","4.004"
"364","363.3710","4.670"
"365","364.3643","3.815"
"366","365.3572","6.311"
"367","366.3504","4.259"
"368","367.3597","3.748"
"369","368.3849","5.556"
"370","369.3621","3.781"
"371","370.3871","3.541"
"372","371.3460","3.581"
"373","372.3363","3.611"
"374","373.3739","3.478"
"375","374.3322","4.022"
"376","375.3379","3.593"
"377","376.3603","3.989"
"378","377.3503","4.193"
"379","378.3401","4.959"
"380","379.3620","4.796"
"381","380.3202","3.444"
"382","381.3120","3.570"
"383","382.3367","3.556"
"384","383.3457","3.678"
"385","384.3063","3.578"
"386","385.3314","3.367"
"387","386.3084","4.163"
"388","387.3171","3.693"
"389","388.3099","3.733"
"390","389.3188","3.548"
"391","390.3117","3.711"
"392","391.3034","8.196"
"393","392.3104","4.474"
"394","393.3174","3.422"
"395","394.3088","3.667"
"396","395.3000","3.633"
"397","396.2909","3.911"
"398","397.3140","3.563"
"399","398.3214","3.644"
"400","399.2804","3.685"
"401","400.2875","3.589"
"402","401.2786","4.311"
"403","402.3013","12.356"
"404","403.2760","4.096"
"405","404.2824","-6.848"
"406","405.2734","5.607"
"407","406.2801","3.074"
"408","407.3025","1.315"
"409","408.2935","2.404"
"410","409.2523","1.352"
"411","410.2907","7.019"
"412","411.2668","3.596"
"413","412.2590","6.870"
"414","413.2359","3.167"
"415","414.2606","3.652"
"416","415.2371","3.678"
"417","416.2614","3.496"
"418","417.2543","3.841"
"419","418.2627","3.204"
"420","419.2394","5.952"
"421","420.2478","4.956"
"422","421.2571","-0.185"
"423","422.2345","3.489"
"424","423.2437","6.496"
"425","424.2691","3.815"
"426","425.2463","2.159"
"427","426.2396","3.259"
"428","427.2331","3.237"
"429","428.2424","3.256"
"430","429.2195","3.511"
"431","430.2451","3.007"
"432","431.2371","4.359"
