"Viewer version","2.84"
"Measure start time","Tuesday, July 17, 2018 1:34:20 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"82","81.9371","-0.026"
"83","82.9617","1.159"
"84","83.9545","-0.519"
"85","84.9631","-0.648"
"86","85.9395","1.859"
"87","86.9318","0.919"
"88","87.9403","0.396"
"89","88.9646","-0.993"
"90","89.9252","-0.974"
"91","90.9335","0.433"
"92","91.9417","0.156"
"93","92.9500","-0.159"
"94","93.9584","0.474"
"95","94.9348","-1.289"
"96","95.9587","0.515"
"97","96.9194","-2.537"
"98","97.9597","-0.152"
"99","98.9194","-0.226"
"100","99.9601","1.059"
"101","100.9179","-0.593"
"102","101.9237","0.026"
"103","102.9130","-0.019"
"104","103.9033","0.174"
"105","104.9244","-0.700"
"106","105.9146","0.741"
"107","106.9204","-0.196"
"108","107.8942","-0.719"
"109","108.9157","-0.085"
"110","109.9057","0.541"
"111","110.9138","0.367"
"112","111.8903","-0.215"
"113","112.8987","-0.200"
"114","113.8748","-0.726"
"115","114.8832","-0.059"
"116","115.8757","-0.337"
"117","116.8841","-0.230"
"118","117.8928","0.233"
"119","118.9012","0.352"
"120","119.9092","0.107"
"121","120.9021","0.533"
"122","121.9100","-0.222"
"123","122.8708","0.378"
"124","123.8950","0.730"
"125","124.8715","0.426"
"126","125.9119","0.126"
"127","126.8720","0.644"
"128","127.8804","0.826"
"129","128.8728","0.222"
"130","129.8812","-1.041"
"131","130.8873","-0.167"
"132","131.8934","-0.719"
"133","132.8993","0.667"
"134","133.8572","-0.215"
"135","134.8790","-0.200"
"136","135.8692","1.200"
"137","136.8750","-0.511"
"138","137.8485","-0.115"
"139","138.8864","-0.330"
"140","139.8443","-0.119"
"141","140.8842","-0.096"
"142","141.8285","-0.359"
"143","142.8371","-0.826"
"144","143.8456","1.048"
"145","144.8541","0.681"
"146","145.8622","-0.152"
"147","146.8391","-0.048"
"148","147.8474","0.144"
"149","148.8561","0.026"
"150","149.8645","-0.222"
"151","150.8409","-0.004"
"152","151.8490","0.133"
"220","219.7267","1.533"
"221","220.7340","1.556"
"222","221.7398","1.485"
"223","222.7454","1.596"
"224","223.7509","0.693"
"225","224.7251","2.748"
"226","225.7465","2.604"
"227","226.7045","1.985"
"228","227.7265","-0.004"
"229","228.7001","1.630"
"230","229.7377","0.981"
"231","230.6967","1.793"
"232","231.7051","1.659"
"233","232.6971","1.600"
"234","233.7059","1.752"
"235","234.7140","1.230"
"236","235.6909","2.307"
"237","236.7313","0.996"
"238","237.7079","1.933"
"239","238.7322","2.026"
"240","239.6930","0.022"
"241","240.7174","1.826"
"242","241.7099","2.785"
"243","242.7343","1.337"
"244","243.6944","1.267"
"245","244.7027","1.600"
"246","245.6950","1.437"
"247","246.7033","1.026"
"248","247.7114","-0.600"
"249","248.6881","0.856"
"250","249.7282","1.948"
"251","250.7040","2.411"
"252","251.7254","2.067"
"253","252.6677","1.648"
"254","253.6735","0.467"
"255","254.6793","1.519"
"256","255.6690","1.385"
"257","256.6742","2.315"
"258","257.6642","1.874"
"259","258.6535","1.793"
"260","259.6596","1.833"
"261","260.6823","2.685"
"262","261.6749","1.419"
"263","262.6509","2.056"
"264","263.6598","2.467"
"265","264.6842","1.581"
"266","265.6445","2.152"
"267","266.6535","1.574"
"268","267.6620","1.807"
"269","268.6544","1.707"
"270","269.6629","1.537"
"271","270.6552","0.219"
"272","271.6473","2.163"
"273","272.6556","0.656"
"274","273.6635","1.570"
"275","274.6402","1.570"
"276","275.6804","3.219"
"277","276.6568","1.741"
"278","277.6808","2.033"
"279","278.6412","2.511"
"280","279.6817","1.852"
"281","280.6259","-0.863"
"282","281.6658","1.456"
"283","282.6419","1.770"
"284","283.6500","1.322"
"285","284.6419","2.348"
"286","285.6502","1.152"
"287","286.6579","1.326"
"288","287.6345","1.585"
"289","288.6742","1.589"
"290","289.6346","1.433"
"291","290.6264","1.230"
"292","291.6161","1.411"
"293","292.6218","1.326"
"294","293.6276","1.285"
"295","294.6173","1.578"
"296","295.6229","1.130"
"297","296.6126","1.548"
"298","297.6018","1.656"
"299","298.6080","1.615"
"300","299.6136","1.511"
"383","382.4819","-0.396"
"384","383.4877","0.226"
"385","384.4776","-0.570"
"386","385.4675","0.019"
"387","386.4726","0.422"
"388","387.4945","-0.367"
"389","388.4522","0.715"
"390","389.4579","-0.226"
"391","390.4793","-0.033"
"392","391.4553","0.622"
"393","392.4476","-0.170"
"394","393.4405","-0.041"
"395","394.4490","0.041"
"396","395.4576","0.563"
"397","396.4502","-0.248"
"398","397.4428","0.256"
"399","398.4834","0.333"
"400","399.4435","0.033"
"401","400.4522","0.263"
"402","401.4447","-0.781"
"403","402.4527","0.859"
"404","403.4768","-0.489"
"405","404.4536","-2.289"
"406","405.4456","-0.359"
"407","406.4384","0.593"
"408","407.4467","-0.348"
"409","408.4551","0.015"
"410","409.4473","0.007"
"411","410.4399","0.207"
