"Viewer version","2.84"
"Measure start time","Sunday, July 15, 2018 9:11:13 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"15","15.0902","-0.511"
"16","16.0673","0.222"
"17","17.0765","-0.070"
"18","18.0536","-0.200"
"19","19.0788","1.133"
"20","20.0386","-0.615"
"21","21.0605","-0.604"
"22","22.0342","0.252"
"23","23.0560","0.378"
"24","24.0298","1.222"
"25","25.0509","-0.241"
"26","26.0246","0.237"
"27","27.0306","0.404"
"28","28.0522","0.400"
"29","29.0259","0.211"
"30","30.0157","-0.904"
"31","31.0082","0.933"
"32","32.0163","0.237"
"33","33.0245","-0.148"
"34","34.0488","0.211"
"35","35.0249","0.019"
"36","36.0170","3.933"
"37","36.9931","0.141"
"38","38.0012","0.252"
"39","38.9935","-0.407"
"40","40.0017","-0.315"
"41","41.0100","0.933"
"42","42.0022","-1.074"
"43","43.0106","0.248"
"44","44.0189","-0.304"
"45","45.0110","0.207"
"46","46.0037","0.044"
"47","47.0120","-0.200"
"48","47.9883","-0.522"
"49","48.9965","-0.089"
"50","49.9887","-0.130"
"51","51.0130","-0.241"
"52","51.9889","-0.107"
"53","52.9974","0.233"
"54","53.9893","0.126"
"55","54.9980","0.200"
"56","56.0061","-0.019"
"57","56.9824","-0.215"
"58","57.9904","-0.156"
"59","59.0147","-0.211"
"60","59.9908","0.089"
"61","60.9985","-0.089"
"62","62.0219","0.170"
"63","62.9656","-0.063"
"64","64.0050","-0.163"
"65","64.9647","-0.126"
"66","65.9882","0.019"
"67","66.9633","0.170"
"68","67.9712","-0.041"
"69","68.9628","-0.215"
"70","69.9703","-0.174"
"71","70.9767","0.174"
"72","71.9512","-0.256"
"73","72.9895","-0.070"
"74","73.9639","-0.348"
"75","74.9860","0.122"
"76","75.9446","-1.085"
"77","76.9671","-1.496"
"78","77.9575","0.596"
"79","78.9638","-0.130"
"80","79.9380","-0.604"
"81","80.9629","1.337"
"82","81.9390","-1.107"
"83","82.9477","-0.885"
"84","83.9241","-0.170"
"85","84.9328","-0.144"
"86","85.9410","0.111"
"87","86.9339","-0.115"
"88","87.9745","-0.322"
"89","88.9189","-0.052"
"310","309.5803","-0.204"
"311","310.5564","-0.267"
"312","311.5632","-0.237"
"313","312.5535","0.159"
"314","313.5597","-0.707"
"315","314.5500","-0.633"
"316","315.5564","-0.507"
"317","316.5622","0.174"
"318","317.5370","-0.522"
"319","318.5589","0.263"
"320","319.5494","0.267"
"321","320.5722","-0.785"
"322","321.5486","0.596"
"323","322.5250","-0.019"
"324","323.5334","-0.681"
"325","324.5259","-1.341"
"326","325.5338","0.341"
"327","326.5427","-0.941"
"328","327.5191","0.148"
"329","328.5276","-0.515"
"330","329.5357","-0.696"
"331","330.5445","-0.222"
"332","331.5524","-0.407"
"333","332.5289","-0.356"
"334","333.5212","-0.926"
"335","334.5294","-0.322"
"336","335.5217","-0.707"
"337","336.5460","0.381"
"338","337.5061","0.837"
"339","338.5144","-0.493"
"340","339.5222","0.048"
"341","340.5308","-0.844"
"342","341.5547","0.019"
"343","342.4981","-1.126"
"344","343.5384","-0.378"
"345","344.4982","-1.022"
"346","345.5059","-0.148"
"347","346.4980","0.311"
"348","347.5217","-0.404"
"349","348.5132","-0.278"
"350","349.5210","0.170"
"351","350.5133","-0.867"
"352","351.4894","1.748"
"353","352.5132","-0.393"
"354","353.4899","-0.248"
"355","354.4980","-0.433"
"356","355.5061","2.352"
"357","356.4983","-0.470"
"358","357.4902","-0.689"
"359","358.4986","0.381"
"360","359.5065","-0.074"
"361","360.4831","-0.167"
"362","361.4729","0.304"
"363","362.4946","0.722"
"364","363.4684","-2.130"
"365","364.4741","-1.748"
"366","365.4793","0.315"
"367","366.4854","-0.348"
"368","367.4748","-0.111"
"369","368.4650","-0.333"
"370","369.4706","0.089"
"371","370.4761","-0.207"
"372","371.4695","-0.159"
"373","372.4794","-0.400"
"374","373.4405","-0.144"
"375","374.4504","-0.144"
"376","375.4599","-0.370"
"377","376.4695","-0.552"
"378","377.4785","0.633"
"379","378.4564","0.167"
"380","379.4816","-0.581"
"381","380.4593","-0.174"
"382","381.4817","-0.589"
"383","382.4398","-0.467"
"384","383.4460","-0.200"
"385","384.4521","0.256"
"386","385.4583","-0.693"
"387","386.4324","-0.570"
"388","387.4387","-0.485"
"389","388.4283","-0.430"
"390","389.4348","-0.219"
"391","390.4408","0.167"
"392","391.4171","-0.167"
"393","392.4254","-0.496"
"394","393.4338","-0.533"
"416","415.3921","5.622"
"417","416.4169","4.811"
"418","417.3937","5.015"
"419","418.4025","-5.452"
"420","419.3793","4.989"
"421","420.4203","4.811"
"422","421.3965","4.726"
"423","422.4047","4.667"
"424","423.3810","5.163"
"425","424.4047","5.085"
"426","425.3971","4.578"
"427","426.4052","5.822"
"428","427.3814","5.167"
"429","428.4056","5.493"
"430","429.3817","5.474"
"431","430.4059","5.604"
"432","431.3649","5.611"
"433","432.3727","5.833"
"434","433.3797","5.926"
"435","434.3875","5.800"
"436","435.3790","7.585"
"437","436.3544","5.507"
"438","437.3934","6.048"
"439","438.3533","5.763"
"440","439.3922","6.026"
"441","440.3675","5.907"
"442","441.3745","6.485"
"443","442.3648","6.622"
"444","443.3551","6.089"
"445","444.3772","5.952"
"446","445.3357","6.252"
"447","446.3417","6.237"
"448","447.3481","7.015"
"449","448.3384","6.281"
"450","449.3282","7.119"
"451","450.3509","7.026"
"452","451.3429","5.885"
"453","452.3197","6.974"
"454","453.3286","6.870"
"455","454.3373","7.044"
"456","455.3303","5.330"
"457","456.3387","5.522"
"458","457.3159","4.300"
"459","458.3567","2.133"
"460","459.3335","7.863"
"461","460.3581","6.896"
"462","461.3181","6.404"
"463","462.3409","7.233"
"464","463.3158","6.496"
"465","464.3226","7.141"
"466","465.3132","6.611"
"467","466.3364","5.567"
"468","467.3113","6.833"
