"Viewer version","2.84"
"Measure start time","Saturday, July 14, 2018 7:16:14 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"71","70.9206","-0.989"
"72","71.9123","-0.241"
"73","72.9041","-0.463"
"74","73.9275","-0.500"
"75","74.9185","-0.167"
"76","75.9100","-0.193"
"77","76.9015","-0.007"
"78","77.8933","-1.319"
"79","78.9163","-0.267"
"80","79.9079","0.596"
"81","80.8994","-0.148"
"82","81.8910","-1.267"
"83","82.8826","-0.448"
"84","83.9058","-0.189"
"85","84.8979","0.556"
"86","85.8893","0.048"
"87","86.8810","-0.022"
"88","87.8726","-0.063"
"89","88.8963","-0.044"
"90","89.8879","-1.770"
"91","90.8794","-0.396"
"92","91.8704","-0.130"
"93","92.8618","-0.219"
"94","93.8853","-0.448"
"95","94.8769","-0.726"
"96","95.8683","-0.589"
"97","96.8600","-0.567"
"98","97.8514","-0.574"
"99","98.8745","-0.407"
"100","99.8662","-0.122"
"101","100.8579","0.278"
"102","101.8494","0.278"
"103","102.8406","-0.211"
"104","103.8645","-0.678"
"105","104.8557","0.174"
"106","105.8473","-0.719"
"107","106.8383","-0.841"
"108","107.8300","-0.856"
"109","108.8533","-0.415"
"110","109.8454","-0.596"
"111","110.8370","-0.693"
"112","111.8281","-0.522"
"113","112.8197","-0.304"
"114","113.8430","-0.144"
"115","114.8350","0.007"
"116","115.8260","-0.152"
"117","116.8177","-0.244"
"118","117.8090","-0.041"
"119","118.8321","-0.185"
"120","119.8237","-0.407"
"121","120.8153","-0.448"
"122","121.8068","-0.185"
"123","122.7982","-0.019"
"124","123.8217","-0.289"
"125","124.8133","-0.204"
"126","125.8048","-0.126"
"127","126.7960","0.433"
"128","127.7877","0.011"
"129","128.8113","0.067"
"130","129.8028","0.433"
"131","130.7942","-0.167"
"132","131.7856","0.519"
"133","132.7768","-81.396"
"134","133.8003","-13.781"
"135","134.7919","-3.233"
"136","135.7833","-2.241"
"207","206.6252","-0.374"
"208","207.6169","0.059"
"209","208.6403","0.341"
"210","209.6312","-0.341"
"211","210.6229","-1.611"
"212","211.6145","0.359"
"213","212.6056","-2.063"
"214","213.6293","0.037"
"215","214.6212","-1.600"
"216","215.6127","0.200"
"217","216.6043","-0.415"
"218","217.5956","0.641"
"219","218.5875","-0.170"
"220","219.6107","0.211"
"221","220.6025","-0.311"
"222","221.5937","0.056"
"223","222.5856","-0.222"
"224","223.5765","-0.063"
"225","224.6002","-0.252"
"226","225.5916","0.796"
"227","226.5829","-0.248"
"228","227.5747","-0.156"
"229","228.5977","-0.119"
"230","229.5895","-0.063"
"231","230.5808","-0.278"
"232","231.5724","-0.952"
"233","232.5640","-0.563"
