"Viewer version","2.84"
"Measure start time","Wednesday, July 18, 2018 10:07:49 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"78","77.9569","-0.052"
"79","78.9649","-0.522"
"80","79.9736","-0.033"
"81","80.9655","0.389"
"82","81.9422","-0.119"
"83","82.9825","-1.544"
"84","83.9587","0.904"
"85","84.9509","0.219"
"86","85.9433","-0.374"
"87","86.9516","-0.163"
"88","87.9597","-0.074"
"89","88.9841","1.026"
"90","89.9602","-0.581"
"91","90.9845","0.674"
"92","91.9447","-0.304"
"93","92.9690","0.381"
"94","93.9451","-0.081"
"95","94.9533","-0.107"
"96","95.9294","-0.574"
"97","96.9376","-0.522"
"98","97.9458","-0.115"
"99","98.9540","-0.981"
"100","99.9777","0.570"
"101","100.9380","-0.267"
"102","101.9776","-0.848"
"103","102.9222","-0.170"
"104","103.9303","-0.452"
"105","104.9383","-0.126"
"106","105.9624","0.604"
"107","106.9382","-0.319"
"108","107.9465","-0.344"
"109","108.9386","-0.681"
"110","109.9306","0.126"
"111","110.9360","0.007"
"112","111.9261","-0.219"
"113","112.9155","-0.189"
"114","113.9216","-0.219"
"115","114.8952","0.111"
"116","115.9009","-0.378"
"117","116.9062","-0.222"
"118","117.9123","-0.530"
"119","118.9179","0.330"
"120","119.8917","-0.415"
"121","120.9157","-0.363"
"122","121.9085","0.048"
"123","122.9010","0.233"
"124","123.8776","1.207"
"125","124.8861","-0.815"
"126","125.8786","-0.444"
"127","126.8872","0.078"
"128","127.8793","-1.141"
"129","128.9042","0.719"
"130","129.8806","-1.289"
"131","130.8888","-0.096"
"132","131.8971","-1.233"
"133","132.9053","2.230"
"134","133.8971","-0.748"
"135","134.8738","-0.015"
"136","135.8819","-0.267"
"137","136.8900","-0.156"
"138","137.9139","-0.374"
"139","138.8905","0.111"
"140","139.9143","-0.226"
"141","140.8747","-0.167"
"142","141.9150","-0.074"
"143","142.8913","-0.315"
"144","143.8995","-0.167"
"145","144.8598","-0.348"
"146","145.8840","-0.107"
"147","146.8762","-0.178"
"148","147.9007","-0.244"
"149","148.8603","-0.341"
"150","149.8849","0.944"
"151","150.8605","0.181"
"152","151.8850","-0.211"
"153","152.8928","-0.252"
"154","153.8688","-0.319"
"155","154.8767","-0.511"
"168","167.8352","-0.207"
"169","168.8410","-0.244"
"170","169.8308","-0.248"
"171","170.8386","-0.285"
"172","171.8467","0.019"
"173","172.8236","0.048"
"174","173.8316","0.307"
"175","174.8405","0.026"
"176","175.8490","-0.348"
"177","176.8414","-0.267"
"178","177.8500","-0.248"
"179","178.8106","0.374"
"180","179.8190","-0.185"
"181","180.8270","-0.533"
"182","181.8356","0.515"
"183","182.8118","0.819"
"184","183.8202","0.674"
"185","184.8285","-0.396"
"186","185.8368","-0.152"
"187","186.8289","0.363"
"188","187.8372","-0.033"
"189","188.8294","0.141"
"190","189.8058","-0.444"
"191","190.8457","-0.289"
"192","191.8060","0.389"
"193","192.8297","-0.281"
"194","193.8061","-0.396"
"195","194.8141","0.081"
"196","195.8220","0.270"
"197","196.8463","-0.141"
"198","197.8223","0.156"
"199","198.8463","0.248"
"200","199.8064","0.348"
"201","200.8289","-0.011"
"202","201.8026","-0.711"
"203","202.8085","-0.304"
"204","203.7978","-0.259"
"205","204.7879","-0.489"
"206","205.7938","-0.407"
"207","206.7836","-0.048"
"208","207.7894","-0.259"
"209","208.7791","-0.374"
"210","209.8168","0.159"
"211","210.7603","-0.033"
"212","211.7846","0.374"
"213","212.7610","0.119"
"214","213.7854","0.500"
"215","214.7618","-0.959"
"216","215.7703","-0.641"
"217","216.7627","0.585"
"218","217.7714","0.152"
"219","218.7638","-0.726"
"220","219.7880","-0.485"
"221","220.7644","-0.356"
"222","221.7726","0.437"
"223","222.7648","-0.367"
"224","223.7731","-0.096"
"225","224.7812","0.148"
"226","225.7576","-0.259"
"227","226.7654","0.089"
"228","227.7741","-0.219"
"229","228.7820","-0.337"
"230","229.7585","-0.419"
"231","230.7667","-0.263"
"232","231.7589","-0.233"
"233","232.7832","-0.081"
"234","233.7434","-0.219"
"235","234.7835","-0.248"
"236","235.7433","-0.707"
"237","236.7679","0.204"
"238","237.7440","-0.293"
"239","238.7523","0.119"
"240","239.7440","-0.389"
"241","240.7526","0.033"
"242","241.7602","0.437"
"243","242.7366","-0.241"
"244","243.7601","-0.348"
"245","244.7365","-0.648"
"246","245.7444","-0.263"
"247","246.7367","-1.678"
"248","247.7447","-0.367"
"249","248.7368","-0.093"
"250","249.7288","-0.511"
"251","250.7200","-0.541"
"252","251.7576","-0.078"
"253","252.7153","-0.604"
"254","253.7369","-0.300"
"255","254.7107","-0.115"
"256","255.7163","-0.104"
"257","256.7059","-0.470"
"258","257.7116","-0.604"
"259","258.7008","0.178"
"260","259.7069","-0.385"
"261","260.7290","-0.063"
"464","463.4480","-0.567"
"465","464.4079","0.648"
"466","465.4324","-0.404"
"467","466.4085","-0.337"
"468","467.4166","-0.115"
"469","468.3926","0.207"
"470","469.4008","-0.348"
"471","470.4085","-0.800"
"472","471.4170","-0.096"
"473","472.4250","-0.311"
"474","473.4011","-0.233"
"475","474.3929","-0.222"
"476","475.3851","-0.519"
"477","476.3931","-0.022"
"478","477.3852","-0.981"
"479","478.4092","0.574"
"480","479.4013","-0.444"
"481","480.4092","-0.315"
"482","481.4003","0.067"
"483","482.3901","-0.278"
"484","483.3959","-0.200"
"485","484.3698","-0.296"
"486","485.3595","-0.289"
"487","486.3654","0.244"
"488","487.3709","-0.433"
"489","488.3769","-0.219"
"490","489.3986","-0.159"
"491","490.3566","-0.252"
"492","491.3949","-0.067"
"493","492.3558","0.237"
"494","493.3800","0.263"
"495","494.3406","0.541"
"496","495.3813","-1.026"
"497","496.3577","0.833"
