"Viewer version","2.84"
"Measure start time","Tuesday, July 10, 2018 8:11:22 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"119","118.8735","0.070"
"120","119.8471","0.074"
"121","120.8872","-0.174"
"122","121.8476","0.089"
"123","122.8399","0.085"
"124","123.8478","-0.019"
"125","124.8723","0.033"
"126","125.8487","0.022"
"127","126.8409","-0.137"
"128","127.8492","0.204"
"129","128.8575","-0.796"
"130","129.8337","-0.137"
"131","130.8429","-0.241"
"132","131.8685","0.115"
"133","132.8459","-0.122"
"134","133.8554","0.067"
"135","134.8810","0.426"
"136","135.8583","-0.041"
"137","136.8519","-0.215"
"138","137.8614","-0.852"
"139","138.8388","0.159"
"140","139.8320","0.030"
"141","140.8229","0.037"
"142","141.8283","-0.033"
"143","142.8339","0.574"
"144","143.8233","1.722"
"145","144.8129","-0.870"
"146","145.8344","0.178"
"147","146.8396","0.100"
"148","147.7975","-0.004"
"149","148.7870","0.030"
"150","149.8244","0.000"
"151","150.8163","0.859"
"152","151.7933","-0.111"
"153","152.8022","-0.293"
"154","153.7790","0.156"
"155","154.8356","0.141"
"156","155.7808","-0.026"
"157","156.7893","0.067"
"158","157.7985","0.119"
"159","158.7914","0.126"
"160","159.7843","0.041"
"161","160.7930","-0.041"
"162","161.8016","0.007"
"163","162.8098","0.030"
"164","163.7868","0.204"
"165","164.8109","-0.019"
"166","165.7879","-0.011"
"167","166.7804","-0.041"
"168","167.7890","-0.015"
"169","168.7816","-0.111"
"170","169.7902","-0.030"
"171","170.7976","0.096"
"172","171.8051","0.022"
"173","172.8123","0.307"
"174","173.7874","0.059"
"175","174.7783","-0.056"
"176","175.7858","-0.056"
"177","176.7607","0.004"
"178","177.7682","0.041"
"179","178.7750","0.052"
"180","179.7502","0.019"
"181","180.7902","0.019"
"182","181.7983","0.119"
"183","182.7583","0.019"
"184","183.7668","0.011"
"185","184.7751","2.570"
"186","185.7672","1.126"
"187","186.7432","-0.907"
"188","187.7834","-0.511"
"189","188.7758","0.022"
"190","189.7362","0.681"
"191","190.7597","-0.652"
"192","191.7346","0.011"
"193","192.7415","-0.037"
"194","193.7485","-0.156"
"195","194.7555","0.067"
"196","195.7624","0.004"
"197","196.7374","0.000"
"198","197.7282","-0.041"
"199","198.7352","-0.022"
"200","199.7423","-0.037"
"201","200.7340","-0.059"
"202","201.7265","0.026"
"203","202.7190","-0.004"
"204","203.7112","-0.015"
"205","204.7201","-0.015"
"206","205.7125","-0.044"
"207","206.7209","-0.437"
"208","207.7137","0.074"
"209","208.7061","0.674"
"210","209.6985","-0.563"
"375","374.4185","4.430"
"376","375.4246","4.270"
"377","376.4306","4.119"
"378","377.4207","4.152"
"379","378.4107","4.207"
"380","379.4009","5.007"
"381","380.4225","4.385"
"382","381.4300","4.104"
"383","382.3895","4.259"
"384","383.3971","4.048"
"385","384.3887","4.370"
"386","385.3959","4.589"
"387","386.4196","4.289"
"388","387.3793","4.407"
"389","388.3871","1.952"
"390","389.3783","0.233"
"391","390.4020","0.033"
"392","391.3783","0.037"
"393","392.3864","82.874"
"394","393.3944","7.415"
"395","394.4028","85.189"
"396","395.3791","61.978"
"397","396.3869","32.274"
"398","397.3630","29.607"
"399","398.4036","29.089"
"400","399.3638","27.411"
"401","400.3558","25.900"
"402","401.3798","24.870"
"403","402.3713","23.448"
"404","403.3954","23.007"
"405","404.3709","22.863"
"406","405.3630","21.626"
"407","406.3867","21.219"
"408","407.3466","20.341"
"409","408.3544","20.081"
"410","409.3782","18.970"
"411","410.3377","17.485"
"412","411.3619","16.611"
"413","412.3547","15.593"
"414","413.3313","16.719"
"415","414.3398","13.115"
"416","415.3642","15.296"
"417","416.3565","-120.000"
"418","417.3814","-71.800"
"419","418.3419","-59.059"
"420","419.3505","-45.981"
"421","420.3590","-43.781"
"422","421.3504","-38.241"
"423","422.3407","-35.811"
"424","423.3308","-36.996"
"425","424.3367","-32.893"
"426","425.3432","-32.593"
"427","426.3175","-32.759"
