"Viewer version","2.84"
"Measure start time","Tuesday, July 17, 2018 9:05:52 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"124","123.8846","0.926"
"125","124.8769","0.074"
"126","125.8854","0.152"
"127","126.8941","-0.241"
"128","127.9186","0.426"
"129","128.8789","0.015"
"130","129.8714","-0.411"
"131","130.8638","2.407"
"132","131.9040","0.181"
"133","132.8804","0.022"
"134","133.9046","0.133"
"135","134.8648","0.193"
"136","135.8890","0.378"
"137","136.8650","0.819"
"138","137.8731","-0.400"
"139","138.8813","0.078"
"140","139.8573","-0.981"
"141","140.8640","-0.004"
"142","141.8697","-0.070"
"143","142.8596","-0.137"
"144","143.8498","-0.063"
"145","144.8556","0.200"
"146","145.8615","0.281"
"147","146.8515","1.056"
"148","147.8413","-1.144"
"149","148.8630","-0.007"
"150","149.8365","-0.141"
"151","150.8446","-0.426"
"152","151.8372","0.744"
"153","152.8456","0.500"
"154","153.8701","-0.289"
"155","154.8466","-0.237"
"156","155.8389","0.515"
"157","156.8313","0.519"
"158","157.8720","-0.330"
"159","158.8165","-0.126"
"160","159.8250","0.422"
"161","160.8175","-0.378"
"162","161.8414","-0.033"
"163","162.8175","0.363"
"164","163.8256","0.770"
"165","164.8177","0.389"
"166","165.8260","0.207"
"167","166.8338","-0.470"
"168","167.8104","-0.344"
"169","168.8344","-0.448"
"170","169.8269","-0.044"
"171","170.8174","-0.522"
"172","171.8231","-0.604"
"173","172.8293","-0.044"
"174","173.8191","-0.344"
"175","174.8250","-0.263"
"176","175.7989","-0.248"
"177","176.8046","-0.452"
"178","177.7944","-0.144"
"179","178.8005","-0.270"
"180","179.8063","-0.211"
"181","180.7820","-0.307"
"182","181.8064","-0.033"
"183","182.7991","0.137"
"184","183.7918","0.793"
"185","184.8002","-0.211"
"186","185.8090","-0.019"
"187","186.8012","0.085"
"188","187.7933","-0.441"
"189","188.7857","-0.081"
"190","189.7943","-0.244"
"191","190.7705","0.611"
"192","191.7788","0.474"
"193","192.8034","0.107"
"194","193.7796","-0.170"
"195","194.8038","0.552"
"196","195.7962","-0.152"
"197","196.8046","0.200"
"198","197.7810","0.048"
"199","198.7896","-0.396"
"200","199.7817","0.185"
"201","200.8044","-0.278"
"202","201.7779","-0.133"
"203","202.7839","0.100"
"204","203.7731","0.000"
"205","204.7791","0.374"
"206","205.7849","-0.152"
"207","206.7742","-0.233"
"208","207.7642","0.756"
"230","229.7360","3.789"
"231","230.7271","2.730"
"232","231.7645","2.970"
"233","232.7222","3.819"
"234","233.7588","3.089"
"235","234.7168","3.456"
"236","235.7233","2.926"
"237","236.7117","3.448"
"238","237.7173","2.915"
"239","238.6909","3.078"
"240","239.6965","3.767"
"241","240.6874","3.359"
"242","241.6959","3.041"
"243","242.7046","3.311"
"244","243.7133","2.881"
"245","244.7384","2.804"
"246","245.7150","3.093"
"247","246.7236","2.515"
"248","247.6846","3.556"
"249","248.7252","2.641"
"250","249.6857","3.107"
"251","250.7266","2.315"
"252","251.6868","2.985"
"253","252.7271","3.063"
"254","253.7033","3.926"
"255","254.7113","1.174"
"256","255.7045","2.696"
"257","256.6958","3.204"
"258","257.7198","3.807"
"259","258.6812","3.000"
"260","259.6883","4.793"
"261","260.6801","3.989"
"262","261.7178","3.530"
"263","262.6927","2.267"
"264","263.7135","3.585"
"265","264.6882","3.304"
"266","265.6932","3.533"
"267","266.6838","3.607"
"268","267.6736","2.904"
"269","268.6633","3.007"
"270","269.6531","2.796"
"271","270.6920","3.181"
"272","271.6686","2.822"
"273","272.6759","2.741"
"274","273.6528","2.863"
"275","274.6939","3.007"
"276","275.6545","3.111"
"277","276.6796","2.459"
"278","277.6562","3.378"
"279","278.6797","3.296"
"280","279.6411","3.148"
"281","280.6486","3.007"
"282","281.6415","3.396"
"283","282.6656","3.293"
"284","283.6576","3.500"
"285","284.6491","3.615"
"286","285.6729","3.156"
"287","286.6502","3.163"
"288","287.6582","3.919"
"289","288.6339","2.815"
"290","289.6577","2.781"
"291","290.6341","3.067"
"292","291.6559","3.067"
"293","292.6456","3.122"
"294","293.6354","3.433"
"295","294.6251","2.993"
"296","295.6468","3.830"
"297","296.6206","3.270"
"298","297.6266","3.241"
"299","298.6471","3.185"
"300","299.6223","3.311"
"301","300.6448","3.396"
"302","301.6058","3.330"
"387","386.4985","-0.007"
"388","387.5046","-0.204"
"389","388.4943","0.078"
"390","389.4829","0.433"
"391","390.4897","1.722"
"392","391.4979","0.485"
"393","392.4909","0.015"
"394","393.4985","0.100"
"395","394.4588","-0.544"
"396","395.4837","0.200"
"397","396.4605","0.615"
"398","397.4690","0.126"
"399","398.4782","-0.215"
"400","399.4699","-0.004"
"401","400.4794","-0.126"
"402","401.4719","0.289"
"403","402.4635","-0.078"
"404","403.4570","0.011"
"405","404.4656","-0.211"
"406","405.4572","-0.230"
"407","406.4667","-0.478"
"408","407.4754","-0.081"
"409","408.4835","-0.056"
"410","409.4764","-0.085"
"411","410.4678","-0.407"
"412","411.4744","-0.041"
"413","412.4640","-0.148"
"414","413.4690","-0.341"
"415","414.4591","0.341"
"416","415.4806","-0.341"
"417","416.4543","-0.163"
"418","417.4439","-0.200"
"419","418.4328","0.041"
"420","419.4392","-0.441"
"421","420.4440","-0.333"
"422","421.4372","0.189"
"423","422.4298","0.015"
"424","423.4545","0.115"
"425","424.4306","-0.226"
"426","425.4386","-0.293"
"427","426.4322","-0.048"
"428","427.4409","-0.093"
"429","428.4656","0.022"
"430","429.4262","-0.133"
"431","430.4344","-0.404"
"432","431.4421","-0.456"
"433","432.4192","-0.167"
"434","433.4274","-0.026"
"435","434.4516","0.015"
"436","435.4116","-0.044"
"437","436.4188","0.033"
"438","437.4277","0.193"
"439","438.4197","0.048"
"440","439.4437","0.233"
"441","440.4349","0.011"
"442","441.4581","-0.178"
"443","442.4150","-0.219"
"444","443.4058","0.152"
"445","444.3960","-0.126"
"446","445.4338","-0.130"
"447","446.3909","0.163"
"448","447.4298","0.244"
"449","448.4037","-0.067"
"450","449.4095","0.174"
"451","450.3833","0.019"
"452","451.3913","-0.030"
"453","452.3826","0.074"
"454","453.3766","0.156"
"455","454.3840","0.085"
"456","455.3940","0.189"
"457","456.3865","0.163"
"458","457.3784","0.056"
"459","458.4201","-0.026"
"460","459.3808","0.052"
"461","460.4057","0.100"
"462","461.3968","0.693"
"463","462.4050","0.207"
"464","463.3810","0.252"
"465","464.3738","0.159"
"466","465.3978","0.078"
"467","466.3726","0.233"
"468","467.3808","-0.337"
