Viewer version,2.84,
Measure start time,"Friday, July 13, 2018 9:12:59 AM",
Type of measurement,Flow [Linearized],
Sampling interval [ms],1000,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,172600446,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM3, 115200, ECHOOFF",
Sensor Cable Version,1.7,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
378,377.3368,0.122
379,378.3774,-0.226
380,379.3539,-0.27
381,380.3465,-0.241
382,381.3548,-0.274
383,382.3631,-0.7
384,383.3392,-0.159
385,384.3473,-0.078
386,385.3713,-0.248
387,386.3479,1.13
388,387.3562,-0.444
389,388.3327,-0.341
390,389.373,-0.1
391,390.3333,0.115
392,391.3397,-0.007
393,392.3295,-0.341
394,393.3353,1.793
395,394.3565,0.252
396,395.3307,-0.178
397,396.3362,-0.193
398,397.3097,-0.211
399,398.3159,-0.063
400,399.3056,0.037
401,400.2955,0.389
402,401.2874,0.211
403,402.296,-0.311
404,403.3201,-0.222
405,404.2971,-0.137
406,405.3053,-0.144
407,406.2981,-0.263
408,407.2902,0.667
409,408.2828,0.467
410,409.3074,-0.048
411,410.2997,-0.256
412,411.3065,0.089
413,412.2961,-1.041
414,413.2705,0.407
415,414.3082,-0.215
416,415.2667,0.493
417,416.2887,0.393
418,417.2626,0.204
419,418.3006,0.293
420,419.2746,-0.019
421,420.2486,0.322
422,421.2558,-0.03
423,422.2645,-0.044
424,423.2567,-0.1
425,424.2497,-0.133
426,425.258,-0.207
427,426.2505,0.152
428,427.291,-0.122
429,428.2512,0.096
430,429.2601,0.2
431,430.2523,0.137
432,431.2595,0.222
433,432.2815,-0.074
434,433.2554,-0.074
435,434.2453,-0.137
436,435.2193,0.004
437,436.257,-0.174
438,437.215,-0.3
439,438.2211,-0.052
440,439.2106,0.137
441,440.217,-0.407
442,441.2407,0.144
443,442.2175,-0.763
444,443.226,-0.2
445,444.2189,-0.222
446,445.2115,-0.307
447,446.204,0.03
448,447.2287,0.196
449,448.205,0.226
469,468.1578,1.315
470,469.1664,0.319
471,470.1744,0.904
472,471.1501,0.959
473,472.172,0.804
474,473.1617,1.004
475,474.1677,0.907
476,475.1577,0.633
477,476.1635,0.83
478,477.1376,0.696
479,478.1437,0.537
480,479.1337,0.933
481,480.1398,1.185
482,481.147,0.433
483,482.1398,0.367
484,483.1646,0.752
485,484.1413,0.763
486,485.1339,1.096
487,486.1266,0.4
488,487.1353,1.23
489,488.1438,1.467
