"Viewer version","2.84"
"Measure start time","Thursday, July 12, 2018 12:43:45 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"122","121.8674","-0.141"
"123","122.8757","0.156"
"124","123.8835","0.026"
"125","124.8601","1.107"
"126","125.8840","1.704"
"127","126.8447","0.563"
"128","127.8688","-0.504"
"129","128.8452","-0.459"
"130","129.8533","-0.278"
"131","130.8455","0.585"
"132","131.8856","0.233"
"133","132.8458","0.207"
"134","133.8858","0.141"
"135","134.8620","-0.052"
"136","135.8380","1.596"
"137","136.8303","0.119"
"138","137.8386","-0.359"
"139","138.8466","0.011"
"140","139.8549","0.252"
"141","140.8450","-0.226"
"142","141.8347","0.237"
"143","142.8403","0.233"
"144","143.8301","0.078"
"145","144.8194","0.178"
"146","145.8255","0.074"
"147","146.8467","-0.196"
"148","147.8049","-0.115"
"149","148.8105","-0.052"
"150","149.8162","-0.033"
"151","150.8399","0.159"
"152","151.7840","-0.081"
"153","152.8088","0.052"
"154","153.7853","-0.093"
"155","154.8097","0.141"
"156","155.7861","-0.152"
"157","156.7946","0.411"
"158","157.7870","0.244"
"159","158.7953","-0.015"
"160","159.7877","0.059"
"161","160.7962","0.337"
"162","161.8045","-0.200"
"163","162.7808","0.285"
"164","163.7891","0.178"
"165","164.7975","0.363"
"166","165.7894","-0.337"
"167","166.7821","0.052"
"168","167.8220","0.085"
"169","168.7823","0.159"
"170","169.8066","-0.159"
"171","170.7832","0.093"
"172","171.7914","0.059"
"173","172.7837","0.133"
"174","173.7918","0.278"
"175","174.7840","0.100"
"176","175.7764","0.104"
"177","176.7841","-0.022"
"178","177.7927","-0.007"
"179","178.7527","0.022"
"180","179.7611","0.096"
"181","180.7693","0.033"
"182","181.7773","0.122"
"183","182.7849","-1.304"
"184","183.7613","-0.048"
"185","184.7694","0.078"
"186","185.7453","0.178"
"187","186.7533","-0.519"
"188","187.7456","-0.085"
"189","188.7696","0.089"
"190","189.7458","0.185"
"191","190.7697","0.485"
"192","191.7458","0.156"
"193","192.7540","0.074"
"194","193.7460","-0.011"
"195","194.7382","0.093"
"196","195.7465","-0.511"
"197","196.7385","-0.367"
"198","197.7302","-0.274"
"199","198.7706","-0.252"
"236","235.6832","8.170"
"237","236.6752","9.141"
"238","237.6834","7.889"
"239","238.6596","7.481"
"240","239.6518","8.030"
"241","240.6597","7.752"
"242","241.6677","7.493"
"243","242.6600","7.689"
"244","243.6677","8.167"
"245","244.6762","7.093"
"246","245.6998","8.167"
"247","246.6762","9.381"
"248","247.6844","9.385"
"249","248.6604","7.970"
"250","249.6843","8.341"
"251","250.6439","6.452"
"252","251.6495","8.037"
"253","252.6555","7.948"
"254","253.6772","7.637"
"255","254.6505","7.837"
"256","255.6566","7.778"
"257","256.6307","7.981"
"258","257.6204","7.781"
"259","258.6261","7.648"
"260","259.6479","7.985"
"261","260.6226","8.004"
"262","261.6310","7.537"
"263","262.6232","7.389"
"264","263.6319","8.007"
"265","264.6242","7.400"
"266","265.6010","7.648"
"267","266.6092","7.181"
"268","267.6179","7.422"
"269","268.6260","7.985"
"270","269.6029","7.863"
"271","270.6268","9.233"
"272","271.6195","6.993"
"273","272.6437","8.437"
"274","273.6040","7.900"
"275","274.5962","7.048"
"276","275.6045","8.144"
"277","276.6128","6.511"
"278","277.6050","7.478"
"279","278.6132","7.841"
"280","279.5891","8.719"
"281","280.5976","7.996"
"282","281.5897","8.411"
"283","282.5979","7.393"
"284","283.5899","7.359"
"285","284.5980","7.930"
"286","285.6057","7.859"
"287","286.5822","7.419"
"288","287.6061","7.767"
"289","288.5825","6.463"
"290","289.6227","8.141"
"291","290.5668","7.581"
"292","291.5909","7.389"
"293","292.5669","7.600"
"294","293.6070","8.341"
"295","294.5832","8.237"
"296","295.5913","7.400"
"297","296.5833","6.896"
"298","297.5915","6.781"
"299","298.5837","5.244"
"300","299.5758","7.700"
"301","300.5517","6.285"
"302","301.5599","7.719"
"357","356.5065","-0.156"
"358","357.4826","-0.219"
"359","358.4908","-0.478"
"360","359.4830","-2.141"
"361","360.4751","-1.741"
"362","361.4490","0.600"
"363","362.4545","-0.848"
"364","363.4440","1.085"
"365","364.4497","-0.541"
"366","365.4548","-0.952"
"367","366.4609","-1.196"
"368","367.4502","-0.707"
"369","368.4561","0.081"
"370","369.4617","-0.133"
"371","370.4353","0.559"
"372","371.4429","0.004"
"373","372.4197","-0.381"
"374","373.4437","-0.337"
"375","374.4365","0.348"
"376","375.4608","0.489"
"377","376.4211","0.341"
"378","377.4456","-0.367"
"379","378.4220","0.219"
"380","379.4464","-0.263"
"381","380.4067","-0.093"
"382","381.4310","0.515"
