"Viewer version","2.84"
"Measure start time","Monday, July 9, 2018 2:06:19 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-0430            "
"Serial Number","172600446"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","270"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"139","138.8490","0.022"
"140","139.8895","0.370"
"141","140.8341","0.237"
"142","141.8752","0.770"
"143","142.8683","-0.511"
"144","143.8614","0.222"
"145","144.8383","-0.463"
"146","145.8633","0.715"
"147","146.8402","0.596"
"148","147.8488","0.263"
"149","148.8581","0.707"
"150","149.8512","0.489"
"151","150.8569","0.467"
"152","151.8303","0.437"
"153","152.8515","0.293"
"154","153.8405","0.059"
"155","154.8619","-0.007"
"156","155.8356","0.200"
"157","156.8089","0.037"
"158","157.8138","0.100"
"159","158.8191","0.133"
"160","159.8089","0.056"
"161","160.8331","-0.144"
"162","161.8266","-0.178"
"163","162.8194","0.048"
"164","163.8129","0.400"
"165","164.8381","0.048"
"166","165.8472","0.381"
"167","166.8082","0.015"
"168","167.8014","0.107"
"169","168.8104","-0.200"
"170","169.8039","-0.441"
"171","170.8109","0.281"
"172","171.8020","0.074"
"173","172.8087","0.937"
"174","173.8154","0.163"
"175","174.8059","0.156"
"176","175.8129","0.163"
"177","176.7876","0.044"
"178","177.7943","0.107"
"179","178.8170","0.526"
"180","179.7916","0.407"
"181","180.7987","0.530"
"182","181.8063","0.074"
"183","182.8135","2.511"
"184","183.7887","-0.163"
"185","184.7646","-0.574"
"186","185.7875","-0.041"
"187","186.7793","0.059"
"188","187.7867","0.119"
"189","188.7781","0.089"
"190","189.8013","-0.059"
"191","190.7617","-0.119"
"192","191.7550","-0.089"
"193","192.7641","0.089"
"194","193.7571","0.152"
"195","194.7984","0.159"
"196","195.7755","0.185"
"197","196.7846","0.207"
"198","197.7613","0.015"
"199","198.7543","0.319"
"200","199.7639","-0.059"
"201","200.8029","0.100"
"202","201.7925","-0.070"
"203","202.7830","0.200"
"204","203.7570","-0.078"
"205","204.7629","-0.037"
"206","205.7366","0.067"
"207","206.7266","-0.019"
"208","207.7808","-0.185"
"277","276.6327","9.278"
"278","277.6577","9.244"
"279","278.6342","9.585"
"280","279.6427","21.644"
"281","280.6661","7.793"
"282","281.6570","6.707"
"283","282.6477","8.574"
"284","283.6382","6.419"
"285","284.6288","10.163"
"286","285.6353","6.100"
"287","286.6417","9.133"
"288","287.6483","8.963"
"289","288.6070","8.311"
"290","289.6452","8.030"
"291","290.6043","9.493"
"292","291.6131","9.800"
"293","292.6534","9.015"
"294","293.6142","9.859"
"295","294.6066","9.104"
"296","295.6148","9.237"
"297","296.6238","9.381"
"298","297.6160","9.196"
"299","298.6087","9.337"
"300","299.6172","9.396"
"301","300.5934","9.374"
"302","301.6148","9.533"
"303","302.6044","9.474"
"304","303.6095","9.541"
"305","304.6313","9.781"
"306","305.5890","9.570"
"307","306.5945","9.570"
"308","307.5839","9.626"
"309","308.5734","9.689"
"310","309.5791","9.604"
"311","310.5855","9.626"
"312","311.5635","9.578"
"313","312.5735","9.585"
"314","313.5676","9.230"
"315","314.5932","9.670"
"316","315.5875","9.548"
"317","316.5816","9.404"
"318","317.5755","10.111"
"319","318.6013","9.856"
"320","319.6116","9.096"
"321","320.5888","8.641"
"322","321.5960","8.700"
"323","322.5878","9.270"
"324","323.5790","9.304"
"325","324.5702","8.737"
"326","325.5615","8.963"
"327","326.5528","9.978"
"328","327.5761","10.726"
"329","328.5833","9.307"
"330","329.5581","7.385"
"331","330.5657","10.411"
"332","331.5718","8.815"
"333","332.5461","8.181"
"334","333.5365","62.896"
"335","334.5587","71.641"
"336","335.5648","-19.200"
"337","336.5392","7.426"
"338","337.5453","8.304"
"339","338.5356","8.396"
"340","339.5421","-9.259"
"341","340.5325","5.978"
"342","341.5242","6.611"
"343","342.5481","8.519"
"344","343.5564","7.952"
"345","344.5320","8.811"
"346","345.5240","8.922"
"347","346.5321","9.574"
"348","347.5402","9.389"
"349","348.5158","9.585"
"350","349.5236","9.800"
"351","350.5320","9.352"
"352","351.5078","9.544"
"353","352.5155","10.204"
"354","353.5079","9.400"
"355","354.5157","9.415"
"356","355.5078","9.896"
"357","356.5157","10.200"
"358","357.5237","9.833"
"359","358.4996","9.681"
"360","359.5396","9.041"
"361","360.4995","10.793"
"362","361.4910","10.115"
"363","362.5148","9.767"
"364","363.5071","9.359"
"365","364.4990","10.304"
"366","365.5068","9.722"
"367","366.5148","9.033"
"368","367.5063","11.978"
"369","368.5143","8.222"
"370","369.5061","6.741"
"371","370.5139","8.900"
"372","371.4907","9.767"
"373","372.4993","9.807"
"374","373.5237","10.174"
"375","374.5004","9.481"
"376","375.5087","9.289"
"377","376.5012","10.141"
"378","377.4939","9.770"
"379","378.4865","10.070"
"380","379.4951","8.830"
"381","380.5036","8.726"
"382","381.4775","8.700"
"383","382.4986","9.652"
"384","383.4726","9.319"
"385","384.4620","9.130"
"386","385.4834","9.756"
"387","386.4735","10.441"
"388","387.4789","9.244"
"389","388.4688","9.330"
"390","389.4744","9.252"
"391","390.4637","9.367"
"392","391.4563","13.159"
"393","392.4495","8.296"
"394","393.4586","9.430"
"395","394.4672","9.215"
"396","395.4443","9.437"
"397","396.4852","9.378"
"398","397.4622","9.741"
"399","398.4550","10.044"
"400","399.4474","9.796"
"401","400.4408","10.078"
"402","401.4487","11.159"
"403","402.4564","10.085"
"404","403.4802","9.763"
"405","404.4559","9.715"
