site,species,plant_no,genusspecies,niche,group,niche2,lamina_area_cm2,date,frond_length_cm,stipe_length_cm,lamina_length_cm,chl_mg_m2,cfr,year,xylem_area_um2,lamina_area_mm2,xylem_area_mm2,huber,stomatal_length_um,average_guardcell_width_um,stomatal_size,sd_mm2,dry_mass,lamina_area,SWC,osmotic_potential,waterpot_tlp,rwc_tlp,elasticity,capacitance_full,capacitance_zero.,capacitance_absolute,dry_mass_g,sla_cm2g,d13C,d15N,c_perc,n_perc
la_selva,elaphoglossum_latifolium,4,elalat,epiphyte,E1,epiphyte,52.5,7/18/2017,26.4,5.3,21.1,553,1.49,2019,53459,5250,0.053459,1.02E-05,46.425,12.1625,1128.895,33.07710226,0.3535,52.5,3.96777746,-0.601412569,-0.750390349,98.02444405,23.556686,0.032135521,0.068433869,0.476969115,0.0151,33.11258278,-32.34,-0.92,43.58863253,1.351435003
la_selva,elaphoglossum_latifolium,5,elalat,epiphyte,E1,epiphyte,92.1,7/18/2017,24.9,8.5,16.4,458,1.34,2019,52159,9210,0.052159,5.66E-06,50.98,15.77,1601.98,18.16911251,0.7173,92.1,2.198620757,-0.569650879,-0.810076124,98.4103015,33.68896408,0.020194581,0.025442136,0.192111719,0.0146,34.24657534,-30.68,2.8,45.75822368,1.135964912
la_selva,elaphoglossum_latifolium,6,elalat,epiphyte,E1,epiphyte,63.8,7/18/2017,36.8,10,26.8,376,1.21,2019,34080,6380,0.03408,5.34E-06,46.53333333,12.76666667,1187.513333,31.72606569,0.4462,63.8,3.250530231,-0.713417631,-0.882276033,96.79488288,21.99306168,0.0367652,0.098929709,0.464330831,0.0164,30.48780488,-29.51,2.01,45.89456433,1.773559137
la_selva,goniopteris_curta,1,thecur,terrestrial,E2,terrestrial,757.2,7/6/2017,104.5,24.5,80,427,1.29,2017,397541.889,75720,0.397541889,5.25E-06,42.5,7.9375,674.75,125,0.3966,757.2,2.456497267,-0.823029771,-0.975956331,92.10191762,8.298718637,0.099493993,0.296583079,0.071118525,0.0014,142.8571429,-33.96,1.35,44.82537479,3.002220988
la_selva,goniopteris_curta,2,thecur,terrestrial,E2,terrestrial,564.9,7/6/2017,102,30.5,71.5,376,1.21,2017,373579.668,56490,0.373579668,6.61E-06,45.75,9,824,115.2777778,0.3984,564.9,2.572040752,-0.868019433,-0.982801775,94.0859789,12.22964621,0.070793546,0.328742411,0.071342243,8.00E-04,250,-33.8,1.45,40.56012391,2.697268375
la_selva,goniopteris_curta,3,thecur,terrestrial,E2,terrestrial,357.1,7/6/2017,94,26,68,389,1.23,2017,353764.383,35710,0.353764383,9.91E-06,46.44444444,9.388888889,872.6666667,138.8888889,0.2557,357.1,2.803336657,-1.046406803,-1.173488564,94.54346206,18.55382617,0.047785224,0.320130556,0.053288961,0.0012,166.6666667,-34.62,3.56,44.23210884,2.626122449
la_selva,goniopteris_curta,4,thecur,terrestrial,E2,terrestrial,701.8,7/6/2017,105,26.5,78.5,560,1.5,2017,301397.382,70180,0.301397382,4.29E-06,45,7.875,709.125,104.8611111,0.2466,701.8,2.89761692,-0.888735347,-1.02572379,89.39863059,8.447390698,0.102159678,0.407421274,0.057786672,6.00E-04,333.3333333,-34.43,2.8,39.59680529,2.182869733
la_selva,goniopteris_curta,5,thecur,terrestrial,E2,terrestrial,391.5,7/6/2017,94,51.5,42.5,608,1.26,2017,159942.799,39150,0.159942799,4.09E-06,44.625,8.75,787.25,106.25,0.1938,391.5,4.622016311,-0.967509683,-1.078397475,90.18173832,10.07568528,0.089434738,0.478549645,0.113680824,0.0016,125,-36.17,0.66,40.88702122,2.979884266
la_selva,goniopteris_curta,6,thecur,terrestrial,E2,terrestrial,391.3,7/6/2017,89,33,56,484,1.38,2017,284186.603,39130,0.284186603,7.26E-06,46.44444444,9.611111111,895.6666667,139.5833333,0.3517,391.3,2.738690463,-1.147963113,-1.169044734,97.46703687,42.59071873,0.023026938,0.84501338,0.031489745,0.0011,181.8181818,-34.36,1.58,44.70654565,2.533828383
la_selva,goniopteris_nicaraguensis,1,thenic,terrestrial,E2,terrestrial,344.5,7/14/2017,79,48,31,687,1.7,2017,293698.564,34450,0.293698564,8.53E-06,41.44444444,8.611111111,715.1111111,136.9924141,0.2204,344.5,2.854552737,-1.304232844,-1.474599724,90.51990039,14.17825219,0.06259011,0.370708785,0.063502913,0.0067,74.62686567,-35.77,1.8,39.6890411,3.071232877
la_selva,goniopteris_nicaraguensis,2,thenic,terrestrial,E2,terrestrial,597.2,7/14/2017,87,45,42,712,1.74,2017,530291.779,59720,0.530291779,8.88E-06,42.66666667,8.944444444,764,113.3422579,0.5349,597.2,3.514891829,-1.214793393,-1.327658218,92.7496141,15.44583788,0.058636394,0.368459794,0.102555632,0.0052,96.15384615,-36.48,0.74,42.75369738,3.549488055
la_selva,goniopteris_nicaraguensis,3,thenic,terrestrial,E2,terrestrial,683.9,7/14/2017,117,63,54,693,1.71,2017,654374.037,68390,0.654374037,9.57E-06,39.11111111,7.333333333,573.8888889,104.8639,0.5079,683.9,2.753267068,-1.275699439,-1.358,95.13836491,14.68029491,0.060941246,0.335145321,0.069226564,0.0069,72.46376812,-35.43,2.39,42.72336398,3.031368307
la_selva,goniopteris_nicaraguensis,4,thenic,terrestrial,E2,terrestrial,375.1,7/14/2017,56,30.5,25.5,744,1.79,NA,NA,NA,NA,NA,40.33333333,8.444444444,685,84.11423472,0.2278,375.1,2.962119809,-1.264454446,-1.340406295,94.44687184,22.26258198,0.042308127,0.511723749,0.042282491,0.0046,119.5652174,-37.92,-0.88,39.86156028,3.280567376
la_selva,goniopteris_nicaraguensis,5,thenic,terrestrial,E2,terrestrial,375.1,NA,NA,NA,NA,NA,NA,2017,696313.95,37510,0.69631395,1.86E-05,42.55555556,8,679.6666667,117.3583222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,67.56756757,-35.6,2.82,38.83732591,2.88551532
la_selva,goniopteris_nicaraguensis,5,thenic,terrestrial,E2,terrestrial,501.9,7/14/2017,119,68,51,731,1.77,NA,NA,NA,NA,NA,42.55555556,8,679.6666667,117.3583222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,67.56756757,-35.6,2.82,38.83732591,2.88551532
la_selva,goniopteris_nicaraguensis,6,thenic,terrestrial,E2,terrestrial,501.9,NA,NA,NA,NA,NA,NA,2017,353989.268,50190,0.353989268,7.05E-06,39.22222222,8.944444444,702.8888889,114.2347166,0.4047,665.4,3.285016332,-1.087293215,-1.136582633,96.43865899,31.30140252,0.030603341,0.501096458,0.033969119,0.0053,94.33962264,-35.67,0.76,42.20277149,2.546097285
la_selva,goniopteris_nicaraguensis,6,thenic,terrestrial,E2,terrestrial,665.4,7/14/2017,73,37,36,547,1.48,NA,NA,NA,NA,NA,39.22222222,8.944444444,702.8888889,114.2347166,0.4047,665.4,3.285016332,-1.087293215,-1.136582633,96.43865899,31.30140252,0.030603341,0.501096458,0.033969119,0.0053,94.33962264,-35.67,0.76,42.20277149,2.546097285
la_selva,lomariopsis_japurensis,1,lomjap,hemi-epiphyte,E1,hemi-epiphyte,673.7,7/10/2017,68,5.5,62.5,427,1.29,NA,NA,NA,NA,NA,51.44444444,13.11111111,1345.777778,29.62962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056,89.28571429,-36.42,1.53,41.7855745,3.72407045
la_selva,lomariopsis_japurensis,2,lomjap,hemi-epiphyte,E1,hemi-epiphyte,1102.8,7/10/2017,100,6.5,93.5,642,1.63,2019,258956.813,110280,0.258956813,2.35E-06,55.77777778,14.38888889,1607.111111,36.34259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,74.62686567,-34.46,2.56,44.31448468,3.632869081
la_selva,lomariopsis_japurensis,3,lomjap,hemi-epiphyte,E1,hemi-epiphyte,1261,7/10/2017,98.9,3.5,95.4,452,1.33,2019,504361.714,126100,0.504361714,4.00E-06,50.11111111,13.77777778,1381.888889,37.03703704,0.7404,1261,5.69237602,-0.558911799,-0.817103275,89.72069505,4.691178772,0.136376758,0.228873419,0.253228604,0.0076,65.78947368,-34.33,2.62,45.01942013,4.347374179
la_selva,lomariopsis_japurensis,4,lomjap,hemi-epiphyte,E1,hemi-epiphyte,1186.8,7/10/2017,111.7,8.5,103.2,389,1.23,2019,656076.11,118680,0.65607611,5.53E-06,43.44444444,13.11111111,1139.888889,37.63888889,0.1997,1186.8,6.488579685,-0.68106562,-1.016089719,89.5066694,6.001096135,0.110159029,0.180873298,0.06681866,0.0052,96.15384615,-34.64,0.78,43.48917995,4.867312073
la_selva,lomariopsis_japurensis,5,lomjap,hemi-epiphyte,E1,hemi-epiphyte,692.5,7/10/2017,82.9,19.5,63.4,655,1.65,2019,369554.327,69250,0.369554327,5.34E-06,50.44444444,13.88888889,1406.333333,29.07407407,0.334,692.5,4.665622541,-0.669696293,-0.999393854,91.47042293,7.657165388,0.085691596,0.145034656,0.107127759,0.0075,66.66666667,-35.43,-0.13,44.65102319,3.827557981
la_selva,lomariopsis_japurensis,6,lomjap,hemi-epiphyte,E1,hemi-epiphyte,981.9,7/10/2017,83.6,6.5,77.1,439,1.31,2019,539840.273,98190,0.539840273,5.50E-06,55.55555556,12.94444444,1437.777778,39.81481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115,43.47826087,-31.69,3.19,45.05440046,3.059242381
la_selva,mickelia_nicotianifolia,1,micnic,climber,E1,terrestrial,347,7/10/2017,55.4,16.7,38.7,649,1.64,2017,67877,34700,0.067877,1.96E-06,65.22222222,13.83333333,1795.666667,20.30343597,0.2635,347,5.690454211,-0.764670856,-0.922809054,96.63642004,20.66349967,0.03915642,0.108101096,0.094000152,0.0055,90.90909091,-36.43,1.75,42.75303073,3.795319989
la_selva,mickelia_nicotianifolia,2,micnic,climber,E1,terrestrial,510.3,7/10/2017,64.1,19.1,45,541,1.47,2017,101404,51030,0.101404,1.99E-06,72.55555556,15.5,2245.444444,24.5426149,0.2448,510.3,6.18014667,-0.955696117,-1.037827927,93.39018368,13.77223927,0.066439671,0.719896324,0.109430806,0.0049,102.0408163,-34.94,3.23,42.66962552,4.703467406
la_selva,mickelia_nicotianifolia,3,micnic,climber,E1,terrestrial,220.6,7/10/2017,54.3,22.4,31.9,534,1.46,2017,63617,22060,0.063617,2.88E-06,66.11111111,14.94444444,1979.444444,21.41900937,0.5856,220.6,5.969495284,-0.917245858,-1.065666782,97.49590853,34.30791409,0.024726794,0.117355608,0.21768499,0.0047,106.3829787,-35.79,1.59,43.45643154,3.684923928
la_selva,mickelia_nicotianifolia,4,micnic,climber,E1,terrestrial,433.7,7/10/2017,62.8,17.5,45.3,262,1.03,2017,75559,43370,0.075559,1.74E-06,69.77777778,15.44444444,2154.222222,25.21195895,0.2836,433.7,5.617404715,-0.833908832,-0.886606827,98.33682481,45.60484712,0.020480235,0.235869062,0.041794098,0.0062,80.64516129,-35.41,4.21,41.37290464,3.738389667
la_selva,mickelia_nicotianifolia,5,micnic,climber,E1,terrestrial,342.5,7/10/2017,52.2,13.4,38.8,572,1.52,2017,52034,34250,0.052034,1.52E-06,63.77777778,15.05555556,1916.888889,14.0562249,0.2527,342.5,4.553274059,-1.158060503,-1.37731786,86.85809743,8.047785004,0.102750085,0.465327035,0.191768885,0.0062,80.64516129,-35.85,2.6,43.35050699,3.82488353
la_selva,mickelia_nicotianifolia,6,micnic,climber,E1,terrestrial,382.7,7/10/2017,56.1,13.8,42.3,243,1,2017,104383,38270,0.104383,2.73E-06,60.44444444,13.61111111,1648.555556,21.37438643,0.1745,382.7,6.095478073,-0.858252285,-1.030471455,95.55676789,17.89573826,0.045233798,0.186949875,0.069844995,0.0048,104.1666667,-35.33,2.33,40.86867538,3.90591245
la_selva,nephrolepis_biserrata,1,nepbis,terrestrial,E1,terrestrial,1091.4,7/20/2017,149.1,21.1,128,446,1.32,2017,265405,109140,0.265405,2.43E-06,45.55714286,11.71428571,1066.702857,42.62753319,0.0948,1091.4,8.954058192,-0.52486556,-0.63895918,87.62497845,3.889585438,0.206552695,0.47560106,0.089248856,0.0056,89.28571429,-34.53,2.68,44.83452055,4.550958904
la_selva,nephrolepis_biserrata,2,nepbis,terrestrial,E1,terrestrial,908.8,7/20/2017,134,28.5,105.5,401,1.25,2017,208624,90880,0.208624,2.30E-06,37.96666667,10.31666667,785.4,61.26252038,0.0802,908.8,7.380919039,-0.592808873,-0.728495536,86.79791442,4.647942912,0.175107048,0.511072935,0.063364734,0.0048,104.1666667,-32.86,1.46,43.26494079,2.637840815
la_selva,nephrolepis_biserrata,3,nepbis,terrestrial,E1,terrestrial,603.9,7/20/2017,93.2,13.6,79.6,370,1.2,2017,127186,60390,0.127186,2.11E-06,45.21666667,11.7,1054.018333,45.65571861,0.0521,603.9,6.278901779,-0.585390735,-0.646388398,92.37895544,6.773957281,0.131754634,0.868634802,0.039650601,0.0051,98.03921569,-34.16,1.5,42.36936448,2.739815318
la_selva,nephrolepis_biserrata,4,nepbis,terrestrial,E1,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.925,10.6875,872.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,nephrolepis_biserrata,5,nepbis,terrestrial,E1,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,9.283333333,844.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,nephrolepis_biserrata,6,nepbis,terrestrial,E1,terrestrial,517.3,7/20/2017,86,11,75,344,1.1,2017,82148,51730,0.082148,1.59E-06,40.075,10.8125,871.5725,49.70882833,0.1079,517.3,6.633164777,-0.538994716,-0.781651207,88.06535225,3.32075892,0.186600462,0.279092044,0.143429988,0.004,112.5,-34.05,2.21,43.04362323,2.641011392
la_selva,nephrolepis_biserrata,8,nepbis,terrestrial,E1,terrestrial,712.6,7/20/2017,90.5,17.1,73.4,376,1.16,2017,214447,71260,0.214447,3.01E-06,NA,NA,NA,55.11297461,0.139,712.6,10.71626433,-0.431308668,-0.478197023,87.8379755,3.437790331,0.261381496,1.570582386,0.303539165,0.0036,125,-34.31,0.79,41.06281834,3.264006791
la_selva,nephrolepis_biserrata,9,nepbis,terrestrial,E1,terrestrial,435.4,7/20/2017,67.7,11.7,56,433,1.2,2017,91036,43540,0.091036,2.09E-06,NA,NA,NA,53.10971349,0.1225,435.4,8.902850272,-0.612922642,-0.827491798,83.45871103,3.570017699,0.203406554,0.448072363,0.283053918,0.0041,121.9512195,-33.72,0.88,42.66882386,4.478897017
la_selva,nephrolepis_rivularis,1,nepriv,terrestrial,E1,terrestrial,643.5,7/20/2017,40,4.5,35.5,427,1.29,2017,26959,64350,0.026959,4.19E-07,62.65555556,15.35,1924.034444,36.10528768,0.1475,643.5,2.116801373,-0.99193788,-1.227845199,96.56398673,26.43803158,0.029860893,0.099381041,0.008049221,0.0096,52.08333333,-34.02,-2.72,45.78464936,1.457205964
la_selva,nephrolepis_rivularis,2,nepriv,terrestrial,E1,terrestrial,104.6,7/20/2017,44.2,6.3,37.9,477,1.37,2017,33942,10460,0.033942,3.24E-06,80.6875,15.525,2495.17,33.3100396,0.1658,104.6,2.454947266,-0.810389087,-0.915831543,96.47931414,22.40103947,0.039281887,0.253827728,0.08492095,0.0098,51.02040816,-34.2,-0.86,46.71872376,1.657990484
la_selva,nephrolepis_rivularis,3,nepriv,terrestrial,E1,terrestrial,110.9,7/20/2017,46,4,42,427,1.29,2017,20066,11090,0.020066,1.81E-06,64,14.86875,1902.67875,36.57116236,0.1177,110.9,2.955573176,-0.692890349,-0.797618184,96.4150607,19.23169314,0.045048077,0.240596954,0.078503747,0.009,55.55555556,-34.86,-0.14,46.30722892,2.016155531
la_selva,nephrolepis_rivularis,4,nepriv,terrestrial,E1,terrestrial,138.4,7/20/2017,52.5,10.5,42,351,1.17,2017,25220,13840,0.02522,1.82E-06,57.13875,13.9625,1623.16675,22.87444677,0.217,138.4,2.203583747,-0.636827585,-0.891246829,97.22327623,20.56884533,0.03333552,0.048617163,0.063986438,0.0107,46.72897196,-32.82,0.84,46.25270158,1.504294819
la_selva,nephrolepis_rivularis,5,nepriv,terrestrial,E1,terrestrial,111.4,7/20/2017,45.7,8.8,36.9,370,1.2,2017,23370,11140,0.02337,2.10E-06,63.3625,15.575,1979.715,22.45515956,0.1386,111.4,5.183343666,-0.685319113,-0.768320333,96.42107141,18.79545883,0.047180437,0.285844692,0.169035333,0.0057,87.71929825,-33.96,1.02,45.59090909,1.858059119
la_selva,nephrolepis_rivularis,6,nepriv,terrestrial,E1,terrestrial,118.1,7/20/2017,48.1,5.5,42.6,287,1.07,2017,23344,11810,0.023344,1.98E-06,60.7125,14.5875,1771.1825,34.70766364,0.1208,118.1,2.395649475,-0.851455766,-1.08,94.99145327,15.21953202,0.050154895,0.155497104,0.068278054,0.0074,67.56756757,-34.55,-0.82,43.99886234,1.732081911
la_selva,oleandra_articulata,1,oleart,epiphyte,E1,epiphyte,108,7/19/2017,41,10,31,496,1.4,2017,28950,10800,0.02895,2.68E-06,36.44444444,10.33333333,753.3333333,123.3824186,0.1593,1091.4,3.075041489,-0.573906279,-0.636294481,97.6004878,18.92718072,0.046990495,0.220829483,0.011717105,0.024,20.83333333,-33.92,-0.56,43.44708129,1.710038189
la_selva,oleandra_articulata,2,oleart,epiphyte,E1,epiphyte,128,NA,NA,NA,NA,NA,NA,2017,25473,12800,0.025473,1.99E-06,37.55555556,10.5,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,oleandra_articulata,3,oleart,epiphyte,E1,epiphyte,117,NA,NA,NA,NA,NA,NA,2017,30763,11700,0.030763,2.63E-06,37.66666667,11.05555556,835.4444444,88.79964302,0.2095,908.8,2.865390369,-0.851000925,-1.0058294,89.65527961,8.824648628,0.09682686,0.446844769,0.035532261,0.0106,47.16981132,-31.46,0.03,43.77216611,1.455667789
la_selva,oleandra_articulata,3,oleart,epiphyte,E1,epiphyte,128,7/19/2017,51.5,11.2,40.3,357,1.18,NA,NA,NA,NA,NA,37.66666667,11.05555556,835.4444444,88.79964302,0.2095,908.8,2.865390369,-0.851000925,-1.0058294,89.65527961,8.824648628,0.09682686,0.446844769,0.035532261,0.0106,47.16981132,-31.46,0.03,43.77216611,1.455667789
la_selva,oleandra_articulata,4,oleart,epiphyte,E1,epiphyte,87,NA,NA,NA,NA,NA,NA,2017,26374,8700,0.026374,3.03E-06,40.55555556,10.22222222,828.8888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,oleandra_articulata,5,oleart,epiphyte,E1,epiphyte,117,7/19/2017,50.3,8.5,41.8,236,0.99,NA,NA,NA,NA,NA,40.22222222,10.61111111,852.5555556,113.1191432,0.1757,603.9,3.059055606,-0.62191086,-0.806941426,94.08790982,10.56415463,0.072423628,0.202410495,0.035809798,0.0133,37.59398496,-31.36,-1.44,43.14611371,1.294149959
la_selva,oleandra_articulata,5,oleart,epiphyte,E1,epiphyte,69,NA,NA,NA,NA,NA,NA,2017,11955,6900,0.011955,1.73E-06,40.22222222,10.61111111,852.5555556,113.1191432,0.1757,603.9,3.059055606,-0.62191086,-0.806941426,94.08790982,10.56415463,0.072423628,0.202410495,0.035809798,0.0133,37.59398496,-31.36,-1.44,43.14611371,1.294149959
la_selva,oleandra_articulata,6,oleart,epiphyte,E1,epiphyte,87,7/19/2017,42.8,9.8,33,300,1.09,NA,NA,NA,NA,NA,40.22222222,11.55555556,930.2222222,125.8366801,0.0793,517.3,2.769044781,-1.105445709,-1.418152295,86.98216253,8.27980922,0.092609087,0.265314561,0.021839454,0.0245,20.40816327,-32.35,1.23,45.64813255,1.602639708
la_selva,oleandra_articulata,6,oleart,epiphyte,E1,epiphyte,65,NA,NA,NA,NA,NA,NA,2017,9390,6500,0.00939,1.44E-06,40.22222222,11.55555556,930.2222222,125.8366801,0.0793,517.3,2.769044781,-1.105445709,-1.418152295,86.98216253,8.27980922,0.092609087,0.265314561,0.021839454,0.0245,20.40816327,-32.35,1.23,45.64813255,1.602639708
la_selva,oleandra_articulata,7,oleart,epiphyte,E1,epiphyte,69,7/19/2017,46.5,11.5,35,382,1.22,NA,NA,NA,NA,NA,NA,NA,NA,119.1432396,0.1114,712.6,2.774768353,-0.965046157,-1.22,92.94450153,11.84835112,0.064555247,0.148368505,0.015556975,0.0145,34.48275862,-35.97,-0.17,44.97748847,1.185787903
la_selva,oleandra_articulata,8,oleart,epiphyte,E1,epiphyte,65,7/19/2017,32.7,11,21.7,268,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1202,435.4,2.222120373,-1.133904977,-1.229115362,94.45940416,20.09455148,0.04577843,0.446947292,0.015601703,NA,NA,-35.46,4.02,45.9578739,1.636697766
la_selva,pecluma_pectinata,1,pecpec,epiphyte,E1,epiphyte,57,7/18/2017,27,4,23,300,1.09,NA,NA,NA,NA,NA,38,11.2125,856.08875,34.00885162,0.1483,143.5,1.900382061,-1.246892142,-1.46541614,96.61967405,30.83909884,0.026756495,0.074532042,0.029193549,0.0134,29.85074627,-35.5,1.31,49.17887752,1.596350567
la_selva,pecluma_pectinata,2,pecpec,epiphyte,E1,epiphyte,108.3,7/18/2017,45.9,7.5,38.4,351,1.17,NA,NA,NA,NA,NA,36.5375,10.6125,776.5625,33.3100396,0.1187,104.6,3.808636785,-1.387823347,-1.761345864,96.68531799,36.78383457,0.020725963,0.043488325,0.049765779,0.016,31.25,-33.14,0.54,46.47214326,3.065662308
la_selva,pecluma_pectinata,3,pecpec,epiphyte,E1,epiphyte,220.3,7/18/2017,67.8,10.5,57.3,503,1.41,NA,NA,NA,NA,NA,39.375,11.2,882.73,34.94060098,0.2497,110.9,1.745479318,-1.469571977,-1.797877612,94.94175093,24.88496958,0.031805911,0.08160967,0.069444368,0.0098,51.02040816,-33.24,0.37,47.48470653,1.563791678
la_selva,pecluma_pectinata,4,pecpec,epiphyte,E1,epiphyte,97.3,7/18/2017,43.3,4.8,38.5,490,1.39,NA,NA,NA,NA,NA,NA,NA,NA,35.91893781,0.1553,138.4,1.729549131,-1.104527922,-1.276523115,96.05397607,28.3271038,0.030390537,0.133172475,0.032766808,0.0083,60.24096386,-33.96,2.34,48.75121819,1.332972388
la_selva,pecluma_pectinata,5,pecpec,epiphyte,E1,epiphyte,161.7,7/18/2017,49.6,5.5,44.1,338,1.15,NA,NA,NA,NA,NA,NA,NA,NA,33.40321454,0.1528,111.4,3.548269027,-0.696426144,-0.840529012,96.99811092,21.26738296,0.037791805,0.12727788,0.102183278,NA,NA,-34.21,2.91,46.45035269,2.694519805
la_selva,pecluma_pectinata,6,pecpec,epiphyte,E1,epiphyte,111,7/18/2017,61.5,8.5,53,376,1.21,NA,NA,NA,NA,NA,NA,NA,NA,37.40973678,0.113,118.1,3.939196485,-0.777852631,-1.030728501,90.69276909,7.893507732,0.092574418,0.222841684,0.193845032,NA,NA,-34.1,1.35,41.52934723,2.094898519
la_selva,pecluma_pectinata,10,pecpec,epiphyte,E1,epiphyte,42.2,7/18/2017,38,6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,phlebodium_aureum,1,phlaur,epiphyte,E1,epiphyte,995.77,7/4/2017,91.5,41.5,50,281,1.06,2019,144239.28,99577,0.14423928,1.45E-06,41.22222222,14.72222222,1215.222222,38.82403805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041,121.9512195,-32.07,0.64,46.01331853,2.738623751
la_selva,phlebodium_aureum,2,phlaur,epiphyte,E1,epiphyte,403.8,7/4/2017,64.7,31.3,33.4,332,1.14,2019,142750.75,40380,0.14275075,3.54E-06,40.25,14.8125,1193.25,39.04020752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,119.047619,-30.21,1.71,46.30722892,2.562705367
la_selva,phlebodium_aureum,3,phlaur,epiphyte,E1,epiphyte,133.1,7/4/2017,73.8,40.1,33.7,268,1.04,2019,220483.021,13310,0.220483021,1.66E-05,42.33333333,14.33333333,1216.333333,53.00475573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063,79.36507937,-29.51,2.59,46.88577645,3.332064183
la_selva,phlebodium_aureum,4,phlaur,epiphyte,E1,epiphyte,282.9,7/4/2017,64.3,36.9,27.4,477,1.37,2019,240840.846,28290,0.240840846,8.51E-06,43,15.28571429,1314.857143,43.19066148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057,87.71929825,-29.55,2.39,46.06590585,3.332097004
la_selva,phlebodium_aureum,5,phlaur,epiphyte,E1,epiphyte,1174.2,7/4/2017,123.5,49.2,74.3,332,1.14,2019,236761.321,117420,0.236761321,2.02E-06,41.42857143,14.07142857,1167.857143,41.80717683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058,86.20689655,-29.05,2.42,45.02537646,1.989124373
la_selva,phlebodium_aureum,6,phlaur,epiphyte,E1,epiphyte,1106.6,7/4/2017,97.5,28.5,69,363,1.19,2019,125731.458,110660,0.125731458,1.14E-06,38.5,14.83333333,1138.5,43.9688716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072,69.44444444,-28.54,3.09,48.0273702,3.798532731
la_selva,phlebodium_aureum,7,phlaur,epiphyte,E1,epiphyte,755.3,7/4/2017,104.5,40.4,64.1,NA,NA,NA,NA,NA,NA,NA,39.33333333,15.5,1222.555556,42.974492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,106.3829787,NA,NA,NA,NA
la_selva,phlebodium_aureum,8,phlaur,epiphyte,E1,epiphyte,707.1,7/4/2017,98.2,48.4,49.8,NA,NA,NA,NA,NA,NA,NA,42.88888889,13.88888889,1197,28.83700821,0.5816,707.1,3.260187401,-0.559070028,-0.634122453,97.05713275,18.24291723,0.047865915,0.20830046,0.050132328,0.0045,111.1111111,-31.85,2,46.6344207,2.487907762
la_selva,phlebodium_aureum,9,phlaur,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.33333333,14.72222222,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,phlebodium_aureum,10,phlaur,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.57142857,13.64285714,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
la_selva,phlebodium_aureum,NA,phlaur,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3456,403.8,5.07966821,-0.653688016,-0.702130866,98.91011279,59.59964358,0.015569817,0.167813493,0.037605709,NA,NA,NA,NA,NA,NA
la_selva,phlebodium_aureum,NA,phlaur,epiphyte,E1,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7227,995.77,3.637363213,-0.692696284,-0.790076846,96.28631785,19.35317895,0.045327982,0.250211821,0.066478248,NA,NA,NA,NA,NA,NA
la_selva,pleopeltis_bradeorum,1,plebra,hemi-epiphyte,E1,hemi-epiphyte,99.4,7/20/2017,36,9.2,26.8,680,1.09,2017,16045,9940,0.016045,1.61E-06,NA,NA,NA,14.94868362,0.1609,99.4,3.224122677,-1.159188902,-1.400585806,94.03167962,18.46567728,0.044042691,0.138039038,0.127697548,0.0102,49.01960784,-34.04,-0.89,44.95791805,1.498615725
