"Viewer version","2.84"
"Measure start time","Friday, January 18, 2019 1:25:01 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"227","227.0695","0.517"
"228","228.0592","0.034"
"229","229.0651","-0.345"
"230","230.0708","-1.069"
"231","231.0642","-1.586"
"232","232.0571","-1.069"
"233","233.0664","0.897"
"234","234.0754","0.759"
"235","235.0685","0.552"
"236","236.0620","0.034"
"237","237.0706","1.138"
"238","238.0800","1.207"
"239","239.1053","2.310"
"240","240.0665","4.207"
"241","241.0714","-0.379"
"242","242.0609","1.483"
"243","243.0660","0.897"
"244","244.0550","0.828"
"245","245.0602","-0.069"
"246","246.0814","0.276"
"247","247.0541","0.586"
"248","248.0594","0.483"
"249","249.0646","0.517"
"250","250.0698","1.138"
"251","251.0446","0.655"
"252","252.0840","1.241"
"253","253.0433","1.414"
"254","254.0823","-0.172"
"255","255.0575","1.414"
"256","256.0487","0.690"
"257","257.0557","1.483"
"258","258.0628","1.207"
"259","259.0539","-0.414"
"260","260.0450","1.103"
"261","261.0367","-0.138"
"262","262.0603","0.276"
"263","263.0523","0.069"
"264","264.0918","2.034"
"265","265.0680","1.345"
"266","266.0439","1.448"
"267","267.0517","1.034"
"268","268.0915","0.552"
"269","269.0674","0.621"
"270","270.0752","-0.276"
"271","271.0499","0.379"
"272","272.0727","0.483"
"273","273.0474","0.586"
"274","274.0538","-1.103"
"275","275.0765","-0.931"
"276","276.0517","-0.448"
"277","277.0584","-0.483"
"278","278.0653","0.241"
"279","279.0559","0.655"
"280","280.0627","0.241"
"281","281.0698","0.000"
"282","282.0769","0.690"
"283","283.0518","0.414"
"284","284.0426","0.552"
"285","285.0499","-0.310"
"286","286.0886","0.621"
"287","287.0639","0.759"
"288","288.0550","0.793"
"289","289.0621","1.069"
"290","290.0530","0.414"
"291","291.0614","-0.069"
"292","292.0699","-0.517"
"293","293.0622","0.069"
"294","294.0706","-0.517"
"295","295.0471","1.379"
"296","296.0556","1.345"
"297","297.0795","0.138"
"298","298.0563","1.724"
"299","299.0642","1.345"
"300","300.0728","0.862"
"321","321.0555","0.207"
"322","322.0784","0.241"
"323","323.0537","-0.586"
"324","324.0611","-0.931"
"325","325.0687","-0.621"
"326","326.0437","-0.586"
"327","327.0674","0.034"
"328","328.0587","-0.310"
"329","329.0500","0.207"
"330","330.0574","0.276"
