"Viewer version","2.84"
"Measure start time","Wednesday, January 16, 2019 11:37:24 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"228","228.0271","-0.034"
"229","229.0019","0.000"
"230","230.0251","0.759"
"231","231.0005","-0.276"
"232","232.0073","0.414"
"233","232.9840","-0.655"
"234","233.9903","-0.172"
"235","234.9972","0.483"
"236","236.0046","-1.241"
"237","236.9956","0.276"
"238","237.9870","-1.207"
"239","239.0266","-0.483"
"240","239.9859","-0.897"
"241","240.9937","-0.138"
"242","242.0023","-0.241"
"243","243.0109","-0.345"
"244","243.9872","-0.621"
"245","245.0276","-1.069"
"246","245.9880","-0.897"
"247","246.9965","-2.000"
"248","248.0048","0.034"
"249","249.0292","0.241"
"250","250.0374","-0.207"
"251","250.9969","0.345"
"252","252.0037","-0.345"
"253","252.9945","-0.310"
"254","254.0016","-0.103"
"255","255.0087","-0.138"
"256","255.9997","0.621"
"257","257.0066","1.241"
"258","258.0132","0.724"
"259","258.9881","1.103"
"260","259.9794","0.793"
"261","261.0183","0.448"
"262","261.9774","0.517"
"263","263.0163","0.517"
"264","263.9751","1.138"
"265","264.9984","0.862"
"266","265.9894","0.379"
"267","266.9801","0.897"
"268","267.9874","1.034"
"269","269.0105","0.069"
"270","269.9855","0.517"
"271","270.9940","-0.241"
"272","271.9719","-0.621"
"273","272.9812","-0.345"
"274","274.0069","-0.828"
"275","275.0007","-0.862"
"276","275.9939","-0.552"
"277","277.0037","-0.345"
"278","277.9813","0.310"
"279","278.9908","0.172"
"280","279.9843","-0.069"
"281","281.0230","0.034"
"282","281.9807","0.414"
"283","282.9862","0.207"
"284","284.0239","-0.414"
"285","284.9972","0.276"
"286","286.0190","0.276"
"287","286.9763","0.207"
"288","287.9982","0.000"
"289","288.9875","0.897"
"290","289.9773","0.517"
"291","290.9692","0.552"
"292","291.9782","0.897"
"293","293.0032","1.345"
"294","293.9641","0.034"
"295","294.9890","0.517"
"296","295.9818","0.724"
"297","296.9908","1.034"
"298","297.9837","0.655"
"324","324.0109","0.897"
"325","325.0182","1.621"
"326","325.9773","1.000"
"327","326.9692","1.103"
"328","327.9923","1.310"
"329","328.9834","1.034"
"330","329.9910","1.414"
"331","330.9663","0.345"
"332","331.9893","0.621"
"333","332.9801","0.862"
"334","333.9714","1.379"
"335","335.0100","1.310"
"336","335.9689","2.000"
"337","336.9761","1.207"
"338","337.9668","1.276"
"339","338.9737","1.517"
"340","339.9809","1.310"
"341","341.0039","1.759"
"342","341.9795","1.586"
"343","342.9704","1.655"
"344","343.9621","1.966"
"345","344.9854","1.621"
"346","345.9763","1.276"
"347","346.9680","1.586"
"348","347.9590","1.207"
"349","348.9507","0.759"
"350","349.9737","1.759"
"351","350.9491","1.448"
"352","351.9879","1.862"
"353","352.9788","1.552"
"354","353.9537","1.276"
"355","354.9926","1.517"
"356","355.9672","1.379"
"357","356.9580","0.966"
"358","357.9651","1.552"
"359","358.9402","1.138"
"360","359.9467","0.828"
"361","360.9551","0.759"
"362","361.9641","-0.379"
"363","362.9732","-0.069"
"364","363.9667","0.586"
"365","364.9439","1.138"
"366","365.9530","1.241"
"367","366.9463","1.103"
"368","367.9716","0.897"
"369","368.9968","1.276"
"370","369.9901","0.517"
"371","370.9658","1.690"
"372","371.9560","1.379"
"373","372.9778","0.414"
"374","373.9524","1.724"
"375","374.9902","1.483"
"376","375.9486","1.552"
"377","376.9708","2.103"
"378","377.9609","2.552"
"379","378.9511","2.241"
"380","379.9732","2.759"
"381","380.9802","2.552"
"382","381.9561","2.552"
"383","382.9478","1.586"
"384","383.9715","2.172"
"385","384.9477","1.759"
"386","385.9555","2.276"
"387","386.9631","2.138"
"388","387.9713","2.345"
"389","388.9789","1.690"
"390","389.9710","1.345"
"391","390.9465","1.483"
"392","391.9854","2.103"
"393","392.9444","1.759"
"394","393.9356","1.414"
"395","394.9422","1.931"
"396","395.9496","0.034"
"397","396.9405","0.897"
"398","397.9632","1.379"
"399","398.9381","1.069"
"400","399.9455","1.345"
"401","400.9534","0.862"
"402","401.9468","1.103"
"421","420.9742","0.793"
"422","421.9480","1.138"
"423","422.9533","-0.103"
"424","423.9590","0.448"
"425","424.9490","0.000"
