"Viewer version","2.84"
"Measure start time","Saturday, January 19, 2019 12:12:09 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"227","226.9855","-0.517"
"228","227.9767","0.138"
"229","228.9844","0.138"
"230","230.0080","0.034"
"231","231.0001","1.069"
"232","232.0092","0.345"
"233","233.0182","-0.655"
"234","233.9788","0.793"
"235","234.9878","1.069"
"236","236.0128","0.414"
"237","237.0215","0.483"
"238","237.9987","0.724"
"239","239.0076","-0.241"
"240","240.0003","-0.483"
"241","241.0073","0.655"
"242","241.9968","0.276"
"243","243.0028","0.897"
"244","243.9926","2.310"
"245","244.9824","0.448"
"246","246.0201","0.931"
"247","247.0259","0.103"
"248","247.9835","-0.207"
"249","248.9896","1.241"
"250","249.9954","1.931"
"251","250.9713","0.103"
"252","251.9802","0.483"
"253","252.9733","1.483"
"254","253.9825","0.586"
"255","254.9913","0.000"
"256","256.0006","0.793"
"257","256.9937","0.000"
"258","258.0027","0.414"
"259","258.9958","1.276"
"260","260.0048","0.517"
"261","260.9955","-0.207"
"262","262.0014","1.931"
"263","263.0069","0.448"
"264","263.9966","0.379"
"265","265.0024","0.172"
"266","266.0078","-1.034"
"267","266.9817","-0.621"
"268","267.9711","0.207"
"269","268.9767","-0.414"
"270","269.9823","-0.241"
"271","270.9738","0.069"
"272","271.9825","0.414"
"273","273.0074","0.069"
"274","274.0001","-0.483"
"275","274.9769","-0.690"
"276","275.9698","-0.897"
"277","276.9627","1.138"
"278","277.9717","0.759"
"279","278.9805","0.379"
"280","279.9894","0.586"
"281","280.9651","-0.759"
"282","281.9722","-0.966"
"283","282.9949","-1.379"
"284","283.9700","0.379"
"285","284.9614","-0.379"
"286","286.0001","0.379"
"287","286.9749","-0.552"
"288","287.9662","0.034"
"289","289.0050","-0.655"
"290","289.9800","0.414"
"291","290.9548","0.828"
"292","291.9775","1.103"
"293","292.9521","0.207"
"294","293.9588","-0.276"
"295","294.9970","1.379"
"296","295.9879","1.207"
"297","296.9945","0.862"
"317","316.9525","11.517"
"318","317.9440","9.793"
"319","318.9520","11.138"
"320","319.9595","10.690"
"321","320.9510","11.897"
"322","321.9590","11.655"
"323","322.9669","10.793"
"324","323.9753","10.138"
"325","324.9834","9.655"
"326","325.9590","11.172"
"327","326.9675","9.931"
"328","327.9433","12.862"
"329","328.9832","11.759"
"330","329.9595","11.586"
"331","330.9673","11.207"
"332","331.9586","10.862"
"333","332.9659","11.724"
"334","333.9572","10.517"
"335","334.9485","10.862"
"336","335.9718","11.655"
"337","336.9471","10.621"
"338","337.9705","10.897"
"339","338.9615","11.207"
"340","339.9531","11.207"
"341","340.9442","10.966"
"342","341.9512","11.000"
"343","342.9576","10.138"
"344","343.9326","11.276"
"345","344.9715","11.448"
"346","345.9463","11.103"
"347","346.9375","10.552"
"348","347.9443","13.207"
"349","348.9672","10.931"
"350","349.9581","11.414"
"351","350.9652","10.690"
"352","351.9734","10.345"
"353","352.9333","10.931"
"354","353.9415","11.207"
"355","354.9339","11.172"
"356","355.9255","10.138"
"357","356.9499","11.759"
"358","357.9419","11.793"
"359","358.9501","11.828"
"360","359.9582","12.138"
"361","360.9342","11.207"
"362","361.9591","11.207"
"363","362.9357","12.655"
"364","363.9444","12.034"
"365","364.9851","11.379"
"366","365.9458","12.345"
"367","366.9703","11.138"
"368","367.9472","11.448"
"369","368.9557","12.207"
"370","369.9646","11.276"
"371","370.9725","10.345"
"372","371.9467","11.828"
"373","372.9688","11.759"
"374","373.9589","11.103"
"375","374.9649","11.759"
"376","375.9552","12.138"
"377","376.9453","10.724"
"378","377.9514","12.276"
"379","378.9255","12.310"
"380","379.9475","11.690"
"381","380.9383","11.069"
"382","381.9624","10.931"
"383","382.9224","9.966"
"384","383.9624","10.517"
"385","384.9704","12.034"
"386","385.9465","10.448"
"387","386.9385","9.931"
"388","387.9466","11.379"
"389","388.9386","10.897"
"390","389.9467","10.931"
"391","390.9545","11.000"
"392","391.9293","11.034"
"393","392.9682","10.103"
"394","393.9431","11.207"
"395","394.9340","11.000"
"396","395.9409","11.414"
"397","396.9316","11.379"
"398","397.9227","11.172"
"399","398.9455","10.276"
"400","399.9205","9.310"
"401","400.9274","11.379"
"402","401.9186","10.552"
"403","402.9575","9.345"
"404","403.9169","10.379"
"405","404.9564","11.207"
"424","423.9341","-0.759"
"425","424.9253","-0.793"
"426","425.9488","0.207"
"427","426.9238","0.621"
"428","427.9311","-0.655"
"429","428.9383","0.897"
"430","429.9293","0.276"
"431","430.9370","0.621"
"432","431.9303","0.724"
"433","432.9083","0.724"
"434","433.9182","0.345"
"435","434.9436","0.552"
"436","435.9056","0.655"
"437","436.9474","1.552"
"438","437.9251","1.241"
"439","438.9508","0.724"
"440","439.9126","0.172"
"441","440.9381","0.655"
"442","441.9587","0.517"
"443","442.9161","-0.690"
"444","443.9370","-0.069"
"445","444.9101","-0.310"
"446","445.9151","-0.138"
"447","446.9200","-0.172"
"448","447.9250","0.207"
"449","448.9300","0.172"
"450","449.9031","-0.414"
"451","450.9081","0.931"
"452","451.9018","0.483"
"453","452.9114","-0.517"
"454","453.9211","0.724"
"455","454.9306","1.552"
"456","455.9082","0.414"
"457","456.9179","1.103"
"458","457.9436","1.034"
"459","458.9051","0.448"
"460","459.9308","0.103"
"461","460.9561","-0.241"
"462","461.9158","0.000"
"463","462.9234","0.586"
"464","463.9309","1.103"
"465","464.9064","0.724"
"466","465.9297","1.862"
"467","466.9054","1.000"
"468","467.9129","-0.552"
"469","468.9203","-0.310"
"470","469.9278","-0.379"
"471","470.9353","-1.000"
"472","471.9415","1.448"
"473","472.9477","1.966"
"474","473.9059","0.345"
"475","474.9121","0.345"
"476","475.9182","1.448"
"477","476.9085","-0.276"
"478","477.9306","0.172"
"479","478.8889","1.414"
"480","479.8950","-0.172"
"481","480.9331","-0.069"
"482","481.8936","0.103"
"483","482.9021","0.414"
"484","483.9105","0.138"
"485","484.8870","-0.241"
"486","485.8955","0.862"
"487","486.9040","-0.207"
"488","487.8964","-0.103"
"489","488.9048","0.517"
"490","489.9293","-1.310"
"491","490.8897","-0.207"
"492","491.9115","0.310"
"493","492.9009","-1.103"
"494","493.9066","0.207"
"495","494.8960","0.828"
"496","495.9013","0.034"
"497","496.8911","0.172"
"498","497.8806","1.138"
