"Viewer version","2.84"
"Measure start time","Tuesday, January 15, 2019 12:18:28 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"219","218.9838","-0.828"
"220","220.0221","-1.448"
"221","221.0143","0.138"
"222","222.0076","0.276"
"223","223.0172","-0.414"
"224","224.0107","-0.172"
"225","224.9882","0.414"
"226","226.0138","-0.103"
"227","227.0233","0.034"
"228","228.0168","-0.621"
"229","229.0104","0.000"
"230","230.0357","0.000"
"231","231.0107","-0.138"
"232","232.0007","-0.414"
"233","233.0065","-0.448"
"234","234.0119","-0.483"
"235","235.0020","-0.276"
"236","236.0077","1.483"
"237","236.9973","-0.414"
"238","238.0032","1.517"
"239","238.9930","1.103"
"240","239.9825","-0.034"
"241","240.9909","1.241"
"242","242.0006","1.103"
"243","243.0105","0.862"
"244","243.9882","1.414"
"245","244.9980","0.517"
"246","246.0077","0.862"
"247","247.0176","0.586"
"248","248.0114","-0.759"
"249","249.0211","1.241"
"250","250.0306","-0.069"
"251","251.0075","-0.207"
"252","251.9990","1.276"
"253","253.0221","-0.793"
"254","254.0299","0.828"
"255","255.0055","0.345"
"256","256.0288","-0.448"
"257","257.0360","0.586"
"258","258.0275","-0.828"
"259","259.0030","-0.172"
"260","260.0267","-0.414"
"261","261.0015","0.034"
"262","261.9924","-0.724"
"263","263.0148","-0.552"
"264","264.0053","0.000"
"265","265.0119","-0.241"
"266","266.0024","-0.034"
"267","267.0090","-0.448"
"268","268.0155","0.276"
"269","269.0061","-0.172"
"270","269.9804","-0.345"
"271","270.9882","0.069"
"272","271.9967","-0.034"
"273","273.0214","-0.310"
"274","273.9979","-0.897"
"275","275.0065","0.207"
"276","276.0150","1.069"
"277","277.0396","0.276"
"278","278.0002","0.586"
"279","279.0088","-0.276"
"280","280.0332","0.000"
"281","281.0251","0.690"
"282","282.0163","-0.103"
"283","283.0239","0.207"
"284","284.0312","-0.345"
"285","285.0225","-0.138"
"286","285.9980","-0.138"
"287","287.0212","-0.862"
"341","340.9709","14.172"
"342","341.9800","13.414"
"343","342.9891","13.207"
"344","343.9822","12.621"
"345","344.9917","12.793"
"346","346.0008","13.310"
"347","346.9934","13.586"
"348","347.9707","15.172"
"349","348.9797","13.241"
"350","349.9725","13.759"
"351","351.0133","13.345"
"352","351.9888","13.414"
"353","352.9960","13.034"
"354","353.9877","13.310"
"355","354.9951","14.069"
"356","355.9865","14.621"
"357","356.9935","13.000"
"358","357.9852","12.724"
"359","358.9928","12.793"
"360","360.0000","13.586"
"361","360.9911","13.793"
"362","361.9976","13.345"
"363","362.9884","13.655"
"364","363.9791","15.379"
"365","364.9859","13.759"
"366","365.9924","14.793"
"367","366.9673","14.379"
"368","367.9737","14.310"
"369","368.9968","15.207"
"370","370.0033","14.414"
"371","370.9616","13.552"
"372","371.9681","14.310"
"373","372.9910","14.724"
"374","373.9973","13.724"
"375","374.9559","13.897"
"376","375.9622","13.103"
"377","376.9689","13.000"
"378","377.9592","12.966"
"379","378.9653","12.586"
"380","379.9561","11.828"
"381","380.9468","13.069"
"382","381.9715","13.172"
"383","382.9637","13.172"
"384","383.9564","13.069"
"385","384.9807","12.862"
"386","385.9730","13.207"
"387","386.9494","12.966"
"388","387.9581","13.310"
"389","388.9666","14.345"
"390","389.9910","14.069"
"391","390.9990","14.103"
"392","391.9741","14.207"
"393","392.9812","13.586"
"394","393.9563","13.828"
"395","394.9634","12.897"
"396","395.9703","12.345"
"397","396.9614","12.621"
"398","397.9686","12.931"
"399","398.9913","12.345"
"400","399.9827","13.172"
"401","400.9902","13.034"
"402","401.9662","13.138"
"403","402.9587","12.828"
"404","403.9675","14.069"
"405","404.9759","13.966"
"406","405.9684","14.069"
"407","406.9767","13.310"
"408","407.9852","12.897"
"409","408.9778","13.724"
"410","409.9704","12.931"
"411","410.9782","12.586"
"412","412.0013","13.138"
"413","412.9602","12.276"
"414","413.9831","13.207"
"438","437.9516","0.069"
"439","438.9760","-0.414"
"440","439.9849","-0.172"
"441","440.9777","-0.621"
"442","441.9840","-0.483"
"443","442.9745","-0.103"
"444","443.9488","0.414"
"445","444.9553","0.862"
"446","445.9777","0.448"
"447","446.9524","1.276"
"448","447.9583","1.897"
"449","448.9489","1.379"
"450","449.9555","1.069"
"451","450.9781","0.448"
"452","451.9704","1.345"
"453","452.9624","0.517"
"454","453.9708","0.724"
"455","454.9792","-0.138"
"456","455.9874","0.138"
"457","456.9636","0.345"
"458","457.9559","0.103"
"459","458.9641","0.517"
"460","459.9725","-1.448"
"461","460.9484","-0.379"
"462","461.9861","-0.069"
"463","462.9437","-1.690"
"464","463.9658","-0.069"
"465","464.9393","0.103"
"466","465.9453","-0.069"
"467","466.9669","0.586"
"468","467.9410","2.069"
"469","468.9468","1.517"
"470","469.9525","0.828"
"471","470.9746","-0.345"
"472","471.9835","0.069"
"473","472.9291","-0.103"
"474","473.9382","-0.276"
"475","474.9476","0.552"
"476","475.9568","0.621"
"477","476.9661","-0.034"
"478","477.9752","0.828"
"479","478.9846","0.690"
"480","479.9778","0.000"
"481","480.9389","-0.586"
"482","481.9943","-0.862"
"483","482.9536","0.414"
"484","483.9610","0.034"
"485","484.9366","-0.241"
"486","485.9442","-0.379"
"487","486.9676","0.276"
"488","487.9750","-0.310"
"489","488.9506","-0.724"
"490","489.9739","-0.655"
"491","490.9494","-0.414"
"492","491.9571","-0.069"
"493","492.9648","0.207"
"494","493.9402","1.241"
"495","494.9643","1.414"
"496","495.9720","1.759"
"497","496.9477","0.655"
"498","497.9554","2.000"
"499","498.9631","1.448"
"500","499.9709","0.517"
"501","500.9465","1.621"
"502","501.9377","0.586"
"503","502.9453","0.310"
"504","503.9686","1.310"
"505","504.9600","0.655"
"506","505.9511","0.379"
"507","506.9588","0.207"
"508","507.9501","-0.345"
