"Viewer version","2.84"
"Measure start time","Thursday, January 17, 2019 1:46:49 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"269","269.0728","-1.828"
"270","270.0482","-0.655"
"271","271.0552","0.069"
"272","272.0627","0.276"
"273","273.0544","0.000"
"274","274.0942","1.207"
"275","275.0534","-0.517"
"276","276.0609","-0.759"
"277","277.0683","2.241"
"278","278.0439","0.759"
"279","279.0675","-0.207"
"280","280.0914","0.966"
"281","281.0665","-0.517"
"282","282.0584","-1.069"
"283","283.0660","0.897"
"284","284.0737","0.759"
"285","285.0496","-0.345"
"286","286.0896","0.000"
"287","287.0814","0.621"
"288","288.0570","-0.207"
"289","289.0648","0.517"
"290","290.0724","0.000"
"291","291.0955","0.138"
"292","292.0703","0.345"
"293","293.0452","0.517"
"294","294.0519","3.552"
"295","295.0587","1.034"
"296","296.0655","0.069"
"297","297.0721","0.655"
"298","298.0468","0.034"
"299","299.0695","-0.138"
"300","300.0763","0.690"
"301","301.0514","0.241"
"302","302.0434","1.034"
"303","303.0514","0.966"
"304","304.0913","0.138"
"305","305.0671","-0.207"
"306","306.0429","0.276"
"307","307.0668","-0.276"
"308","308.0905","0.897"
"309","309.0662","-0.138"
"310","310.0741","0.000"
"311","311.0495","0.931"
"312","312.0562","-0.172"
"313","313.0789","-0.276"
"314","314.0852","0.586"
"315","315.0602","0.241"
"316","316.0510","-0.069"
"317","317.0572","0.138"
"318","318.0802","0.276"
"319","319.0389","1.138"
"320","320.0456","-0.586"
"321","321.0371","-0.655"
"322","322.0453","-0.586"
"323","323.0535","-0.345"
"324","324.0615","-0.310"
"325","325.0536","-0.586"
"326","326.0621","-0.793"
"327","327.0704","-0.310"
"328","328.0465","-0.966"
"329","329.0868","-0.069"
"330","330.0470","0.655"
"331","331.0396","0.069"
"332","332.0644","-0.414"
"333","333.0737","0.207"
"334","334.0507","0.621"
"335","335.0596","0.655"
"336","336.0687","0.448"
"373","373.0590","0.207"
"374","374.0671","0.034"
"375","375.0755","0.034"
"376","376.0519","0.448"
"377","377.0604","1.103"
"378","378.0528","0.483"
"379","379.0612","1.000"
"380","380.0694","1.172"
"381","381.0606","0.966"
"382","382.0503","1.586"
"383","383.0560","1.621"
"384","384.0454","2.103"
"385","385.0510","0.310"
"386","386.0411","1.276"
"387","387.0462","-0.103"
"388","388.0359","0.517"
"389","389.0579","0.828"
"390","390.0475","0.621"
"391","391.0547","0.862"
"392","392.0322","0.276"
"393","393.0421","0.172"
"394","394.0360","0.621"
"395","395.0458","0.621"
"396","396.0557","0.000"
"397","397.0652","0.724"
"398","398.0588","1.138"
"399","399.0689","0.310"
"400","400.0623","0.414"
"401","401.0552","0.517"
"402","402.0626","0.862"
"403","403.0702","0.897"
"404","404.0775","2.483"
"405","405.0848","2.103"
"406","406.0440","0.517"
"407","407.0514","0.897"
"408","408.0746","0.724"
"409","409.0660","0.448"
"410","410.0893","0.828"
"411","411.0639","0.034"
"412","412.0533","1.172"
"413","413.0586","0.207"
"414","414.0640","1.276"
"415","415.0532","0.345"
"416","416.0585","-2.138"
"417","417.0478","-0.103"
"418","418.0373","0.345"
"419","419.0430","0.345"
"420","420.0484","0.621"
"421","421.0550","0.621"
"422","422.0325","1.690"
"423","423.0737","0.931"
"424","424.0346","0.966"
"425","425.0439","1.310"
"426","426.0372","1.897"
"427","427.0787","0.759"
"428","428.0399","1.448"
"429","429.0812","1.448"
"430","430.0746","0.345"
"431","431.0345","1.483"
"432","432.0566","0.724"
"433","433.0465","0.310"
"434","434.0364","0.586"
"435","435.0262","0.759"
"436","436.0323","1.483"
"437","437.0383","0.034"
"438","438.0280","0.517"
"439","439.0498","1.621"
"440","440.0242","-0.621"
"441","441.0472","1.793"
"442","442.0408","0.690"
