"Viewer version","2.84"
"Measure start time","Saturday, January 19, 2019 6:09:51 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"459","458.9758","0.414"
"460","459.9830","-0.483"
"461","460.9739","0.931"
"462","461.9807","0.517"
"463","462.9715","0.276"
"464","463.9624","0.379"
"465","464.9850","3.690"
"466","465.9599","0.379"
"467","466.9828","-0.862"
"468","467.9737","0.483"
"469","468.9646","1.103"
"470","469.9713","-0.138"
"471","470.9936","0.759"
"472","471.9674","1.034"
"473","472.9732","1.655"
"474","473.9788","1.345"
"475","474.9686","1.931"
"476","475.9905","0.517"
"477","476.9640","1.690"
"478","477.9698","1.931"
"479","478.9437","0.586"
"480","479.9653","0.759"
"481","480.9562","0.724"
"482","481.9489","0.621"
"483","482.9579","0.138"
"484","483.9504","1.345"
"485","484.9754","1.138"
"486","485.9841","0.586"
"487","486.9606","2.034"
"488","487.9535","1.310"
"489","488.9945","3.034"
"490","489.9552","1.448"
"491","490.9630","1.966"
"492","491.9692","0.483"
"493","492.9759","1.310"
"494","493.9662","0.724"
"495","494.9726","1.103"
"496","495.9472","0.483"
"497","496.9695","0.897"
"498","497.9599","0.345"
"499","498.9662","1.724"
"500","499.9729","2.345"
"501","500.9478","1.310"
"502","501.9396","0.414"
"503","502.9472","-0.345"
"504","503.9867","-0.241"
"505","504.9466","1.724"
"506","505.9540","1.621"
"507","506.9937","2.621"
"508","507.9535","2.207"
"509","508.9615","0.931"
"510","509.9689","0.138"
"511","510.9599","0.655"
"512","511.9644","0.138"
"513","512.9693","0.448"
"514","513.9420","1.241"
"515","514.9467","1.862"
"516","515.9355","1.759"
"517","516.9561","2.345"
"518","517.9292","0.828"
"519","518.9336","1.966"
"520","519.9703","2.069"
"521","520.9284","1.103"
"522","521.9221","1.552"
"523","522.9634","1.138"
"524","523.9409","0.724"
"525","524.9504","1.448"
"526","525.9441","1.931"
"527","526.9534","1.276"
"546","545.9200","22.310"
"547","546.9260","23.276"
"548","547.9489","22.690"
"549","548.9232","22.483"
"550","549.9295","23.621"
"551","550.9205","22.931"
"552","551.9453","23.310"
"553","552.9379","23.000"
"554","553.9308","23.690"
"555","554.9714","23.483"
"556","555.9320","23.310"
"557","556.9245","24.276"
"558","557.9336","22.483"
"559","558.9582","23.724"
"560","559.9349","24.069"
"561","560.9750","25.069"
"562","561.9495","24.690"
"563","562.9556","23.724"
"564","563.9460","23.690"
"565","564.9522","22.483"
"566","565.9584","23.724"
"567","566.9486","22.483"
"568","567.9548","22.103"
"569","568.9609","24.276"
"570","569.9671","24.552"
"571","570.9735","23.345"
"572","571.9326","23.724"
"573","572.9402","23.138"
"574","573.9475","23.069"
"575","574.9388","23.759"
"576","575.9460","23.310"
"577","576.9373","22.379"
"578","577.9286","22.897"
"579","578.9199","23.793"
"580","579.9432","22.621"
"581","580.9502","24.310"
"582","581.9249","22.862"
"583","582.9637","24.241"
"584","583.9226","24.621"
"585","584.9453","24.207"
"586","585.9360","23.448"
"587","586.9586","22.897"
"588","587.9333","23.724"
"589","588.9241","22.931"
"590","589.9305","23.345"
"591","590.9535","23.448"
"592","591.9286","23.552"
"593","592.9360","22.276"
"594","593.9111","25.724"
"595","594.9501","24.448"
"596","595.9411","23.724"
"597","596.9163","24.690"
"598","597.9393","25.172"
"599","598.9468","25.414"
"600","599.9216","23.241"
"601","600.9288","25.690"
"602","601.9191","24.138"
"603","602.9573","23.759"
"604","603.9155","24.034"
"605","604.9219","23.517"
"606","605.9281","27.276"
"607","606.9184","30.690"
"608","607.9087","28.483"
"609","608.9468","25.138"
"610","609.9051","26.483"
"611","610.9114","24.345"
"612","611.9176","25.552"
"613","612.9079","26.000"
"614","613.9461","24.690"
"615","614.9361","27.000"
"616","615.9423","25.621"
"617","616.9328","24.483"
"618","617.9068","23.759"
"657","656.9309","3.138"
"658","657.9067","2.172"
"659","658.9143","1.069"
"660","659.9055","0.897"
"661","660.9130","0.414"
"662","661.8880","0.138"
"663","662.8951","0.517"
"664","663.8859","-0.034"
"665","664.8932","-0.103"
"666","665.8998","0.172"
"667","666.9069","0.069"
"668","667.9140","-0.207"
"669","668.9209","0.034"
"670","669.8798","-0.310"
"671","670.8867","-1.103"
"672","671.8792","-2.103"
"673","672.9035","-0.690"
"674","673.9117","-1.241"
"675","674.9041","-2.207"
"676","675.9125","-1.241"
"677","676.9049","-0.345"
"678","677.8972","-2.103"
"679","678.9375","-1.345"
"680","679.9137","-1.172"
"681","680.8903","-0.586"
"682","681.9126","-0.828"
"683","682.9028","-0.483"
"684","683.8930","-1.069"
"685","684.8993","-1.483"
"686","685.8894","-0.724"
"687","686.8958","-0.690"
"688","687.9021","-1.552"
"689","688.9243","-1.138"
"690","689.8983","-0.690"
"691","690.8889","-0.552"
"692","691.9280","-0.483"
"693","692.8873","-0.172"
"694","693.8786","0.103"
"695","694.9019","-0.276"
"696","695.9090","0.310"
"697","696.8843","0.138"
"698","697.9079","-2.517"
"699","698.9312","-0.276"
"700","699.8902","-0.034"
"701","700.8815","-0.517"
"702","701.9045","-1.034"
"703","702.8954","-0.276"
"704","703.8861","-0.034"
"705","704.8928","-0.517"
"706","705.8996","-0.172"
"707","706.8902","0.000"
"708","707.8970","-1.241"
"709","708.8874","-0.724"
"710","709.8783","0.517"
"711","710.8851","-0.069"
"712","711.8761","-0.690"
"713","712.8832","0.000"
"714","713.8903","-0.276"
"715","714.8812","-0.862"
"716","715.9043","-0.103"
"717","716.8956","0.448"
"718","717.9024","-0.379"
"719","718.9097","-0.310"
"720","719.9166","-0.345"
"721","720.8919","-0.862"
"722","721.9150","0.241"
"723","722.8742","1.000"
"724","723.8813","-0.517"
"725","724.8885","0.034"
"726","725.8796","0.241"
"727","726.8866","-0.862"
