"Viewer version","2.84"
"Measure start time","Thursday, January 17, 2019 9:03:35 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"225","225.0694","-1.069"
"226","226.0620","-0.931"
"227","227.0547","-1.069"
"228","228.0798","-0.103"
"229","229.0722","0.621"
"230","230.0823","0.172"
"231","231.0715","2.759"
"232","232.0778","-0.931"
"233","233.0684","-0.828"
"234","234.0584","1.000"
"235","235.0809","-0.552"
"236","236.0870","-0.862"
"237","237.0773","-0.103"
"238","238.0676","0.345"
"239","239.0736","-0.276"
"240","240.0640","-0.552"
"241","241.0718","-0.069"
"242","242.0798","-0.379"
"243","243.0718","0.483"
"244","244.0799","-0.862"
"245","245.0879","0.276"
"246","246.0958","-0.172"
"247","247.1038","0.000"
"248","248.0960","0.379"
"249","249.0879","-0.345"
"250","250.0800","0.207"
"251","251.0855","-0.448"
"252","252.0747","-0.897"
"253","253.0797","0.241"
"254","254.0687","-0.793"
"255","255.0578","-0.897"
"256","256.0948","-0.793"
"257","257.0679","0.138"
"258","258.0727","-0.586"
"259","259.0460","-0.448"
"260","260.0508","-0.103"
"261","261.0591","-0.069"
"262","262.0838","-0.345"
"263","263.0603","-0.862"
"264","264.0690","0.621"
"265","265.0774","0.966"
"266","266.0702","-0.138"
"267","267.0788","0.690"
"268","268.0875","0.276"
"269","269.0641","0.207"
"270","270.1048","-0.103"
"271","271.0630","-0.621"
"272","272.0852","0.069"
"273","273.1075","-0.103"
"274","274.0816","0.034"
"275","275.0556","-0.207"
"276","276.0617","-0.276"
"277","277.0839","0.034"
"278","278.0902","-0.069"
"279","279.0644","-0.517"
"280","280.0705","-0.345"
"281","281.0785","-0.172"
"282","282.1027","-0.345"
"283","283.0791","-0.483"
"284","284.0876","-0.552"
"285","285.0640","0.276"
"286","286.0725","-0.621"
"287","287.0808","1.000"
"288","288.0731","0.310"
"289","289.0809","-0.483"
"290","290.0896","-0.793"
"291","291.0967","-0.310"
"292","292.1034","0.034"
"293","293.1101","-0.483"
"294","294.0692","-0.379"
"295","295.1082","-0.414"
"296","296.1147","-1.000"
"297","297.1058","-0.414"
"338","338.0704","0.966"
"339","339.0781","-0.103"
"340","340.0855","0.345"
"341","341.0595","0.414"
"342","342.0652","-0.586"
"343","343.0707","-0.069"
"344","344.0596","1.379"
"345","345.0970","-0.931"
"346","346.0861","1.034"
"347","347.0597","-0.069"
"348","348.0649","1.586"
"349","349.0704","0.138"
"350","350.0918","-0.034"
"351","351.0668","-0.448"
"352","352.0581","-0.207"
"353","353.0497","0.103"
"354","354.0572","0.414"
"355","355.0805","0.241"
"356","356.0557","0.069"
"357","357.0636","-0.034"
"358","358.0709","1.345"
"359","359.0783","0.931"
"360","360.0857","1.138"
"361","361.0618","0.517"
"362","362.0710","1.034"
"363","363.0799","0.552"
"364","364.0888","0.690"
"365","365.0976","0.931"
"366","366.1062","0.345"
"367","367.0668","0.759"
"368","368.0760","0.310"
"369","369.1169","0.759"
"370","370.0938","-0.103"
"371","371.0840","1.241"
"372","372.0735","1.517"
"373","373.0627","-0.138"
"374","374.0692","0.310"
"375","375.0897","0.207"
"376","376.0630","0.379"
"377","377.0684","1.069"
"378","378.0738","0.724"
"379","379.0471","0.379"
"380","380.0523","0.069"
"381","381.0591","0.448"
"382","382.0667","0.690"
"383","383.0737","1.724"
"384","384.0652","1.034"
"385","385.0729","0.621"
"386","386.0801","0.069"
"387","387.0720","0.310"
"388","388.0794","0.276"
"389","389.0870","0.276"
"390","390.0943","-0.034"
"391","391.1020","0.655"
"392","392.0620","0.793"
"393","393.0699","-0.138"
"394","394.1096","0.931"
"395","395.0858","1.172"
"396","396.0779","0.690"
"397","397.0855","0.586"
"398","398.0937","0.621"
"399","399.1017","0.276"
"400","400.0776","0.241"
"401","401.1170","-0.172"
"402","402.0761","-0.241"
"403","403.0830","-0.103"
"404","404.0743","0.276"
"405","405.0812","0.621"
"406","406.0882","-0.828"
"407","407.0790","-0.172"
"408","408.0864","-1.414"
"409","409.0933","0.862"
"429","429.0551","0.655"
"430","430.0601","-0.379"
"431","431.0825","-0.448"
