"Viewer version","2.84"
"Measure start time","Friday, January 18, 2019 1:14:32 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"240","240.0985","1.310"
"241","241.0734","2.034"
"242","242.0960","0.552"
"243","243.0868","-0.172"
"244","244.0782","-0.345"
"245","245.0852","-0.483"
"246","246.0758","1.586"
"247","247.0988","2.379"
"248","248.0740","-0.517"
"249","249.0965","0.069"
"250","250.0714","-0.069"
"251","251.0959","0.966"
"252","252.0888","-0.172"
"253","253.0818","-0.552"
"254","254.1068","0.069"
"255","255.0836","1.655"
"256","256.0925","0.103"
"257","257.1172","0.931"
"258","258.0780","0.000"
"259","259.0867","0.655"
"260","260.0952","-0.069"
"261","261.1014","0.966"
"262","262.1228","0.586"
"263","263.0959","-0.345"
"264","264.0854","0.069"
"265","265.0752","-0.483"
"266","266.0802","-0.069"
"267","267.0860","-0.586"
"268","268.0766","0.103"
"269","269.0647","-0.552"
"270","270.0699","0.724"
"271","271.0778","-0.207"
"272","272.0866","0.069"
"273","273.0949","0.103"
"274","274.1034","-0.414"
"275","275.0958","0.828"
"276","276.0722","1.069"
"277","277.0807","0.414"
"278","278.1208","0.517"
"279","279.1294","0.483"
"280","280.0897","-0.931"
"281","281.0957","1.241"
"282","282.1173","0.310"
"283","283.0741","0.172"
"284","284.0957","0.172"
"285","285.1006","0.379"
"286","286.1059","0.586"
"287","287.0952","-0.207"
"288","288.0844","0.207"
"289","289.1055","-0.172"
"290","290.0789","0.483"
"291","291.0697","0.172"
"292","292.0608","0.034"
"293","293.0839","0.448"
"294","294.0910","-0.034"
"295","295.0821","0.172"
"296","296.0733","-0.276"
"297","297.0963","-0.103"
"298","298.0712","-0.241"
"299","299.0625","0.517"
"300","300.0696","-0.276"
"301","301.0783","0.069"
"302","302.0874","1.310"
"303","303.0967","0.690"
"304","304.1060","0.517"
"305","305.0833","0.414"
"306","306.0764","0.552"
"307","307.0856","0.310"
"308","308.0948","-0.172"
"309","309.1040","0.586"
"310","310.0809","-0.517"
"311","311.1038","-0.414"
"312","312.0936","1.310"
"313","313.0995","0.448"
"314","314.1212","0.103"
"315","315.0952","0.207"
"316","316.1171","-0.103"
"317","317.0910","-0.207"
"345","345.0737","0.724"
"346","346.0797","-0.034"
"347","347.0861","1.586"
"348","348.0927","1.207"
"349","349.0990","0.103"
"350","350.1048","0.690"
"351","351.0644","1.034"
"352","352.1042","5.172"
"353","353.0959","0.724"
"354","354.0712","0.655"
"355","355.0949","0.793"
"356","356.0708","1.552"
"357","357.0780","2.310"
"358","358.1017","0.897"
"359","359.0934","2.172"
"360","360.1014","1.069"
"361","361.0922","0.724"
"362","362.0828","0.931"
"363","363.1060","1.241"
"364","364.0804","-0.069"
"365","365.1031","-1.103"
"366","366.0938","0.897"
"367","367.1169","1.276"
"368","368.0753","0.448"
"369","369.0820","1.793"
"370","370.0892","-0.172"
"371","371.0969","-0.345"
"372","372.0895","0.931"
"373","373.0819","0.897"
"374","374.0743","1.345"
"375","375.0823","0.483"
"376","376.1227","0.931"
"377","377.0994","1.276"
"378","378.0915","1.138"
"379","379.1000","0.966"
"380","380.1245","2.138"
"381","381.1146","2.207"
"382","382.1037","1.276"
"383","383.0770","1.448"
"384","384.0820","1.724"
"385","385.0869","2.517"
"386","386.0918","1.103"
"387","387.0807","2.966"
"388","388.1020","2.517"
"389","389.0911","1.759"
"390","390.0639","1.793"
"391","391.0877","2.207"
"392","392.1131","1.862"
"393","393.0582","0.897"
"394","394.0836","2.000"
"395","395.0930","1.448"
"396","396.0703","1.655"
"397","397.0798","1.897"
"398","398.1052","2.448"
"399","399.0983","1.207"
"400","400.1240","0.172"
"401","401.0998","1.000"
"402","402.1064","1.103"
"403","403.0811","0.793"
"404","404.0877","1.655"
"405","405.0781","0.793"
"406","406.0849","2.552"
"407","407.1239","2.207"
"408","408.0825","2.034"
"409","409.0892","1.552"
"410","410.0959","1.448"
"411","411.1182","1.103"
"412","412.0920","0.931"
"413","413.0976","1.379"
"414","414.1032","1.759"
"415","415.1248","1.793"
"416","416.0665","1.828"
