"Viewer version","2.84"
"Measure start time","Tuesday, January 15, 2019 1:52:38 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"259","258.9478","-0.552"
"260","259.9374","0.000"
"261","260.9451","-0.862"
"262","261.9544","-0.414"
"263","262.9473","-0.448"
"264","263.9560","-0.172"
"265","264.9331","0.655"
"266","265.9751","-0.172"
"267","266.9506","-1.966"
"268","267.9598","0.414"
"269","268.9528","0.138"
"270","269.9617","-1.517"
"271","270.9855","0.172"
"272","271.9439","-1.310"
"273","272.9511","-1.759"
"274","273.9575","-1.517"
"275","274.9644","-1.517"
"276","275.9391","-1.103"
"277","276.9620","-0.586"
"278","277.9687","-0.621"
"279","278.9276","-0.310"
"280","279.9506","0.310"
"281","280.9424","-0.034"
"282","281.9514","0.414"
"283","282.9435","0.310"
"284","283.9678","-1.103"
"285","284.9765","-0.276"
"286","285.9528","-0.655"
"287","286.9457","-1.172"
"288","287.9381","-0.621"
"289","288.9463","0.276"
"290","289.9552","0.172"
"291","290.9463","1.069"
"292","291.9530","-0.414"
"293","292.9750","0.000"
"294","293.9335","0.414"
"295","294.9557","-0.241"
"296","295.9461","0.448"
"297","296.9522","-0.690"
"298","297.9266","-1.483"
"299","298.9645","0.966"
"300","299.9231","-0.862"
"301","300.9300","0.138"
"302","301.9378","-0.448"
"303","302.9621","-0.552"
"304","303.9542","0.759"
"305","304.9461","0.552"
"306","305.9222","-0.862"
"307","306.9458","0.379"
"308","307.9380","-1.379"
"309","308.9297","-0.862"
"310","309.9219","-0.517"
"311","310.9296","-0.862"
"312","311.9372","-0.345"
"313","312.9443","1.000"
"314","313.9360","-0.379"
"315","314.9434","-0.034"
"316","315.9185","0.310"
"317","316.9104","-1.276"
"318","317.9498","-0.069"
"319","318.9093","-0.379"
"320","319.9166","-1.241"
"321","320.9238","-0.862"
"322","321.9307","-0.138"
"323","322.9214","-0.207"
"324","323.9286","0.034"
"325","324.9194","-1.207"
"326","325.8946","0.207"
"327","326.9011","-1.034"
"328","327.9242","-0.310"
"329","328.8992","-0.966"
"330","329.9061","-0.172"
"331","330.9297","0.103"
"332","331.9391","-0.345"
"333","332.9487","-0.310"
"334","333.9100","-1.103"
"335","334.9194","0.103"
"336","335.9123","-0.345"
"380","379.8989","3.448"
"381","380.8898","3.793"
"382","381.8967","4.069"
"383","382.9035","3.414"
"384","383.9105","2.552"
"385","384.9173","4.138"
"386","385.9091","3.310"
"387","386.9149","2.793"
"388","387.8894","4.276"
"389","388.8964","2.655"
"390","389.8714","2.483"
"391","390.9106","4.207"
"392","391.9182","2.897"
"393","392.8944","3.069"
"394","393.8707","3.276"
"395","394.8789","3.000"
"396","395.8868","2.724"
"397","396.8789","3.069"
"398","397.8871","2.103"
"399","398.8948","2.103"
"400","399.8873","2.517"
"401","400.8952","0.897"
"402","401.8870","2.345"
"403","402.9111","2.724"
"404","403.9029","1.552"
"405","404.8786","2.069"
"406","405.8866","2.345"
"407","406.8946","1.448"
"408","407.8705","2.276"
"409","408.8785","0.966"
"410","409.9023","0.414"
"411","410.8780","0.655"
"412","411.8835","0.828"
"413","412.8888","-15.448"
"414","413.8785","-31.966"
"415","414.8682","-87.069"
"416","415.8901","-9.034"
"417","416.8634","-0.138"
"418","417.8533","1.241"
"419","418.8589","1.172"
"420","419.8644","2.517"
"421","420.8866","2.310"
"422","421.8645","2.345"
"423","422.8423","2.552"
"424","423.8843","2.966"
"425","424.8622","2.621"
"426","425.8721","3.517"
"427","426.8659","3.138"
"428","427.8598","2.517"
"429","428.8698","3.103"
"430","429.8954","2.862"
"431","430.8893","2.690"
"432","431.8797","3.000"
"433","432.8861","5.207"
"434","433.8922","2.483"
"435","434.8670","3.897"
"436","435.8730","4.690"
"437","436.8795","4.207"
"438","437.8697","4.552"
"439","438.8441","4.690"
"440","439.8666","3.069"
"441","440.8893","3.069"
"442","441.8656","3.828"
"443","442.8900","4.000"
"444","443.8668","3.241"
"445","444.8433","4.586"
"446","445.8677","5.034"
"447","446.8603","4.690"
"448","447.8685","4.207"
"449","448.8452","4.138"
"450","449.8855","3.621"
"451","450.8942","4.034"
"452","451.8680","5.690"
"453","452.8575","4.069"
"454","453.8631","4.414"
"455","454.8367","4.724"
"456","455.8583","4.000"
"457","456.8480","4.207"
"458","457.8376","4.172"
"459","458.8751","4.690"
"460","459.8487","3.103"
"461","460.8384","4.448"
