"Viewer version","2.84"
"Measure start time","Monday, January 14, 2019 3:38:55 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"254","254.0102","0.000"
"255","254.9999","-0.069"
"256","256.0061","-0.517"
"257","256.9961","-0.172"
"258","258.0345","-0.517"
"259","258.9930","-0.172"
"260","260.0149","0.103"
"261","260.9906","-0.931"
"262","261.9981","-0.172"
"263","263.0062","-0.448"
"264","264.0137","-0.379"
"265","265.0372","-0.517"
"266","266.0290","-0.345"
"267","267.0367","-0.103"
"268","267.9964","0.517"
"269","269.0197","-0.172"
"270","270.0115","0.034"
"271","271.0347","-0.103"
"272","272.0104","-0.138"
"273","273.0182","-0.207"
"274","274.0098","-0.448"
"275","275.0016","-0.414"
"276","276.0093","-0.069"
"277","277.0010","-0.310"
"278","278.0246","-0.241"
"279","279.0163","-0.448"
"280","280.0238","-0.414"
"281","281.0136","-0.138"
"282","282.0187","-0.103"
"283","283.0078","-0.207"
"284","284.0131","-0.172"
"285","285.0184","-0.517"
"286","285.9756","-0.586"
"287","286.9970","-0.276"
"288","287.9704","-0.241"
"289","288.9758","0.276"
"290","289.9973","0.069"
"291","290.9899","-0.276"
"292","291.9995","0.103"
"293","292.9928","-0.276"
"294","293.9861","-0.310"
"295","294.9956","-0.138"
"296","296.0050","-0.517"
"297","297.0141","-0.310"
"298","298.0077","0.000"
"299","299.0330","-0.414"
"300","300.0266","-0.103"
"301","301.0344","-0.241"
"302","302.0418","-0.345"
"303","303.0008","0.034"
"304","303.9925","-0.448"
"305","304.9997","-0.552"
"306","306.0226","-0.172"
"307","307.0138","-0.621"
"308","308.0050","-0.552"
"309","309.0281","-0.310"
"310","310.0350","-0.655"
"311","310.9932","-0.069"
"312","311.9984","0.103"
"313","313.0040","-0.172"
"314","313.9935","0.034"
"315","314.9992","-0.690"
"316","315.9886","-0.483"
"317","316.9943","-0.069"
"318","317.9678","-0.276"
"319","318.9891","-0.276"
"320","319.9945","0.000"
"321","320.9864","-0.172"
"322","321.9955","0.172"
"323","323.0042","0.000"
"358","357.9835","11.276"
"359","358.9730","11.103"
"360","359.9780","11.034"
"361","360.9535","11.966"
"362","361.9938","11.793"
"363","362.9861","12.448"
"364","363.9782","12.276"
"365","364.9866","11.931"
"366","365.9952","12.034"
"367","366.9876","12.690"
"368","367.9961","11.897"
"369","368.9562","11.862"
"370","369.9969","11.828"
"371","370.9724","10.966"
"372","371.9949","11.310"
"373","372.9860","12.069"
"374","373.9930","11.655"
"375","374.9676","11.724"
"376","375.9906","11.552"
"377","376.9815","11.034"
"378","377.9880","11.759"
"379","378.9632","11.241"
"380","379.9703","11.414"
"381","380.9772","12.034"
"382","381.9847","11.931"
"383","382.9918","12.138"
"384","383.9986","11.724"
"385","384.9578","11.276"
"386","385.9645","11.966"
"387","386.9715","11.759"
"388","387.9784","11.448"
"389","388.9694","11.828"
"390","389.9929","11.690"
"391","390.9843","11.862"
"392","391.9596","11.759"
"393","392.9668","11.552"
"394","393.9907","11.690"
"395","394.9822","12.000"
"396","395.9737","11.448"
"397","396.9648","11.517"
"398","397.9561","11.241"
"399","398.9958","11.966"
"400","399.9552","11.793"
"401","400.9629","11.655"
"402","402.0031","11.621"
"403","402.9792","11.517"
"404","403.9715","11.172"
"405","404.9639","11.586"
"406","405.9882","12.241"
"407","406.9802","11.655"
"408","407.9568","12.172"
"409","408.9812","11.828"
"410","409.9733","11.034"
"411","410.9650","11.310"
"412","411.9717","11.241"
"413","412.9625","11.207"
"414","413.9852","11.483"
"415","415.0079","11.138"
"416","415.9989","11.483"
"417","417.0056","11.862"
"418","417.9809","11.483"
"419","418.9557","11.862"
"420","419.9627","11.517"
"421","420.9691","11.379"
"422","421.9595","11.448"
"423","422.9816","9.828"
"424","423.9878","10.276"
"425","424.9458","11.724"
"426","425.9679","10.517"
"427","426.9420","10.724"
"428","427.9801","13.379"
"429","428.9863","11.138"
"455","454.9571","-0.138"
"456","455.9639","-0.172"
"457","456.9714","-0.621"
"458","457.9783","-0.103"
"459","458.9536","-0.172"
"460","459.9609","-0.103"
"461","460.9685","0.690"
"462","461.9605","0.414"
"463","462.9836","0.724"
"464","463.9751","0.655"
"465","464.9506","0.414"
"466","465.9581","0.069"
"467","466.9653","-0.207"
"468","467.9728","-0.483"
"469","468.9963","-0.172"
"470","469.9720","0.138"
"471","470.9637","0.034"
"472","471.9706","0.448"
"473","472.9777","0.276"
"474","473.9693","-0.621"
"475","474.9443","-0.897"
"476","475.9673","-1.345"
"477","476.9586","-0.586"
"478","477.9657","-0.621"
"479","478.9725","-0.793"
"480","479.9477","-0.172"
"481","480.9539","-0.172"
"482","481.9750","1.172"
"483","482.9478","0.517"
"484","483.9527","0.034"
"485","484.9579","0.379"
"486","485.9469","0.414"
"487","486.9520","0.276"
"488","487.9568","0.172"
"489","488.9457","-0.517"
"490","489.9349","-0.069"
"491","490.9244","-0.379"
"492","491.9489","-0.586"
"493","492.9571","-0.241"
"494","493.9494","-0.517"
"495","494.9577","-0.414"
"496","495.9340","-0.138"
"497","496.9265","-0.310"
"498","497.9346","-0.621"
"499","498.9434","-0.241"
"500","499.9679","-0.690"
"501","500.9278","-0.586"
"502","501.9502","-0.759"
"503","502.9569","-0.414"
"504","503.9633","-0.345"
"505","504.9538","-0.379"
"506","505.9763","-0.103"
"507","506.9667","0.000"
"508","507.9572","-0.069"
"509","508.9478","0.379"
