"Viewer version","2.84"
"Measure start time","Wednesday, January 16, 2019 2:41:13 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"330","329.9430","0.103"
"331","330.9346","-0.690"
"332","331.9576","0.345"
"333","332.9485","0.310"
"334","333.9401","0.517"
"335","334.9640","-0.448"
"336","335.9400","-0.552"
"337","336.9482","0.069"
"338","337.9707","0.034"
"339","338.9782","-0.276"
"340","339.9376","-0.724"
"341","340.9460","0.103"
"342","341.9715","0.759"
"343","342.9489","0.000"
"344","343.9579","-1.138"
"345","344.9675","-0.103"
"346","345.9446","0.414"
"347","346.9539","-0.207"
"348","347.9632","-0.034"
"349","348.9562","-0.310"
"350","349.9653","-0.483"
"351","350.9735","0.069"
"352","351.9639","-0.931"
"353","352.9865","-0.276"
"354","353.9774","0.448"
"355","354.9841","-0.379"
"356","355.9906","-0.172"
"357","356.9649","0.069"
"358","357.9558","0.517"
"359","358.9784","0.586"
"360","359.9531","0.276"
"361","360.9601","0.931"
"362","361.9677","-0.207"
"363","362.9598","-0.310"
"364","363.9517","-0.724"
"365","364.9435","-0.103"
"366","365.9512","-0.103"
"367","366.9591","0.483"
"368","367.9669","1.103"
"369","368.9587","-0.241"
"370","369.9344","1.000"
"371","370.9573","1.103"
"372","371.9640","0.586"
"373","372.9704","-0.655"
"374","373.9766","0.172"
"375","374.9830","0.517"
"376","375.9414","0.207"
"377","376.9478","0.414"
"378","377.9542","0.034"
"379","378.9445","0.897"
"380","379.9667","0.966"
"381","380.9263","0.724"
"382","381.9351","1.379"
"383","382.9441","1.276"
"384","383.9530","1.241"
"385","384.9619","-0.069"
"386","385.9548","0.724"
"387","386.9316","0.103"
"388","387.9563","-0.069"
"389","388.9655","0.138"
"390","389.9744","-0.138"
"391","390.9347","0.000"
"392","391.9581","-0.345"
"393","392.9492","-1.207"
"394","393.9409","-0.586"
"395","394.9484","-0.690"
"396","395.9559","0.483"
"397","396.9635","0.172"
"398","397.9385","-0.276"
"399","398.9462","0.000"
"400","399.9694","0.103"
"454","453.8951","3.931"
"455","454.9026","2.966"
"456","455.9094","3.379"
"457","456.9166","3.310"
"458","457.9239","3.621"
"459","458.8993","3.069"
"460","459.9384","3.069"
"461","460.8977","3.414"
"462","461.9386","3.448"
"463","462.8974","4.414"
"464","463.9213","4.690"
"465","464.9131","4.724"
"466","465.9211","3.069"
"467","466.9289","2.517"
"468","467.9208","4.103"
"469","468.9128","3.655"
"470","469.9050","3.414"
"471","470.9129","3.828"
"472","471.9207","3.828"
"473","472.8962","4.000"
"474","473.9042","4.448"
"475","474.9116","4.241"
"476","475.9358","4.172"
"477","476.9275","4.241"
"478","477.9194","4.793"
"479","478.9273","4.172"
"480","479.9031","4.448"
