"Viewer version","2.84"
"Measure start time","Monday, January 14, 2019 8:19:10 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"295","295.0005","1.138"
"296","295.9749","1.172"
"297","296.9817","1.345"
"298","298.0040","0.000"
"299","298.9947","0.241"
"300","299.9854","0.931"
"301","300.9763","0.069"
"302","301.9673","1.241"
"303","303.0060","-0.483"
"304","303.9972","-0.862"
"305","305.0041","-0.310"
"306","305.9953","-1.862"
"307","307.0019","-0.586"
"308","307.9772","-0.862"
"309","308.9843","0.000"
"310","309.9752","-0.828"
"311","310.9985","-1.103"
"312","311.9901","-0.828"
"313","312.9813","-2.000"
"314","313.9889","-1.483"
"315","315.0126","-1.414"
"316","315.9880","-1.138"
"317","316.9800","-0.414"
"318","317.9873","-0.448"
"319","318.9951","-0.103"
"320","320.0187","-0.724"
"321","320.9789","0.552"
"322","321.9878","-0.345"
"323","322.9807","0.069"
"324","323.9895","-0.241"
"325","324.9983","0.207"
"326","325.9911","-0.310"
"327","327.0158","0.310"
"328","327.9766","-1.414"
"329","328.9856","-0.862"
"330","329.9943","-1.552"
"331","330.9854","-1.276"
"332","331.9753","-0.069"
"333","332.9809","-0.310"
"334","334.0026","-0.655"
"335","335.0083","0.759"
"336","336.0138","2.069"
"337","336.9560","0.000"
"338","337.9617","1.379"
"339","338.9672","1.724"
"340","339.9729","1.345"
"341","340.9806","1.379"
"342","341.9736","2.483"
"343","342.9667","1.448"
"344","343.9759","2.103"
"345","344.9850","2.276"
"346","345.9618","1.241"
"347","346.9869","0.966"
"348","347.9963","0.621"
"349","349.0055","0.103"
"350","349.9664","1.517"
"351","350.9900","0.379"
"352","351.9807","0.759"
"353","352.9873","1.069"
"354","353.9942","0.828"
"355","355.0008","-0.724"
"356","355.9756","-0.966"
"357","356.9821","-0.517"
"358","358.0046","-1.069"
"359","358.9630","-1.724"
"360","359.9700","-1.069"
"361","360.9607","-0.931"
"362","361.9518","0.310"
"363","362.9588","0.517"
"364","363.9658","-0.207"
"365","364.9726","-0.552"
"366","365.9638","1.655"
"367","366.9708","-0.069"
"403","402.9653","9.724"
"404","403.9571","9.897"
"405","404.9810","9.379"
"406","405.9730","9.000"
"407","406.9492","10.448"
"408","407.9570","9.931"
"409","408.9648","9.690"
"410","409.9568","9.483"
"411","410.9491","8.448"
"412","411.9410","8.414"
"413","412.9813","8.931"
"414","413.9570","9.828"
"415","414.9811","8.241"
