"Viewer version","2.84"
"Measure start time","Saturday, January 19, 2019 7:47:24 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"261","260.9733","-0.862"
"262","261.9790","1.379"
"263","262.9692","0.793"
"264","263.9752","1.069"
"265","264.9808","0.483"
"266","265.9869","-0.655"
"267","266.9928","0.897"
"268","267.9668","-0.034"
"269","268.9728","-0.069"
"270","269.9947","1.276"
"271","271.0012","0.448"
"272","271.9757","0.793"
"273","272.9663","0.345"
"274","273.9728","0.931"
"275","274.9793","-0.862"
"276","275.9539","0.241"
"277","276.9763","0.310"
"278","277.9512","-0.621"
"279","278.9895","0.276"
"280","279.9960","-0.759"
"281","280.9713","0.724"
"282","281.9631","0.138"
"283","282.9705","1.793"
"284","283.9465","1.690"
"285","284.9539","-0.069"
"286","285.9458","1.690"
"287","286.9535","0.931"
"288","287.9448","0.069"
"289","288.9527","0.069"
"290","289.9604","0.034"
"291","290.9678","-1.000"
"292","291.9753","-0.241"
"293","292.9672","0.690"
"294","293.9751","0.483"
"295","294.9827","0.069"
"296","295.9903","0.414"
"297","296.9658","-0.483"
"298","297.9578","0.414"
"299","298.9656","0.276"
"300","299.9733","-0.172"
"301","300.9473","0.483"
"302","301.9532","1.172"
"303","302.9433","0.345"
"304","303.9657","-0.724"
"305","304.9870","0.483"
"306","305.9612","0.414"
"307","306.9672","0.103"
"308","307.9412","0.483"
"309","308.9472","1.034"
"310","309.9530","0.621"
"311","310.9442","0.621"
"312","311.9521","0.690"
"313","312.9437","0.690"
"314","313.9518","0.345"
"315","314.9594","0.310"
"316","315.9516","1.000"
"317","316.9592","-0.862"
"318","317.9513","0.897"
"319","318.9593","0.724"
"320","319.9673","1.172"
"321","320.9421","1.103"
"322","321.9483","0.310"
"323","322.9544","0.759"
"324","323.9447","0.310"
"325","324.9507","1.517"
"326","325.9569","0.414"
"327","326.9308","-0.138"
"328","327.9687","-0.138"
"329","328.9273","0.552"
"356","355.9348","8.690"
"357","356.9265","9.828"
"358","357.9341","9.931"
"359","358.9258","9.276"
"360","359.9174","9.000"
"361","360.9240","9.483"
"362","361.9299","9.759"
"363","362.9200","9.345"
"364","363.9255","9.828"
"365","364.9158","10.690"
"366","365.9216","10.310"
"367","366.9114","10.828"
"368","367.9173","10.966"
"369","368.9232","10.793"
"370","369.9292","10.621"
"371","370.9360","10.103"
"372","371.9122","10.103"
"373","372.9362","10.138"
"374","373.9280","10.379"
"375","374.9044","10.793"
"376","375.8966","9.897"
"377","376.9046","10.586"
"378","377.9448","8.655"
"379","378.9208","10.517"
"380","379.9130","9.621"
"381","380.9052","9.621"
"382","381.9131","9.828"
"383","382.9530","9.483"
"384","383.9448","10.000"
"385","384.9528","9.724"
"386","385.9446","9.621"
"387","386.9365","10.621"
"388","387.9443","10.034"
"389","388.9523","10.034"
"390","389.9122","10.000"
"391","390.9352","10.448"
"392","391.9255","9.414"
"393","392.9158","10.586"
"394","393.9382","9.069"
"395","394.9285","7.241"
"396","395.9351","10.310"
"397","396.9095","9.759"
"398","397.9478","9.379"
"399","398.9061","9.966"
"400","399.9445","9.897"
"401","400.9033","9.690"
"402","401.9267","9.103"
"403","402.9504","10.414"
"404","403.9094","9.207"
"405","404.9012","10.414"
"406","405.8924","10.103"
"407","406.9160","9.897"
"408","407.9235","11.000"
"409","408.8990","10.690"
"410","409.9224","10.207"
"411","410.9134","10.069"
"412","411.9198","10.828"
"413","412.8944","9.345"
"414","413.9008","10.448"
"415","414.9390","10.759"
"416","415.9296","10.759"
"417","416.9043","10.000"
"418","417.9107","10.276"
"419","418.9013","10.138"
"420","419.8919","9.241"
"421","420.9142","10.966"
"422","421.9201","10.310"
"423","422.8944","9.517"
"424","423.9004","8.310"
"425","424.9062","10.172"
"426","425.8804","10.000"
"427","426.8863","9.655"
"451","450.9051","-1.000"
"452","451.9115","-0.034"
"453","452.9334","-0.172"
"454","453.9083","0.138"
"455","454.8825","0.517"
"456","455.8887","-0.103"
"457","456.9115","1.655"
"458","457.8857","0.414"
"459","458.8760","0.448"
"460","459.8820","0.345"
"461","460.8731","-0.034"
"462","461.8959","-0.448"
"463","462.8711","0.034"
"464","463.8943","1.034"
"465","464.8851","-0.966"
"466","465.8765","0.379"
"467","466.9155","0.655"
"468","467.8747","-0.069"
"469","468.8816","0.414"
"470","469.8889","0.621"
"471","470.9119","1.241"
"472","471.9187","-0.586"
"473","472.8780","0.793"
"474","473.8848","0.276"
"475","474.8920","0.379"
"476","475.8989","-0.138"
"477","476.8895","1.103"
"478","477.8647","0.483"
"479","478.8717","1.000"
"480","479.8627","1.138"
"481","480.8693","0.690"
"482","481.8925","-0.345"
"483","482.8993","-0.034"
"484","483.8580","0.000"
"485","484.8649","-0.828"
"486","485.8717","0.069"
"487","486.8786","0.000"
"488","487.8855","0.345"
"489","488.8603","-0.483"
"490","489.8831","0.379"
"491","490.8739","0.483"
"492","491.8647","-0.690"
"493","492.8710","-0.034"
"494","493.8780","-0.069"
"495","494.8849","-0.379"
"496","495.8916","-0.655"
"497","496.8504","-0.828"
"498","497.8568","-1.828"
"499","498.8636","-1.138"
"500","499.8701","-0.828"
"501","500.8776","-0.724"
"502","501.8866","-1.310"
"503","502.8634","0.034"
"504","503.8889","0.586"
"505","504.8657","0.828"
"506","505.8745","0.241"
"507","506.8835","1.345"
"508","507.9085","1.276"
"509","508.8858","0.759"
"510","509.8948","1.172"
"511","510.9188","0.759"
"512","511.8767","2.276"
"513","512.8663","0.828"
"514","513.8878","1.345"
"515","514.8775","1.103"
"516","515.8989","0.138"
"517","516.8566","0.655"
"518","517.8622","-0.414"
"519","518.8678","-0.379"
"520","519.8734","-0.690"
"521","520.8633","0.621"
"522","521.8701","-0.759"
"523","522.8608","0.483"
"524","523.8518","0.828"
"525","524.8587","0.172"
"526","525.8496","0.552"
"527","526.8564","0.793"
"528","527.8950","0.552"
"529","528.8695","0.310"
"530","529.8926","0.414"
