Viewer version,2.84,
Measure start time,"Friday, January 18, 2019 6:50:24 AM",
Type of measurement,Flow [Linearized],
Sampling interval [ms],1000,
Timing information,Relative,
Article code,SLI-1000            ,
Serial Number,174900039,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM3, 115200, ECHOOFF",
Sensor Cable Version,1.7,
I2C Address,64,
Scale Factor,29,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
237,237.0784,-0.448
238,238.0847,-0.207
239,239.0431,-0.793
240,240.0339,-0.207
241,241.0565,-0.793
242,242.031,-0.138
243,243.054,-0.379
244,244.0446,0.103
245,245.0354,-0.414
246,246.0422,-0.966
247,247.0487,0.069
248,248.0557,-0.828
249,249.0462,-0.379
250,250.0691,-0.138
251,251.0602,0.414
252,252.068,0
253,253.0275,-0.138
254,254.0827,0.034
255,255.0426,-0.793
256,256.0501,-0.586
257,257.0416,-0.517
258,258.0491,0.621
259,259.0567,0.759
260,260.0322,0.966
261,261.0547,-0.103
262,262.0609,0.793
263,263.0672,0.069
264,264.0733,1.034
265,265.0315,0.379
266,266.0377,0.103
267,267.0279,-0.103
268,268.0342,0.31
269,269.0724,-0.241
270,270.0306,-0.759
271,271.0691,0.172
272,272.0273,-0.172
273,273.0343,0.069
274,274.0727,-0.586
275,275.0312,-1.621
276,276.0538,-2.034
277,277.0443,-1.172
278,278.0184,-1
279,279.0252,-0.966
280,280.0473,-1.724
281,281.0398,-1.207
282,282.0329,-1.621
283,283.0415,-0.69
284,284.0343,-1.034
285,285.0431,-0.483
286,286.0519,-0.276
287,287.0447,-0.034
288,288.0534,-0.069
289,289.0784,-0.379
290,290.0391,-0.241
291,291.0769,-0.655
292,292.0502,0.138
293,293.0394,0
294,294.0445,-0.31
295,295.0339,-0.897
296,296.0551,-0.517
297,297.0443,-0.793
298,298.0335,-0.517
299,299.0707,-0.483
300,300.0281,-0.517
301,301.0357,-0.414
302,302.0445,0.034
303,303.0528,0.828
304,304.0455,-0.069
305,305.022,0.241
306,306.0463,-0.069
307,307.0552,-0.069
308,308.0638,-0.552
309,309.0564,-0.655
310,310.0648,-0.414
311,311.0395,-0.759
312,312.0616,0
313,313.0356,-0.138
314,314.0736,-0.483
315,315.0313,-0.483
316,316.0377,-1.103
317,317.0756,0.034
318,318.0496,-0.655
319,319.0396,1.069
320,320.0457,0
321,321.0372,-0.828
322,322.0769,-0.069
323,323.0521,-0.69
324,324.0599,-0.31
325,325.0516,0.517
326,326.0595,0
327,327.0513,0.069
328,328.0592,-0.345
329,329.0345,-0.448
330,330.0422,-1.552
331,331.0498,-1
332,332.073,-0.172
333,333.0481,-0.621
334,334.0395,-0.103
335,335.0466,0.172
336,336.0376,0.621
337,337.0608,-0.655
338,338.0518,-0.069
339,339.0432,1.31
340,340.0664,-1.414
383,383.0513,6.345
384,384.0423,6.621
385,385.0493,6.724
386,386.0561,5.862
387,387.0308,6.724
388,388.0379,6.552
389,389.0448,6.414
390,390.0519,5.966
391,391.0578,4.69
392,392.0634,6.31
393,393.0528,5.966
394,394.0587,7.241
395,395.0324,6.345
396,396.038,5.897
397,397.0276,5.586
398,398.0333,5.828
399,399.0707,5.931
400,400.0285,6.276
401,401.0354,6.276
402,402.0431,6
403,403.0192,6.138
404,404.0432,6.345
405,405.0671,5.897
406,406.0589,6.069
407,407.0504,5.931
408,408.0583,4.448
409,409.0344,5.69
410,410.042,6.655
411,411.0322,6
412,412.0218,5.621
413,413.0427,6.655
414,414.0321,5.552
415,415.0375,5.69
416,416.0428,6.586
417,417.0636,6.241
418,418.0212,5.862
419,419.0264,5.724
420,420.0476,5.897
421,421.0225,7.241
422,422.0138,6.724
423,423.0054,5.862
424,424.0131,5.897
425,425.0202,6.069
426,426.0118,7.345
427,427.0193,5.621
428,428.0262,6.207
429,429.0341,6.207
430,430.0415,6.655
431,431.0336,7.103
432,432.0417,5.517
433,433.0344,4.207
434,434.0269,6.138
435,435.0515,6.448
436,436.0279,3.793
437,437.0681,6.552
438,438.0285,7.931
439,439.0209,6.793
440,440.0295,6.276
441,441.0363,6.103
442,442.0423,4.345
443,443.0482,4.897
444,444.0381,4.897
445,445.028,3.862
446,446.0498,4.966
447,447.0238,4.862
448,448.0613,5.621
449,449.0514,4.931
450,450.0252,5.069
451,451.0329,5.103
452,452.0257,4.931
453,453.0185,7.138
454,454.0431,7.172
455,455.052,6.31
456,456.0287,6.138
457,457.0218,5.69
458,458.0305,5.724
459,459.0393,7.379
460,460.0482,6.483
461,461.0391,5.759
462,462.0447,6.034
21,21.08,0.586
22,22.0864,-0.345
23,23.0767,-0.034
24,24.0991,-1
25,25.0735,-0.897
26,26.0801,1.483
27,27.0705,0.586
28,28.0932,-0.207
29,29.0834,-0.724
30,30.0902,0.379
31,31.0981,-1.69
32,32.0739,-1.483
33,33.066,0.069
34,34.0736,1.034
35,35.0819,1.448
36,36.0734,1.379
37,37.0812,1.655
38,38.0893,1.69
39,39.0652,2.448
40,40.0885,1.621
41,41.0787,1.276
42,42.0689,2
43,43.107,-0.345
44,44.0812,0.621
45,45.0714,1.621
46,46.0773,1
47,47.0836,0.207
48,48.0898,1.034
49,49.0957,0.414
50,50.0863,0.69
51,51.0612,1.345
52,52.068,1
53,53.0909,-0.103
54,54.0816,1.414
55,55.0726,1.138
56,56.0795,2.276
57,57.086,0.69
58,58.0451,-0.276
59,59.052,1.034
60,60.0745,0.414
61,61.0491,0
62,62.0558,0.172
63,63.0783,-0.034
64,64.0849,-0.379
65,65.0595,-0.138
66,66.066,-0.828
67,67.0725,0.069
68,68.063,-0.138
69,69.0536,-0.448
70,70.0603,0
71,71.0852,1.517
72,72.0461,0.586
73,73.0548,0.379
74,74.0638,1
75,75.0564,0.034
76,76.065,-0.966
77,77.0898,-0.414
78,78.0506,-0.517
79,79.0594,0
80,80.0996,0.552
81,81.0577,-0.138
82,82.0637,0.414
83,83.0859,-1.517
84,84.0602,0.034
85,85.0666,-1.103
86,86.0888,0.448
87,87.047,0.069
88,88.0533,0.724
89,89.0755,1.069
90,90.0662,-0.31
91,91.057,-0.172
92,92.0646,-0.828
93,93.0718,-1.207
94,94.079,0.172
