Viewer version,2.84,
Measure start time,"Monday, January 14, 2019 6:37:25 AM",
Type of measurement,Flow [Linearized],
Sampling interval [ms],1000,
Timing information,Relative,
Article code,SLI-1000            ,
Serial Number,174900039,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM3, 115200, ECHOOFF",
Sensor Cable Version,1.7,
I2C Address,64,
Scale Factor,29,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
886,885.722,-1.103
887,886.729,-0.103
888,887.720,0.138
889,888.727,-0.241
890,889.702,0.345
891,890.693,-0.345
892,891.716,0
893,892.710,-0.414
894,893.719,-0.103
895,894.744,-0.517
896,895.705,-0.241
897,896.699,0.414
898,897.708,0.069
899,898.702,-0.345
900,899.727,-0.414
901,900.752,-0.448
902,901.729,-0.931
903,902.720,-1.828
904,903.727,-1.828
905,904.718,-1.207
906,905.757,-1.241
907,906.700,-1.069
908,907.706,-0.069
909,908.697,0.276
910,909.704,-0.897
911,910.727,0.069
912,911.734,0.069
913,912.725,0.241
914,913.733,-0.448
915,914.740,0.621
916,915.731,0.207
917,916.691,-0.069
918,917.698,0.621
919,918.737,0.621
920,919.713,0.448
921,920.736,0.414
922,921.743,0.966
923,922.701,0.897
924,923.707,0.069
925,924.713,0.31
926,925.703,0.586
927,926.693,0
928,927.731,0.31
929,928.673,0.586
930,929.679,0.621
931,930.701,-0.621
932,931.690,-0.103
933,932.682,-0.552
934,933.690,-0.897
935,934.697,-0.793
936,935.705,-0.483
937,936.680,-0.241
938,937.672,-0.828
939,938.680,0.069
940,939.719,-0.207
941,940.695,-0.276
942,941.686,-0.621
943,942.678,-0.414
944,943.687,-0.759
945,944.679,-0.448
946,945.704,-0.241
947,946.696,-0.172
948,947.672,-0.414
949,948.697,-0.724
950,949.721,-1.138
951,950.682,-0.655
952,951.722,-0.448
953,952.697,0.069
954,953.672,0.31
955,954.679,0.138
956,955.686,0.448
957,956.693,0.103
958,957.684,-0.724
959,958.691,-0.345
960,959.698,-0.103
961,960.705,-0.276
962,961.664,1.207
963,962.673,0.724
996,995.662,11.897
997,996.669,11.276
998,997.644,11.172
999,998.651,11.793
1000,999.690,12.034
1001,1000.649,12.379
1002,1001.656,12.448
1003,1002.665,13.103
1004,1003.673,13.034
1005,1004.650,12.724
1006,1005.660,12.138
1007,1006.652,12.172
1008,1007.677,11.966
1009,1008.654,11.483
1010,1009.663,11.793
1011,1010.672,12.517
1012,1011.665,12.31
1013,1012.656,13.172
1014,1013.679,13.31
1015,1014.670,11.552
1016,1015.661,11.793
1017,1016.667,11.966
1018,1017.674,12.414
1019,1018.649,12.276
1020,1019.672,12.414
1021,1020.647,13.172
1022,1021.653,12.759
1023,1022.661,12.241
1024,1023.670,12.138
1025,1024.662,12.828
1026,1025.654,11.931
1027,1026.679,12.172
1028,1027.655,12.103
1029,1028.680,12.345
1030,1029.656,12.276
1031,1030.664,12.655
1032,1031.689,12.207
1033,1032.648,13.207
1034,1033.655,11.655
1035,1034.662,11.966
1036,1035.670,11.759
1037,1036.645,11.448
1038,1037.652,12.138
1039,1038.660,12.483
1040,1039.667,12.621
1041,1040.674,11.724
1042,1041.649,12.103
1043,1042.640,12.828
1044,1043.647,12.069
1045,1044.638,12.379
1046,1045.662,12.759
1047,1046.637,12.655
1048,1047.660,12.759
1049,1048.683,13.241
1050,1049.658,13.483
1051,1050.649,12.931
1052,1051.657,12.172
1053,1052.679,13.414
1054,1053.653,12.862
1055,1054.675,12.448
1056,1055.650,11.172
1057,1056.624,13
1058,1057.630,11.862
1059,1058.637,12.414
1060,1059.643,12.414
1061,1060.633,11.379
1062,1061.639,11.379
1063,1062.615,12.931
1064,1063.624,12.69
1065,1064.633,12.414
1066,1065.642,12.103
1067,1066.651,12.448
1068,1067.643,11.931
1069,1068.620,11.828
1070,1069.645,11.207
1071,1070.654,11.793
1072,1071.631,11.345
1073,1072.623,11.552
1074,1073.631,12.483
1075,1074.638,12.379
1076,1075.630,11.862
1113,1112.592,-0.276
1114,1113.616,-0.241
1115,1114.624,1.483
1116,1115.600,0.276
1117,1116.624,0.034
1118,1117.600,-1.69
1119,1118.624,-0.897
1120,1119.648,-1.241
1121,1120.623,-0.966
1122,1121.616,-1.241
1123,1122.608,-1.517
1124,1123.602,-1.759
1125,1124.626,-1.897
1126,1125.634,-1.931
1127,1126.627,-0.552
