Viewer version,2.84,
Measure start time,"Thursday, January 17, 2019 6:01:59 AM",
Type of measurement,Flow [Linearized],
Sampling interval [ms],1000,
Timing information,Relative,
Article code,SLI-1000            ,
Serial Number,174900039,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM3, 115200, ECHOOFF",
Sensor Cable Version,1.7,
I2C Address,64,
Scale Factor,29,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
347,347.035,-0.483
348,348.0416,-0.586
349,349.0488,0
350,350.0238,0
351,351.0621,-0.862
352,352.0367,1.31
353,353.0276,0.759
354,354.0342,-1.31
355,355.0417,0.103
356,356.0471,-0.276
357,357.0536,-1.172
358,358.0442,-0.069
359,359.0349,0.552
360,360.0414,0.448
361,361.015,-0.379
362,362.0525,-1.138
363,363.0103,0.241
364,364.0157,0.276
365,365.0052,1.069
366,366.0107,1.034
367,367.0481,0.552
368,368.0056,0.966
369,369.0111,2.483
370,370.0004,1.655
371,370.9911,1.759
372,371.9991,1.586
373,373.0225,0.828
374,374.014,1.276
375,375.0215,1
376,376.0128,0.621
377,377.004,0.034
378,378.0118,0.241
379,379.0193,-0.31
380,380.0267,-0.448
381,381.0031,0.31
382,382.0439,0.517
383,383.0211,0.379
384,384.0139,0.862
385,385.0228,0.069
386,386.0158,0.379
387,387.0246,0.483
388,388.0176,-1.034
389,389.0424,-0.276
390,390.0353,-0.241
391,391.0255,0.31
392,392.0148,0.414
393,393.0355,0.655
394,394.0561,0.655
395,395.0133,-0.586
396,396.0182,-0.103
397,397.007,0.138
398,398.0438,0.172
399,399.0168,0
400,399.9897,0.345
401,400.9964,1.379
402,402.0054,0.207
403,403.014,0.483
404,404.0227,0.759
405,405.0314,-0.966
406,406.0398,-1.759
407,407.0165,-0.69
408,408.0409,-0.966
409,409.0497,-2.897
410,410.026,-1.621
411,411.0173,-1.586
412,412.0228,-2.793
413,413.0122,-0.897
414,414.0176,-0.517
415,415.0071,-1.345
416,416.0127,-0.586
417,417.018,0.069
418,417.9916,-0.793
419,418.997,-1.379
420,420.0181,-1.517
421,421.025,-1.552
470,470.0129,3.034
471,470.9876,2.724
472,472.0103,3.207
473,473.0013,2.931
474,473.9923,2.724
475,475.0307,3.517
476,475.9895,3.586
477,476.9963,3.931
478,478.0032,4.034
479,479.0103,2.69
480,480.0328,4.069
481,480.9919,1.586
482,482.0002,3.31
483,482.9918,3.655
484,484,2.897
485,484.9915,3.172
486,486.0159,3.448
487,487.0076,2.069
488,488.0157,2.517
489,489.0395,3.724
490,489.9994,3.414
491,490.9907,2.483
492,492.0292,3.034
493,493.0038,3.517
494,494.042,3
495,495.0007,3.552
496,495.9912,3.276
497,496.9981,2.793
498,498.0046,3.034
499,499.011,3.931
500,500.0172,2.897
501,501.0402,2.897
502,501.9995,3.103
503,502.9911,2.862
504,504.0303,2.862
505,504.9895,2.759
506,505.9809,3.379
507,507.0201,3.31
508,507.9954,3.828
509,508.9867,3.69
510,510.0104,1.793
511,511.0009,2
512,512.0064,2.379
513,512.9961,1.724
514,514.0176,2.552
515,515.0071,2.517
516,515.9966,2.655
517,517.002,1.345
518,518.0076,1.759
519,518.9971,2.897
520,519.9708,1.931
521,520.9935,2.448
522,521.9855,7.759
523,522.9778,2.759
524,524.0019,3
525,524.9941,3.414
526,526.002,3.138
527,527.0262,2.966
528,528.0022,4.138
529,528.9944,2.31
530,529.9865,3.103
531,531.0108,3.345
532,532.0028,2.759
533,532.9949,2.655
534,533.987,3.138
535,535.0111,2.655
536,535.9871,2.724
537,536.9952,3.103
538,538.0033,2
571,571.0249,-0.793
572,571.9988,0.069
573,572.9885,-0.621
574,573.9941,-1.138
575,574.9998,-0.552
576,576.0055,0.172
577,576.9791,-0.759
578,577.9847,-1.069
579,578.9903,0.103
580,579.9797,-0.138
581,580.9856,-0.621
582,581.9765,-0.276
583,582.9999,-0.379
584,584.0068,-0.379
585,584.9979,0.414
586,585.9888,0
587,586.9798,-0.276
588,587.9711,-0.448
589,588.9782,0.379
590,589.9851,-1.862
591,590.9926,0.207
592,591.9854,0.379
593,592.9787,-0.379
594,594.0034,0.517
595,595.0126,1
596,595.9898,0.414
597,597.0146,-0.655
598,597.9913,-1.241
599,598.9845,-1.345
600,600.0093,-1.138
601,600.9856,-0.759
602,601.9904,0.483
603,603.0109,-0.379
604,603.9841,-0.793
605,605.0048,-1.69
606,605.9937,-1.759
607,607.0143,-1.103
608,607.971,-0.31
609,608.9924,-0.793
610,609.9653,-0.586
611,610.9707,-0.034
612,611.9786,-1.759
613,612.9865,-0.103
614,613.9783,1
615,614.9862,0.552
616,615.9938,-1.448
617,617.0179,-0.414
618,617.9775,1.034
619,618.9697,-0.207
620,619.9934,0.414
621,620.9694,0.034
622,621.9934,-0.276
623,622.9856,0.517
624,623.9776,0.897
625,625.0178,0.207
626,625.994,0.414
627,626.9861,0.379
628,628.0263,0.655
629,629.0185,-0.448
630,630.0104,0.759
631,630.9863,0.621
632,631.976,-0.379
633,632.982,0.172
634,633.9877,-0.069
635,634.9939,0.103
636,635.9994,0.69
637,637.0057,0.517
638,637.9797,-0.345
639,638.9693,-0.172
640,639.9914,0.069
641,640.9816,0.069
642,641.9888,-0.897
