"Viewer version","2.84"
"Measure start time","Monday, January 14, 2019 9:48:30 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"167","167.0076","1.759"
"168","167.9838","0.276"
"169","169.0079","0.069"
"170","169.9839","0.310"
"171","171.0072","1.655"
"172","172.0147","0.862"
"173","173.0224","-0.586"
"174","173.9815","1.172"
"175","175.0049","0.586"
"176","176.0125","1.000"
"177","176.9876","0.138"
"178","177.9790","-0.655"
"179","179.0028","0.552"
"180","180.0101","-0.069"
"181","181.0014","-0.069"
"182","182.0085","0.103"
"183","182.9837","0.862"
"184","183.9748","0.759"
"185","185.0139","0.379"
"186","185.9732","-0.345"
"187","186.9804","-0.414"
"188","187.9716","0.586"
"189","188.9788","-0.034"
"190","189.9860","-0.517"
"191","190.9784","-0.241"
"192","191.9719","0.655"
"193","192.9811","0.759"
"194","193.9904","0.034"
"195","194.9997","0.483"
"196","195.9929","0.379"
"197","197.0023","0.379"
"198","198.0115","0.207"
"199","199.0205","0.207"
"200","200.0139","0.552"
"201","201.0217","0.345"
"202","201.9809","0.414"
"203","202.9883","-0.103"
"204","204.0277","1.655"
"205","204.9870","0.483"
"206","205.9944","0.690"
"207","206.9859","0.069"
"208","207.9933","0.621"
"209","208.9847","0.621"
"210","209.9761","0.207"
"211","210.9987","0.517"
"212","211.9731","0.103"
"213","212.9794","0.310"
"214","214.0016","0.724"
"215","215.0080","-0.069"
"216","215.9661","0.103"
"217","216.9724","1.138"
"218","217.9627","0.379"
"219","218.9690","0.172"
"220","219.9915","0.379"
"221","220.9667","-0.034"
"222","221.9901","-0.414"
"223","222.9975","-0.414"
"224","223.9728","-0.138"
"225","225.0123","-0.345"
"226","225.9717","0.552"
"227","226.9631","-0.759"
"228","227.9704","0.379"
"229","228.9780","0.448"
"230","229.9691","0.207"
"231","230.9772","0.517"
"232","231.9529","0.034"
"233","232.9770","-0.517"
"234","233.9690","0.138"
"235","234.9772","0.000"
"266","265.9704","2.276"
"267","266.9784","2.379"
"268","267.9383","1.897"
"269","268.9460","2.034"
"270","269.9699","1.655"
"271","270.9615","2.793"
"272","271.9370","2.690"
"273","272.9606","2.483"
"274","273.9522","1.862"
"275","274.9758","2.655"
"276","275.9674","2.931"
"277","276.9428","1.897"
"278","277.9663","3.448"
"279","278.9577","3.517"
"280","279.9493","3.172"
"281","280.9566","2.862"
"282","281.9634","2.414"
"283","282.9699","2.828"
"284","283.9609","2.862"
"285","284.9677","2.379"
"286","285.9265","2.897"
"287","286.9493","3.276"
"288","287.9399","2.552"
"289","288.9465","3.103"
"290","289.9534","3.483"
"291","290.9456","3.138"
"292","291.9696","2.966"
"293","292.9460","2.276"
"294","293.9384","1.586"
"295","294.9624","2.448"
"296","295.9710","2.448"
"297","296.9314","1.724"
"298","297.9396","2.759"
"299","298.9481","3.931"
"300","299.9724","3.069"
"301","300.9311","2.379"
"302","301.9688","2.448"
"303","302.9581","2.690"
"304","303.9316","3.552"
"305","304.9534","3.241"
"306","305.9586","2.655"
"307","306.9322","2.966"
"308","307.9540","2.552"
"309","308.9272","2.241"
"310","309.9327","2.586"
"311","310.9561","2.448"
"312","311.9333","2.690"
"313","312.9268","3.034"
"314","313.9357","2.759"
"315","314.9449","2.828"
"316","315.9544","3.276"
"317","316.9155","2.759"
"318","317.9251","2.483"
"319","318.9343","2.655"
"320","319.9436","2.862"
"321","320.9514","2.655"
"322","321.9425","3.276"
"323","322.9171","2.138"
"324","323.9559","2.793"
"325","324.9148","3.414"
"326","325.9375","2.793"
"327","326.9284","3.103"
"328","327.9191","3.000"
"329","328.9579","2.655"
"330","329.9325","3.172"
"331","330.9239","3.000"
"332","331.9318","2.345"
"333","332.9397","2.345"
"334","333.9478","2.414"
"335","334.9241","2.207"
"336","335.9637","2.793"
"337","336.9238","2.483"
"338","337.9160","1.655"
"339","338.9242","2.552"
"340","339.9322","2.379"
"362","361.9236","-0.310"
"363","362.9294","-0.862"
"364","363.9348","-0.759"
"365","364.9404","-0.276"
"366","365.8979","-0.414"
"367","366.9512","-0.483"
"368","367.9089","-0.034"
"369","368.9301","-0.448"
"370","369.9038","-0.483"
"371","370.9104","-0.138"
"372","371.9032","-0.241"
"373","372.9121","-0.483"
"374","373.9371","-0.655"
"375","374.9144","-0.414"
"376","375.9074","-0.517"
"377","376.9003","-0.517"
"378","377.9093","-0.862"
"379","378.9183","-0.690"
"380","379.9272","-0.552"
"381","380.9039","-1.069"
"382","381.9268","-1.000"
"383","382.9184","-1.276"
"384","383.8933","-1.862"
"388","387.9063","0.241"
"389","388.9457","-0.517"
"390","389.9047","-0.586"
"391","390.9443","-0.621"
"392","391.9206","-0.966"
"393","392.8968","-0.448"
"394","393.9046","0.000"
"395","394.9450","-0.793"
"396","395.9372","-0.172"
"397","396.9292","0.069"
"398","397.9055","-1.276"
"399","398.8977","-0.552"
"400","399.9220","-0.621"
"401","400.9140","-1.138"
"402","401.9212","-0.069"
"403","402.9281","0.690"
"404","403.9194","0.138"
"405","404.8942","0.379"
"406","405.9175","-0.172"
"407","406.9246","-0.621"
"408","407.8997","-0.172"
"409","408.9228","-0.483"
"410","409.9299","-0.207"
"411","410.9370","0.207"
"412","411.8962","0.069"
"413","412.9034","0.172"
"414","413.9265","0.138"
"415","414.9175","-0.207"
"416","415.8929","-0.517"
"417","416.9000","-0.483"
"418","417.9072","-0.241"
"419","418.9301","-0.172"
"420","419.9056","-0.448"
"421","420.9289","-0.621"
"422","421.9049","-0.069"
"423","422.9132","-0.345"
"424","423.9053","-0.379"
"425","424.8814","-0.138"
"426","425.8896","-0.276"
"427","426.8975","-0.138"
"428","427.9060","-0.207"
"429","428.9141","-0.931"
"430","429.9060","-0.759"
"431","430.9140","-0.621"
"432","431.9195","-0.690"
"433","432.8932","0.000"
"434","433.9148","0.207"
"435","434.9203","-0.345"
"436","435.8939","-0.241"
"437","436.8837","-0.552"
"438","437.8893","-1.103"
"439","438.8944","-0.793"
"440","439.8844","-0.966"
"441","440.8740","-1.000"
"442","441.8989","-0.621"
"443","442.8910","-0.931"
"444","443.8839","-0.690"
"445","444.8922","0.310"
"446","445.9170","-0.103"
"447","446.9094","-0.414"
"448","447.8861","-0.483"
"449","448.8947","-0.759"
"450","449.8712","0.000"
"451","450.8798","-0.103"
"452","451.8877","-0.552"
