"Viewer version","2.84"
"Measure start time","Monday, January 14, 2019 5:32:57 AM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"205","204.9977","-7.310"
"206","205.9887","11.793"
"207","206.9798","-5.138"
"208","207.9868","4.621"
"209","208.9938","-7.724"
"210","210.0006","6.138"
"247","246.9691","0.897"
"248","247.9755","0.276"
"249","248.9974","-0.069"
"250","249.9718","0.276"
"251","250.9632","-1.103"
"252","251.9549","-0.483"
"253","252.9783","0.310"
"254","253.9539","2.379"
"255","254.9617","-0.379"
"256","255.9535","1.276"
"257","256.9613","-0.138"
"258","257.9686","0.207"
"259","258.9765","1.138"
"260","259.9843","-0.172"
"261","260.9593","1.207"
"262","261.9822","0.724"
"263","262.9570","1.793"
"264","263.9638","1.379"
"265","264.9547","0.966"
"266","265.9615","0.724"
"267","266.9684","0.414"
"268","267.9910","0.862"
"269","268.9661","1.793"
"270","269.9731","1.276"
"271","270.9646","0.414"
"272","271.9404","1.621"
"273","272.9479","1.345"
"274","273.9717","1.207"
"275","274.9637","0.448"
"276","275.9714","1.069"
"277","276.9792","0.379"
"278","277.9550","0.310"
"279","278.9468","0.241"
"280","279.9863","-0.207"
"281","280.9622","-0.448"
"282","281.9700","-0.379"
"283","282.9456","-0.655"
"284","283.9693","-1.931"
"285","284.9607","-1.966"
"286","285.9525","-0.448"
"287","286.9922","-1.966"
"288","287.9839","-1.103"
"289","288.9755","-0.172"
"290","289.9510","-0.586"
"291","290.9746","-1.276"
"292","291.9818","-0.655"
"293","292.9731","-1.103"
"294","293.9643","-1.276"
"295","294.9718","-0.724"
"296","295.9471","-0.724"
"297","296.9701","-0.897"
"298","297.9453","-0.655"
"299","298.9365","0.103"
"300","299.9438","-0.586"
"301","300.9520","-0.345"
"302","301.9447","0.241"
"303","302.9697","0.828"
"304","303.9461","0.621"
"305","304.9553","0.862"
"306","305.9478","0.690"
"307","306.9566","0.966"
"308","307.9654","1.000"
"309","308.9418","0.897"
"310","309.9504","0.448"
"311","310.9579","0.517"
"312","311.9484","0.379"
"313","312.9708","0.310"
"314","313.9772","0.034"
"315","314.9676","0.552"
"316","315.9577","0.552"
"317","316.9641","0.241"
"318","317.9706","0.310"
"319","318.9449","-0.103"
"320","319.9515","-0.034"
"321","320.9610","0.897"
"322","321.9503","0.483"
"323","322.9421","0.931"
"324","323.9338","0.448"
"325","324.9417","0.276"
"326","325.9815","-0.414"
"327","326.9733","0.724"
"328","327.9491","0.966"
"329","328.9246","0.621"
"330","329.9486","-0.103"
"331","330.9402","-0.103"
"332","331.9476","-0.241"
"333","332.9392","-0.310"
"334","333.9466","0.448"
"335","334.9542","0.103"
"336","335.9615","0.345"
"337","336.9367","0.586"
"338","337.9445","0.345"
"339","338.9679","0.138"
"340","339.9273","0.069"
"341","340.9513","0.000"
"342","341.9595","0.172"
"343","342.9676","-0.103"
"344","343.9277","-0.103"
"345","344.9358","0.138"
"370","369.9368","13.690"
"371","370.9110","14.103"
"372","371.9189","12.724"
"373","372.9582","12.724"
"374","373.9180","14.172"
"375","374.9094","14.517"
"376","375.9171","13.276"
"377","376.9247","13.483"
"378","377.9320","13.931"
"379","378.9240","14.103"
"380","379.9154","14.103"
"381","380.9399","14.552"
"382","381.9008","15.276"
"383","382.9261","15.103"
"384","383.9191","15.345"
"385","384.9121","15.000"
"386","385.9213","14.724"
"387","386.9465","15.483"
"388","387.9396","15.345"
"389","388.9487","15.172"
"390","389.9259","14.966"
"391","390.9493","14.931"
"392","391.9544","14.000"
"393","392.9276","14.241"
"394","393.9169","14.138"
"395","394.9224","14.862"
"396","395.9435","14.690"
"397","396.9328","14.552"
"398","397.9381","14.172"
"399","398.9270","14.517"
"400","399.9326","14.724"
"401","400.9230","15.034"
"402","401.8989","14.862"
"403","402.9068","15.517"
"404","403.9148","14.966"
"405","404.9068","14.276"
"406","405.9148","14.345"
"407","406.9228","14.310"
"408","407.9308","14.276"
"409","408.8908","14.414"
"410","409.8987","15.379"
"411","410.9385","15.103"
"412","411.9462","14.966"
"413","412.9057","15.241"
"414","413.9133","14.759"
"415","414.8888","14.724"
"416","415.9123","14.862"
"417","416.9040","14.793"
"418","417.9272","14.172"
"419","418.9351","14.759"
"420","419.8946","15.207"
"421","420.9020","14.724"
"422","421.9093","15.448"
"423","422.9165","14.759"
"424","423.9076","14.586"
"425","424.9309","15.310"
"426","425.9064","15.759"
"427","426.8815","14.552"
"428","427.9211","14.586"
"429","428.8962","15.069"
"430","429.8876","14.310"
"431","430.9113","13.586"
"432","431.8878","14.828"
"433","432.9288","14.793"
"434","433.9215","14.690"
"435","434.9302","14.897"
"436","435.9070","14.586"
"437","436.8997","13.828"
"438","437.9084","15.000"
"439","438.9012","14.448"
"440","439.9099","14.724"
"441","440.9022","14.345"
"442","441.9251","14.000"
"443","442.8841","14.103"
"459","458.9133","0.172"
"460","459.9056","-1.414"
"461","460.8976","-2.000"
"462","461.9185","-1.379"
"463","462.9077","-1.621"
"464","463.8967","-1.690"
"465","464.9018","-1.724"
"466","465.9069","-1.793"
"467","466.8960","-1.862"
"468","467.9012","-1.138"
"469","468.8902","-1.069"
"470","469.8953","-0.793"
"471","470.8847","-0.690"
"472","471.8611","-0.724"
"473","472.8696","0.207"
"474","473.8782","0.414"
"475","474.9025","-0.138"
"476","475.8791","-1.586"
"477","476.8716","-0.724"
"478","477.8640","0.103"
"479","478.8722","0.828"
"480","479.8807","0.931"
"481","480.8893","0.345"
"482","481.8977","0.759"
"483","482.9063","0.793"
"484","483.9146","1.345"
"485","484.8750","0.586"
"486","485.8834","0.690"
"487","486.8918","0.586"
"488","487.8685","0.655"
"489","488.8928","1.621"
"490","489.8852","1.862"
"491","490.8777","0.966"
"492","491.9155","-0.379"
"493","492.8734","-1.000"
"494","493.8797","-0.345"
"495","494.8696","-0.655"
"496","495.8597","-0.759"
"497","496.8657","-0.552"
"498","497.8874","-0.379"
"499","498.8776","0.414"
"500","499.8837","0.414"
"501","500.8899","-0.552"
"502","501.8667","-0.586"
"503","502.8915","0.034"
"504","503.9004","-0.103"
"505","504.8772","0.414"
"506","505.8859","0.483"
"507","506.8788","0.276"
"508","507.8716","-0.414"
"509","508.8644","0.276"
"510","509.8732","0.379"
"511","510.8819","0.759"
"512","511.8886","1.138"
"513","512.8633","0.793"
"514","513.8699","1.172"
"515","514.8766","0.862"
"516","515.8832","0.552"
"517","516.8897","0.207"
"518","517.8804","-0.241"
"519","518.8868","0.000"
"520","519.8617","0.172"
"521","520.8525","-0.138"
"522","521.8609","-0.345"
"523","522.8693","-0.103"
"524","523.8777","-0.448"
"525","524.8701","-0.310"
"526","525.8784","0.621"
"527","526.8868","0.276"
"528","527.8631","-0.655"
"529","528.8715","-0.172"
"530","529.8959","0.241"
"531","530.8721","-0.414"
"532","531.8787","-0.655"
"533","532.9009","0.828"
"534","533.8757","1.000"
"535","534.8662","0.207"
"536","535.8727","0.379"
"537","536.8952","-0.207"
"538","537.8537","-0.276"
"539","538.8439","0.000"
"540","539.8664","0.138"
"541","540.8570","0.069"
