"Viewer version","2.84"
"Measure start time","Monday, January 14, 2019 12:58:30 PM"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","1000"
"Timing information","Relative"
"Article code","SLI-1000            "
"Serial Number","174900039"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM3, 115200, ECHOOFF"
"Sensor Cable Version","1.7"
"I2C Address","64"
"Scale Factor","29"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [ul/min]"
"319","319.0329","-1.586"
"320","320.0406","0.138"
"321","321.0152","0.828"
"322","322.0049","-0.759"
"323","323.0109","-0.414"
"324","324.0325","-0.586"
"325","325.0383","-1.276"
"326","326.0117","-0.931"
"327","326.9857","-0.034"
"328","328.0074","-1.103"
"329","329.0302","-0.621"
"330","330.0031","0.379"
"331","330.9940","-0.448"
"332","331.9862","-0.414"
"333","332.9941","0.586"
"334","333.9862","-0.793"
"335","335.0107","-1.069"
"336","336.0187","0.517"
"337","336.9786","0.586"
"338","338.0028","-0.759"
"339","339.0268","0.724"
"340","340.0344","0.448"
"341","340.9779","0.138"
"342","341.9844","0.793"
"343","343.0229","1.621"
"344","343.9816","-0.241"
"345","345.0206","0.172"
"346","345.9953","0.552"
"347","347.0020","-0.793"
"348","347.9926","-0.276"
"349","349.0153","1.241"
"350","349.9738","-0.379"
"351","350.9963","0.207"
"352","351.9863","0.483"
"353","352.9922","-0.517"
"354","353.9823","-0.517"
"355","354.9724","0.379"
"356","355.9945","0.621"
"357","356.9844","-0.069"
"358","357.9907","1.759"
"359","358.9969","0.759"
"360","359.9712","-0.690"
"361","360.9939","0.414"
"362","361.9856","0.172"
"363","362.9935","-0.828"
"364","364.0171","0.345"
"365","364.9928","0.310"
"366","366.0161","-0.897"
"367","366.9759","0.448"
"368","367.9838","0.414"
"369","368.9914","0.586"
"370","369.9990","0.000"
"371","370.9752","0.034"
"372","372.0161","-0.621"
"373","372.9769","-0.276"
"374","373.9856","0.586"
"375","374.9944","-0.241"
"376","375.9871","-1.241"
"377","376.9957","0.552"
"378","378.0043","0.552"
"379","379.0127","-0.379"
"380","380.0054","-0.517"
"381","380.9807","-0.138"
"382","381.9873","0.034"
"383","382.9936","-0.241"
"384","384.0164","0.207"
"385","385.0068","-0.345"
"386","385.9815","0.414"
"387","387.0198","0.345"
"388","387.9944","0.414"
"389","388.9687","0.483"
"390","390.0071","0.966"
"391","390.9821","-1.034"
"392","391.9737","-0.069"
"393","393.0134","0.000"
"394","393.9890","-1.276"
"395","394.9806","0.759"
"396","395.9882","0.207"
"397","396.9960","-1.310"
"398","398.0199","0.621"
"399","398.9958","-0.931"
"454","453.9536","5.724"
"455","454.9926","6.276"
"456","455.9841","6.379"
"457","456.9755","5.034"
"458","457.9669","5.345"
"459","459.0064","5.690"
"460","459.9659","5.034"
"461","460.9732","6.172"
"462","461.9633","6.517"
"463","462.9538","5.828"
"464","463.9603","6.138"
"465","464.9667","7.276"
"466","465.9732","6.379"
"467","466.9637","5.966"
"468","467.9696","6.379"
"469","468.9600","5.345"
"470","469.9822","5.931"
"471","470.9730","6.655"
"472","471.9821","5.517"
"473","472.9748","6.000"
"474","473.9518","7.552"
"475","474.9610","6.345"
"476","475.9866","5.655"
"477","476.9634","6.448"
"478","477.9888","6.759"
"479","478.9980","5.448"
"480","479.9750","7.379"
"481","480.9672","6.724"
"482","481.9734","5.966"
"483","482.9635","6.690"
"484","483.9695","6.931"
"485","484.9596","5.828"
"486","485.9656","5.483"
"487","486.9716","7.310"
"488","487.9617","5.517"
"489","488.9516","5.414"
"490","489.9422","6.310"
"491","490.9644","5.897"
"492","491.9712","6.207"
"493","492.9622","6.448"
"494","493.9689","7.000"
"495","494.9756","5.621"
"496","495.9823","6.655"
"497","496.9569","6.690"
"498","497.9637","5.379"
"499","498.9544","6.931"
"500","499.9450","5.724"
"501","500.9522","4.966"
"502","501.9440","5.966"
"503","502.9679","6.931"
"504","503.9599","4.690"
"505","504.9356","5.621"
"506","505.9598","6.655"
"507","506.9516","5.966"
"508","507.9434","5.862"
"509","508.9509","6.310"
"510","509.9431","5.621"
"511","510.9667","5.069"
"512","511.9727","6.621"
"513","512.9633","6.103"
"514","513.9536","4.897"
"515","514.9599","5.621"
"516","515.9343","6.793"
"517","516.9404","6.172"
"518","517.9312","5.862"
"519","518.9375","6.310"
"520","519.9438","5.621"
"521","520.9662","5.586"
"522","521.9431","5.241"
"523","522.9519","5.379"
"549","548.9463","0.310"
"550","549.9535","-1.034"
"551","550.9770","-1.586"
"552","551.9684","0.103"
"553","552.9435","-0.103"
"554","553.9507","-1.000"
"555","554.9577","0.379"
"556","555.9501","1.000"
"557","556.9399","0.138"
"558","557.9314","0.828"
"559","558.9386","0.655"
"560","559.9295","-1.621"
"561","560.9365","-0.276"
"562","561.9589","0.138"
"563","562.9491","-0.034"
"564","563.9396","-0.586"
"565","564.9619","1.655"
"566","565.9522","0.276"
"567","566.9265","-0.931"
"568","567.9328","0.483"
"569","568.9393","1.069"
"570","569.9616","-0.172"
"571","570.9683","-1.207"
"572","571.9266","0.172"
"573","572.9329","-0.379"
"574","573.9230","-1.000"
"575","574.9292","0.103"
"576","575.9513","-0.759"
"577","576.9253","-0.759"
"578","577.9319","0.310"
"579","578.9380","1.000"
"580","579.9283","-0.690"
"581","580.9345","0.138"
"582","581.9277","1.138"
"583","582.9369","-0.138"
"584","583.9462","0.379"
"585","584.9554","0.379"
"586","585.9322","0.862"
"587","586.9414","-0.724"
"588","587.9183","0.000"
"589","588.9432","-0.172"
"590","589.9521","-1.414"
"591","590.9613","-0.483"
"592","591.9668","0.000"
"593","592.9403","-0.655"
"594","593.9297","-0.862"
"595","594.9351","-0.621"
"596","595.9402","-0.483"
"597","596.9300","-0.724"
"598","597.9352","0.069"
"599","598.9407","0.241"
"600","599.9461","-0.103"
"601","600.9192","-0.207"
"602","601.9109","0.172"
"603","602.9189","-0.655"
"604","603.9429","-0.690"
"605","604.9347","0.241"
"606","605.9269","-0.655"
"607","606.9510","-0.862"
"608","607.9270","-0.793"
"609","608.9029","0.862"
"610","609.9272","-0.414"
"611","610.9353","-0.241"
"612","611.9432","0.862"
"613","612.9347","0.241"
"614","613.9264","-0.552"
"615","614.9183","0.000"
"616","615.9261","0.690"
"617","616.9341","-1.000"
"618","617.9259","0.207"
"619","618.9496","0.897"
"620","619.9415","-0.862"
"621","620.9333","-0.655"
